,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0,128,30,michael_schumacher,6,1,1,Finished,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,128,23,ralf_schumacher,3,11,5,Engine,1559,2273,2666.0,2931.0,4069.0,5109.0,6138.0,6666.0,8147.0,9381.0,10442.0,10489.0,11415.0,12509.0,13896.0,14456.0,15252.0,16218.0,16783.0,17945.0,19393.0,20262.0,21519.0,26790.0,50287.0,48425.0,22781.0,21708.0,29443.0,72606.0,73725.0,76687.0,79164.0,83553.0,86958.0,91297.0,95007.0,98457.0,101606.0,109184.0,137776.0,141357.0,143479.0,145482.0,148473.0,151890.0,152343.0,132705.0,137741.0,139759.0,140243.0,141436.0,143672.0,144591.0,145565.0,146464.0,147043.0,147213.0,150522.0,153164.0,154882.0,155996.0,157213.0,,
2,128,31,montoya,3,2,1,Finished,2527,3666,3870.0,4438.0,5538.0,7642.0,8890.0,9347.0,10803.0,12035.0,13319.0,13153.0,13963.0,15604.0,16340.0,16991.0,17865.0,18833.0,18993.0,20183.0,21528.0,22147.0,23194.0,24269.0,29170.0,49607.0,23618.0,22624.0,22953.0,23450.0,24216.0,25733.0,26779.0,28727.0,29940.0,31182.0,32670.0,34357.0,35418.0,36588.0,37525.0,38322.0,38450.0,38178.0,42388.0,71640.0,66513.0,42299.0,44672.0,44397.0,42939.0,41866.0,41977.0,40998.0,40041.0,38762.0,37395.0,36291.0,36241.0,37024.0,36944.0,36725.0,36795.0,36823.0,35629.0
3,128,8,raikkonen,1,18,65,Rear wing,3142,4484,5042.0,29541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,128,18,button,4,12,9,Hydraulics,3718,4967,5798.0,6165.0,8003.0,9469.0,10954.0,11782.0,13685.0,15194.0,16820.0,17190.0,18803.0,20488.0,22058.0,23387.0,24858.0,26318.0,27550.0,29345.0,30935.0,32452.0,34156.0,40227.0,62977.0,59964.0,34332.0,33667.0,34191.0,35512.0,37068.0,39195.0,41172.0,45284.0,46952.0,50419.0,53102.0,55292.0,57043.0,59028.0,60592.0,65766.0,91114.0,92094.0,94461.0,96996.0,94600.0,73394.0,77243.0,77841.0,77738.0,78109.0,79708.0,79806.0,79958.0,83100.0,86877.0,90278.0,99277.0,111415.0,,,,,
5,128,14,coulthard,1,3,1,Finished,4305,5689,6676.0,7428.0,9063.0,10836.0,12082.0,12806.0,14612.0,16416.0,17903.0,18570.0,19944.0,21721.0,23437.0,24796.0,26238.0,27941.0,29410.0,31370.0,33238.0,34885.0,36532.0,38376.0,39979.0,36899.0,11020.0,9555.0,13026.0,36440.0,37626.0,39654.0,41501.0,42937.0,43524.0,44317.0,45594.0,46463.0,47187.0,48196.0,48787.0,48976.0,49463.0,48974.0,48849.0,54113.0,71715.0,48170.0,51044.0,50610.0,49435.0,48406.0,48212.0,47082.0,46157.0,44756.0,43051.0,41545.0,41467.0,42313.0,42947.0,42815.0,42897.0,42678.0,42623.0
6,128,15,trulli,4,10,5,Engine,4916,6447,7412.0,8316.0,9863.0,11674.0,13133.0,14041.0,16057.0,17814.0,19387.0,19856.0,21097.0,22846.0,24710.0,25917.0,27793.0,29110.0,30303.0,32575.0,34532.0,35943.0,41127.0,67323.0,68122.0,65057.0,39477.0,38463.0,38001.0,38847.0,39686.0,41101.0,42737.0,45794.0,47662.0,48982.0,50704.0,52186.0,53050.0,54168.0,55093.0,55994.0,60908.0,83877.0,84572.0,85700.0,82325.0,59111.0,61937.0,62216.0,61405.0,61407.0,62434.0,62717.0,63719.0,64457.0,66599.0,68270.0,71676.0,76480.0,83266.0,91674.0,111460.0,,
7,128,2,heidfeld,15,4,1,Finished,5545,7384,8454.0,9398.0,11015.0,12679.0,14375.0,15254.0,17107.0,18965.0,20715.0,21210.0,22537.0,23996.0,25921.0,27241.0,29203.0,30839.0,31796.0,33787.0,35941.0,38066.0,40190.0,42193.0,44080.0,42195.0,20872.0,42598.0,42363.0,43025.0,43666.0,44873.0,45856.0,48066.0,49590.0,51403.0,53895.0,55964.0,57524.0,59817.0,61381.0,66376.0,90056.0,90309.0,91435.0,92955.0,89217.0,66316.0,69192.0,69147.0,68118.0,67517.0,67804.0,67197.0,66494.0,65811.0,65577.0,64459.0,65553.0,67572.0,67885.0,67975.0,68317.0,67985.0,66696.0
8,128,13,massa,15,5,1,Finished,5970,8144,9232.0,10264.0,12280.0,14200.0,16090.0,17086.0,19236.0,21074.0,22604.0,23217.0,24918.0,27006.0,28708.0,30001.0,31950.0,33967.0,35163.0,37156.0,39836.0,41582.0,43644.0,46123.0,48744.0,50932.0,49029.0,47408.0,47012.0,47288.0,48104.0,50000.0,51347.0,53721.0,55017.0,56505.0,58314.0,60052.0,61533.0,63285.0,64963.0,66090.0,67228.0,71518.0,96103.0,97754.0,94955.0,73746.0,77887.0,78534.0,78406.0,78941.0,80431.0,80832.0,81298.0,80859.0,79649.0,78440.0,78787.0,79972.0,81014.0,80850.0,80646.0,80387.0,78973.0
9,128,49,frentzen,21,6,1,Finished,7110,9643,11327.0,13249.0,15440.0,17261.0,18839.0,20329.0,22444.0,24274.0,26059.0,26731.0,28241.0,29848.0,31522.0,33003.0,34754.0,36606.0,37758.0,39566.0,41634.0,43466.0,45335.0,47637.0,49756.0,52168.0,51159.0,51132.0,52055.0,53200.0,54455.0,56094.0,57579.0,59773.0,61147.0,62781.0,64788.0,66500.0,68028.0,70186.0,72007.0,72801.0,72874.0,76242.0,101720.0,102612.0,98551.0,75446.0,78841.0,79418.0,78985.0,79433.0,80844.0,81279.0,81773.0,81861.0,80175.0,78993.0,79298.0,80484.0,81791.0,81764.0,81635.0,81487.0,80429.0
10,128,44,panis,16,13,43,Exhaust,7479,9995,11560.0,14023.0,16077.0,17860.0,19430.0,20869.0,23111.0,25077.0,26888.0,27611.0,29254.0,30868.0,32485.0,33950.0,35741.0,37446.0,38722.0,40712.0,43228.0,45022.0,46788.0,54148.0,78258.0,75510.0,50698.0,50610.0,51336.0,52303.0,53462.0,55179.0,56447.0,58602.0,60012.0,61919.0,63825.0,65656.0,67199.0,69666.0,71184.0,72217.0,84636.0,,,,,,,,,,,,,,,,,,,,,,
11,128,21,fisichella,17,17,9,Hydraulics,7922,10511,12038.0,14504.0,34569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
