,0,1,2
0,71,3,1:20.081
1,30,22,1:20.382
2,14,3,1:20.422
3,65,22,1:20.888
4,77,6,1:20.906
5,55,6,1:21.041
6,57,1,1:21.399
7,56,17,1:21.749
8,87,1,1:21.779
9,44,27,1:21.914
10,79,25,1:22.325
11,63,25,1:22.416
12,81,29,1:22.468
13,49,15,1:22.872
14,88,27,1:22.971
15,22,17,1:22.975
16,94,18,1:24.383
17,69,18,1:24.443
18,91,15,1:24.723
19,92,30,1:25.127
20,89,29,1:25.225
21,85,30,1:25.886
22,90,28,1:26.269
23,50,31,1:27.323
24,64,28,1:27.792
25,93,31,1:28.106
