,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,929,1,hamilton,131,1,1,Finished,101390,200345,299602,399204,499285,599291,699447,799606,900053,1000360,1100728,1202091,1302872,1403995,1507872,1627542,1725687,1824748,1924032,2023426,2122245,2221268,2320353,2419514,2518433,2617618,2717026,2816382,2915835,3015368.0,3114819.0,3214370.0,3316587.0,3435378.0,3533595.0,3631837.0,3729743.0,3827600.0,3926609.0,4025900.0,4125019.0,4223940.0,4322777.0,4421369.0,4519965.0,4618498.0,4716857.0,4815362.0,4913549.0,5011624.0,5110209.0,5209127.0,5308055.0,5406771.0,5505425.0,5604962.0,5705809.0
5,929,20,vettel,6,5,1,Finished,102217,201824,301274,401004,501209,601444,701750,804107,906606,1007744,1108588,1209687,1313805,1432133,1530334,1629995,1728912,1827705,1927015,2026218,2125504,2224853,2324458,2423843,2524278,2623747,2723555,2823536,2923679,3023706.0,3124008.0,3227035.0,3345786.0,3443333.0,3541346.0,3644838.0,3771573.0,3868197.0,3965559.0,4063121.0,4161186.0,4259638.0,4358010.0,4456978.0,4555730.0,4654647.0,4754116.0,4853405.0,4952912.0,5052137.0,5151608.0,5251111.0,5350648.0,5450391.0,5550090.0,5649846.0,5749798.0
3,929,8,raikkonen,6,2,1,Finished,102896,202778,302630,404907,505169,605225,705421,806013,907344,1008410,1109582,1210774,1312042,1413190,1514163,1615061,1719225,1838702,1937105,2035793,2134986,2233999,2332985,2432002,2531103,2630274,2729672,2829061,2928667,3028400.0,3128395.0,3227960.0,3327469.0,3426919.0,3526551.0,3626435.0,3726026.0,3825691.0,3926375.0,4030875.0,4148660.0,4244971.0,4341591.0,4438423.0,4535145.0,4631930.0,4729471.0,4827061.0,4924585.0,5022268.0,5119584.0,5217279.0,5314999.0,5413227.0,5512408.0,5611174.0,5709189.0
1,929,3,rosberg,131,3,1,Finished,103381,203612,303181,402969,503004,603055,703172,804627,905413,1005706,1107002,1207966,1308577,1412188,1530737,1628427,1727393,1826130,1925589,2025055,2123907,2223342,2322654,2421687,2521018,2620291,2719804,2819707,2919548,3019416.0,3119509.0,3220008.0,3320482.0,3423512.0,3541348.0,3638674.0,3736405.0,3834246.0,3932457.0,4030953.0,4129577.0,4228711.0,4327429.0,4426174.0,4525104.0,4623426.0,4721784.0,4820147.0,4918726.0,5017443.0,5115863.0,5214213.0,5313285.0,5412106.0,5511255.0,5612645.0,5711842.0
11,929,822,bottas,3,4,1,Finished,104432,204734,304638,405739,506541,607755,708678,809975,911296,1012715,1114236,1215934,1317996,1423568,1544586,1642681,1741337,1840216,1939276,2038320,2137952,2237664,2337698,2437841,2537945,2638416,2738864,2839430,2939989,3040893.0,3142172.0,3244002.0,3349082.0,3467760.0,3566270.0,3665413.0,3764540.0,3863317.0,3962219.0,4060963.0,4159603.0,4258283.0,4357245.0,4456166.0,4555060.0,4653938.0,4753376.0,4852867.0,4952117.0,5051492.0,5151013.0,5250470.0,5349895.0,5449687.0,5549422.0,5648964.0,5748766.0
10,929,817,ricciardo,9,6,1,Finished,104998,205947,306836,407963,509152,610488,711796,813150,914369,1015640,1116989,1218735,1320515,1425068,1546276,1645697,1745577,1845737,1945665,2045869,2146080,2246012,2346351,2446151,2546087,2646337,2746702,2847042,2947357,3048120.0,3149337.0,3250845.0,3352140.0,3453356.0,3557711.0,3677882.0,3776991.0,3876395.0,3975660.0,4074982.0,4174392.0,4273809.0,4373156.0,4472225.0,4571909.0,4671362.0,4770933.0,4869977.0,4969681.0,5068737.0,5167942.0,5267787.0,5366735.0,5466633.0,5566410.0,5665900.0,5767560.0
6,929,154,grosjean,208,7,1,Finished,105366,206473,307600,408682,510040,611671,713631,815384,917392,1019671,1122057,1227298,1347861,1447417,1547687,1647513,1747735,1848164,1948618,2049269,2149996,2250922,2351914,2453233,2554664,2655958,2757577,2858992,2960894,3063169.0,3168209.0,3288753.0,3387966.0,3487127.0,3586527.0,3685966.0,3785601.0,3885188.0,3985059.0,4085028.0,4185195.0,4285150.0,4385065.0,4484779.0,4584916.0,4685154.0,4785909.0,4886451.0,4986793.0,5086970.0,5187256.0,5287531.0,5388065.0,5488456.0,5588843.0,5689375.0,5790572.0
7,929,807,hulkenberg,10,13,11,+1 Lap,106025,207285,308623,410066,511616,613246,715158,817233,919419,1024239,1146807,1247124,1347546,1449135,1550921,1651861,1752610,1853753,1954844,2056238,2157743,2259496,2361476,2463693,2568600,2688578,2788654,2889306,2989108,3089294.0,3190457.0,3291203.0,3394033.0,3496056.0,3597947.0,3699584.0,3801230.0,3905338.0,4028076.0,4126729.0,4225930.0,4325397.0,4424980.0,4524564.0,4625381.0,4725308.0,4825782.0,4926636.0,5027386.0,5128965.0,5229491.0,5329918.0,5430524.0,5531165.0,5631917.0,5733187.0,
13,929,828,ericsson,15,14,11,+1 Lap,106566,208052,309110,410525,512233,613974,716267,818732,921150,1023672,1128984,1250107,1348963,1449596,1549696,1650010,1750144,1850548,1951122,2051876,2153238,2254330,2355894,2457118,2561310,2706067,2804489,2904396,3004173,3103672.0,3203840.0,3303591.0,3404301.0,3504382.0,3605187.0,3705615.0,3808775.0,3929572.0,4028619.0,4127582.0,4226912.0,4326383.0,4427516.0,4527417.0,4627953.0,4728983.0,4829618.0,4930024.0,5030474.0,5130977.0,5231571.0,5331647.0,5431822.0,5532460.0,5633079.0,5734336.0,
17,929,832,sainz,5,19,5,Engine,107698,209236,310813,412579,514409,616323,718563,821002,924852,1027869,1135496,1266088,1366739,1467857,1568703,1669649,1771235,1872589,1974263,2076042,2177772,2279590,2381677,2483174,2584940,2686702,2790348,2893954,2998882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
