,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,934.0,13.0,massa,4.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,19912.0,3399.0,3561.0,4073.0,4263.0,4385.0,4266.0,4596.0,5083.0,5380.0,5716.0,6099.0,6344.0,5940.0,6136.0,7333.0,8668.0,6781.0,5402.0,7338.0,7719.0,9115.0,13505.0,16278.0,27965.0,29115.0,30326.0,31393.0,32175.0,33627.0,35279.0,36839.0
1,934.0,1.0,hamilton,1.0,1.0,Finished,3040.0,1322.0,917.0,1653.0,1855.0,2105.0,1620.0,1238.0,1397.0,1042.0,1089.0,1501.0,1236.0,1331.0,1390.0,1180.0,1013.0,1294.0,0.0,18236.0,16977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,934.0,822.0,bottas,5.0,1.0,Finished,4499.0,2142.0,711.0,778.0,902.0,1038.0,705.0,484.0,748.0,532.0,670.0,680.0,623.0,591.0,697.0,487.0,602.0,605.0,852.0,1923.0,0.0,4212.0,4486.0,4926.0,5198.0,5552.0,5417.0,5857.0,6403.0,6608.0,7057.0,7445.0,8135.0,7984.0,7843.0,9076.0,10600.0,9946.0,9704.0,11594.0,10701.0,12410.0,18595.0,24633.0,43461.0,47206.0,51004.0,53662.0,55899.0,59077.0,62140.0,63194.0
3,934.0,3.0,rosberg,2.0,1.0,Finished,5158.0,3052.0,1053.0,2287.0,2880.0,3214.0,2767.0,2264.0,2268.0,2128.0,1891.0,2191.0,2123.0,2193.0,2131.0,2225.0,1842.0,1883.0,2190.0,1052.0,20573.0,4672.0,5264.0,5480.0,5890.0,6093.0,6099.0,6419.0,7031.0,7324.0,7650.0,8074.0,10672.0,9563.0,8518.0,9563.0,11285.0,10656.0,8694.0,7715.0,5746.0,3745.0,4423.0,0.0,9131.0,8939.0,9678.0,10223.0,10746.0,11319.0,11761.0,10956.0
4,934.0,807.0,hulkenberg,7.0,1.0,Finished,5956.0,3672.0,1425.0,3771.0,5156.0,6130.0,6546.0,7271.0,8319.0,8660.0,9241.0,10019.0,10866.0,11675.0,12649.0,13299.0,13748.0,14214.0,13307.0,33619.0,34519.0,19443.0,21047.0,22749.0,24373.0,25855.0,26737.0,27676.0,29077.0,30163.0,31746.0,32917.0,45819.0,41083.0,33256.0,33813.0,40770.0,39858.0,33945.0,31408.0,27663.0,29091.0,38106.0,58617.0,74251.0,76383.0,77661.0,78397.0,78606.0,79122.0,79334.0,78744.0
5,934.0,8.0,raikkonen,8.0,11.0,+1 Lap,6948.0,4718.0,1807.0,4270.0,5854.0,7064.0,7240.0,7788.0,9156.0,9461.0,10054.0,10680.0,10014.0,29377.0,29033.0,28428.0,27999.0,27911.0,28307.0,29166.0,29617.0,14046.0,15313.0,16572.0,17265.0,18096.0,18261.0,18985.0,19912.0,20258.0,20602.0,21196.0,29722.0,25835.0,21149.0,22361.0,27991.0,28306.0,45076.0,50097.0,56666.0,64256.0,75101.0,75090.0,78837.0,86770.0,91754.0,115077.0,114737.0,115026.0,115785.0,
6,934.0,826.0,kvyat,6.0,1.0,Finished,7903.0,6091.0,2267.0,5115.0,6709.0,7875.0,8336.0,8574.0,9728.0,10194.0,10744.0,11449.0,12194.0,12651.0,13364.0,14076.0,14604.0,13219.0,31846.0,33057.0,33096.0,17098.0,18104.0,19602.0,20619.0,21513.0,22457.0,22951.0,23781.0,24579.0,25616.0,26417.0,37156.0,33051.0,25990.0,26974.0,32705.0,30298.0,24980.0,22416.0,19837.0,21722.0,34394.0,51197.0,65113.0,65658.0,65283.0,65731.0,65961.0,66130.0,66166.0,63955.0
7,934.0,20.0,vettel,3.0,1.0,Finished,8815.0,6669.0,2688.0,6344.0,7823.0,9177.0,9922.0,10470.0,10886.0,11069.0,11525.0,12129.0,13067.0,12381.0,31755.0,30667.0,29622.0,29038.0,29631.0,30547.0,31005.0,15549.0,16823.0,17997.0,18950.0,20062.0,20402.0,21070.0,21957.0,22552.0,23110.0,23898.0,33771.0,29015.0,24103.0,24850.0,30351.0,28711.0,23547.0,21429.0,19217.0,20347.0,21685.0,34796.0,24399.0,25478.0,26686.0,26984.0,26918.0,26699.0,26316.0,25443.0
8,934.0,4.0,alonso,10.0,11.0,+1 Lap,9052.0,41056.0,6193.0,10035.0,13818.0,16544.0,18486.0,20536.0,23037.0,25019.0,27219.0,29588.0,32136.0,34673.0,37595.0,41321.0,42098.0,62533.0,63553.0,65979.0,67497.0,53413.0,56307.0,59062.0,61233.0,63409.0,65192.0,66935.0,69057.0,70584.0,72706.0,75604.0,101862.0,97500.0,80367.0,81858.0,93748.0,116423.0,116632.0,125193.0,132206.0,144098.0,161456.0,163111.0,158370.0,165427.0,170907.0,177809.0,183199.0,188266.0,193484.0,
9,934.0,815.0,perez,9.0,11.0,+1 Lap,10377.0,7596.0,3139.0,5856.0,7434.0,8661.0,9335.0,9925.0,12135.0,13035.0,13726.0,14506.0,15241.0,16151.0,17008.0,17674.0,18249.0,18662.0,19474.0,20232.0,41103.0,26540.0,28418.0,30540.0,31648.0,33242.0,34214.0,35922.0,38109.0,39519.0,41915.0,44922.0,64686.0,58614.0,50558.0,51788.0,61883.0,62141.0,57621.0,56785.0,55633.0,57489.0,69471.0,98707.0,114105.0,116145.0,118255.0,123214.0,125942.0,128519.0,130030.0,
10,934.0,832.0,sainz,14.0,10.0,Electrical,11307.0,8577.0,3451.0,6883.0,8651.0,10312.0,11039.0,12216.0,13783.0,14891.0,15867.0,15304.0,36858.0,37449.0,38527.0,39604.0,39232.0,38853.0,38803.0,39789.0,40457.0,25789.0,27531.0,29120.0,30680.0,32033.0,33491.0,35040.0,36996.0,38943.0,41205.0,,,,,,,,,,,,,,,,,,,,,
11,934.0,828.0,ericsson,11.0,11.0,+1 Lap,12438.0,9936.0,4342.0,7874.0,10301.0,12195.0,13294.0,14912.0,16704.0,17841.0,19242.0,20574.0,21681.0,22942.0,24390.0,25398.0,26544.0,27440.0,30066.0,32771.0,36184.0,22670.0,25035.0,48470.0,49438.0,50744.0,51503.0,52744.0,54523.0,56091.0,57073.0,58277.0,80561.0,77489.0,66667.0,68446.0,87757.0,111817.0,113744.0,122267.0,129168.0,157708.0,194730.0,194193.0,184311.0,187383.0,191119.0,193459.0,195256.0,196888.0,197720.0,
12,934.0,817.0,ricciardo,15.0,10.0,Electrical,13409.0,10610.0,3698.0,7399.0,9468.0,11249.0,11977.0,12775.0,14375.0,15492.0,15177.0,35579.0,36428.0,36897.0,38085.0,42965.0,50793.0,56326.0,61603.0,66870.0,109788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,934.0,830.0,max_verstappen,16.0,20.0,Spun off,13926.0,11103.0,4605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,934.0,829.0,stevens,13.0,13.0,+3 Laps,17161.0,12195.0,4959.0,9496.0,13347.0,18005.0,21369.0,24811.0,28574.0,32279.0,36252.0,40268.0,43936.0,47656.0,51756.0,55500.0,58970.0,62220.0,66866.0,72034.0,76151.0,64508.0,69820.0,75664.0,80757.0,85368.0,89849.0,94352.0,100459.0,108109.0,113106.0,125569.0,157739.0,143098.0,129431.0,142172.0,197843.0,204128.0,213153.0,228737.0,244280.0,269595.0,297089.0,305877.0,335546.0,380212.0,387894.0,397863.0,405121.0,,,
