,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,215,35,villeneuve,3,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29032,28579,28372,28226,28304,26904,28390,32431.0,33590.0,32255.0,33218.0,35465.0,38185.0,42549.0,36650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5508.0,3296.0,2770.0,1908.0,1033.0,782.0,792.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,215,30,michael_schumacher,6,18,36,Wheel,785,858,730,261,656,932,679,1653,1198,1088,996,1527,1042,1279,1245,1260,1144,1240,1510,1388,5008,17002,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35257.0,,,,,,,,,,,,,,,,,,,,,
2,215,14,coulthard,1,4,1,Finished,1897,1147,1831,704,2270,3444,5400,7468,9088,10795,12996,14469,15960,17836,19769,21578,23991,25715,27765,29934,31380,27471,12478,14106,16638,18946,21365,24155,26696,35785.0,56692.0,55996.0,57738.0,60838.0,64496.0,69359.0,65098.0,29765.0,33346.0,36233.0,38717.0,41414.0,43983.0,40127.0,25616.0,26094.0,27432.0,29018.0,30078.0,31372.0,32345.0,33352.0,33067.0,31555.0,32550.0,32673.0,32519.0,32180.0,31229.0
3,215,57,hakkinen,1,12,5,Engine,2636,2501,2889,1333,3256,4480,6185,8203,9967,11648,13590,15149,16648,18429,20398,22206,24735,26500,28455,30612,31969,28140,13104,14775,17040,19562,21971,22192,22797,23819.0,23258.0,21877.0,28501.0,51827.0,54128.0,56098.0,49811.0,12361.0,13368.0,13817.0,15476.0,17298.0,18224.0,13939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
4,215,65,herbert,15,17,10,Electrical,3580,3100,3419,1732,3730,5131,6883,8746,10577,12241,14185,15621,17164,18986,20835,22865,29866,49127,49968,51283,52417,48459,33614,34657,36050,37214,38548,38180,38741,39503.0,38794.0,36645.0,37526.0,39283.0,40880.0,43206.0,37706.0,5854.0,35225.0,52658.0,66850.0,156624.0,,,,,,,,,,,,,,,,,
5,215,23,ralf_schumacher,17,5,1,Finished,4783,3864,4203,2145,4850,6141,8286,9870,11303,13178,15191,16655,18120,20365,21790,23664,26376,27497,29464,31818,32941,34572,41574,41968,43149,43769,44838,44306,45000,45617.0,45642.0,44342.0,46191.0,48909.0,50107.0,51560.0,45382.0,8495.0,10259.0,10468.0,13152.0,20891.0,44496.0,40599.0,26296.0,26834.0,28290.0,30468.0,32212.0,34177.0,34867.0,34910.0,34258.0,33324.0,33284.0,33381.0,33434.0,33280.0,31880.0
6,215,56,irvine,6,15,86,Halfshaft,5507,5380,5332,2671,5010,6465,8615,10132,11741,14571,15654,16848,18396,20510,22148,24097,26616,28856,29746,32262,33427,34919,38420,38265,38938,39666,40514,39981,40111,40756.0,39847.0,37875.0,38388.0,40207.0,41933.0,44023.0,38395.0,2685.0,4208.0,4347.0,6164.0,6466.0,6342.0,5900.0,,,,,,,,,,,,,,,
7,215,55,alesi,22,2,1,Finished,5896,6894,6202,3663,5711,7565,9435,11462,12942,15141,18295,19587,21006,22834,24638,26372,28154,30136,32005,34226,35558,31208,16233,17456,19100,20988,23461,24585,27204,31416.0,31333.0,29961.0,31614.0,34344.0,36957.0,44635.0,60705.0,25038.0,26295.0,26683.0,28484.0,29900.0,31095.0,26508.0,11084.0,10771.0,11101.0,12809.0,12686.0,12512.0,12509.0,13794.0,14129.0,12403.0,11527.0,11171.0,11259.0,10846.0,10205.0
8,215,25,wurz,22,3,1,Finished,6570,7824,6649,4091,7415,9693,11339,13430,14983,16811,19177,20484,22088,23791,25425,27183,29647,31020,32928,35244,36629,32264,16820,18372,19943,22024,24076,25035,27699,31848.0,32495.0,30940.0,32315.0,34749.0,37547.0,41636.0,35686.0,3712.0,27062.0,27622.0,29415.0,31305.0,32871.0,28659.0,13779.0,12779.0,13038.0,14324.0,14331.0,14475.0,14513.0,14617.0,14466.0,13245.0,12519.0,12458.0,12581.0,12178.0,11296.0
9,215,21,fisichella,17,7,11,+1 Lap,7023,8269,7210,4384,6353,8590,10033,11930,13664,15619,17328,18333,19397,21406,23108,24844,27035,29390,30449,33154,33848,30085,13754,15519,17419,19955,27090,51104,55234,56934.0,57826.0,56949.0,58628.0,61630.0,65140.0,69977.0,65777.0,30591.0,33854.0,37441.0,39525.0,41916.0,61886.0,58663.0,45171.0,46195.0,48270.0,51177.0,53598.0,55579.0,58818.0,62216.0,67110.0,75667.0,93950.0,93227.0,92717.0,92355.0,
10,215,75,nakano,20,11,5,Engine,7651,10430,7845,5259,8189,10278,12370,14305,17250,18804,20917,21919,23197,24893,26511,28539,30171,32028,34086,35970,42862,63262,47229,47882,49567,51190,52741,53096,54163,55551.0,55486.0,54285.0,55587.0,58791.0,63983.0,68005.0,62665.0,27730.0,30985.0,31989.0,38938.0,62960.0,64987.0,61689.0,47045.0,46968.0,48839.0,51687.0,55047.0,57839.0,59348.0,62578.0,64609.0,65778.0,65878.0,66304.0,66862.0,,
11,215,71,damon_hill,21,6,1,Finished,9340,10968,8784,5665,8484,10640,12811,14705,17636,19369,21286,22636,23912,25494,31990,60756,62765,65673,69417,71767,73279,69367,54404,56470,59042,61401,63488,64220,65766,67733.0,68193.0,67199.0,68905.0,71256.0,73258.0,76046.0,75651.0,63183.0,65212.0,66818.0,69478.0,72183.0,74472.0,71207.0,56960.0,57171.0,58209.0,59214.0,60295.0,61717.0,63978.0,66225.0,68501.0,70585.0,70499.0,70660.0,70502.0,71510.0,73552.0
12,215,15,trulli,20,8,11,+1 Lap,9494,11623,9692,6260,8996,11403,13665,16314,18881,21285,24176,26858,29491,32131,34777,37468,39621,47467,74752,78421,81410,78928,65934,68928,71994,75227,78162,79836,82545,85839.0,86987.0,88145.0,90615.0,94144.0,97578.0,101074.0,96848.0,61958.0,69319.0,97471.0,99702.0,101706.0,104248.0,101415.0,87170.0,90239.0,92807.0,94886.0,97237.0,98259.0,100231.0,101299.0,103854.0,102187.0,101574.0,101293.0,101274.0,101457.0,
13,215,76,magnussen,24,13,5,Engine,9872,12169,10340,6875,9452,11752,14334,16864,19291,21814,24753,28016,30233,38068,60418,63067,66935,69588,73606,76641,79983,78106,64771,67118,70846,74011,77192,78785,81506,89234.0,112027.0,111218.0,113526.0,116885.0,120725.0,123871.0,119336.0,85058.0,88796.0,93145.0,96264.0,98980.0,102695.0,104816.0,112556.0,113098.0,116224.0,118073.0,120052.0,122856.0,,,,,,,,,
14,215,64,diniz,21,20,5,Engine,10429,12760,10919,7331,9897,12216,14795,17320,19695,22260,25123,28225,30837,33717,36002,38282,40446,42770,46118,48832,51305,47202,37195,62187,63769,65441,67291,67869,82414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
