,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,116,8,raikkonen,1,20,5,Engine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19904,21137,21312,21722,19384,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,116,23,ralf_schumacher,3,1,1,Finished,1175,1817,2687,3904,4823,5345,5895,6183,6440,6406,6661,7399,8033,8481,8691,5404,0,0,0,0,0,4371,4245,4386,4839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,116,30,michael_schumacher,6,5,1,Finished,1911,2468,3246,4262,5308,6042,6771,7254,7770,7789,8016,8434,9091,9515,9783,9747,28162,27958,27826,28479,25989,7791,8712,9143,9366,3583.0,3443.0,3661.0,3632.0,3583.0,3859.0,4231.0,4192.0,4270.0,4625.0,7982.0,33483.0,34406.0,35255.0,37314.0,36256.0,13744.0,59065.0,60962.0,62688.0,63573.0,64375.0,65212.0,66032.0,66197.0,66330.0,66514.0,66511.0,66850.0,66131.0,65544.0,65149.0,64232.0,64350.0,66162.0
3,116,22,barrichello,6,3,1,Finished,3446,4080,4528,5346,6075,6988,8009,8906,9947,10014,10412,11309,12147,12796,12988,9732,7376,32399,32380,32772,31183,12633,13788,14593,15039,8782.0,8732.0,9338.0,9867.0,10163.0,10688.0,11272.0,11633.0,12424.0,13153.0,13816.0,16352.0,42313.0,43209.0,44549.0,43297.0,20561.0,22754.0,24344.0,26266.0,27223.0,27566.0,29059.0,30038.0,31001.0,33299.0,34904.0,36224.0,36615.0,36760.0,37306.0,37692.0,38617.0,40251.0,39673.0
4,116,31,montoya,3,2,1,Finished,4031,5097,5743,6695,7748,8772,9792,10450,11339,11998,12400,13061,13814,14601,14967,11855,6327,10245,35570,36693,34857,16307,16604,17423,17370,10489.0,10110.0,10515.0,11075.0,11184.0,11940.0,12594.0,13168.0,13681.0,14508.0,15165.0,14476.0,15004.0,14834.0,18785.0,38452.0,14062.0,15967.0,16181.0,16745.0,16741.0,17941.0,19212.0,19523.0,18971.0,18702.0,18073.0,18227.0,18473.0,17936.0,18828.0,19558.0,18401.0,17373.0,16821.0
5,116,15,trulli,4,18,32,Fuel pressure,4828,5863,6467,7305,8418,9411,10584,11370,12212,12822,13546,14523,15052,15781,19479,41862,37666,38924,40034,41110,39648,21786,24167,24944,26104,20308.0,20390.0,21213.0,22146.0,23112.0,24359.0,26804.0,27355.0,28775.0,30256.0,31574.0,31417.0,,,,,,,,,,,,,,,,,,,,,,,
6,116,4,alonso,4,4,1,Finished,5249,6396,6915,8070,8890,10168,11658,12256,13654,13935,14980,15873,17055,17987,18396,15342,9860,13134,38457,39430,37828,20039,20992,21798,23179,17518.0,18025.0,19182.0,20323.0,21539.0,23630.0,25087.0,26208.0,28072.0,29171.0,30353.0,29824.0,33750.0,59116.0,60621.0,59270.0,36749.0,39572.0,42947.0,45138.0,46864.0,47802.0,49001.0,50719.0,51856.0,52816.0,53392.0,54767.0,55343.0,56184.0,57223.0,58737.0,60561.0,62287.0,65731.0
7,116,44,panis,7,19,20,Spun off,6024,7523,9397,11346,12903,13494,14361,14647,15253,15541,31287,32974,35679,37097,42222,66995,63147,64511,65869,67209,66036,49346,51451,53536,55689,51075.0,52758.0,54689.0,56183.0,59191.0,60756.0,63015.0,64085.0,66320.0,67783.0,73187.0,98213.0,,,,,,,,,,,,,,,,,,,,,,,
8,116,14,coulthard,1,15,14,+4 Laps,6441,8247,9709,11701,13348,14279,15301,15944,16715,16935,17565,17892,18452,19178,19518,16547,11189,15021,41517,42450,40880,22763,25291,26248,27116,21457.0,21718.0,22537.0,23409.0,24423.0,25604.0,27821.0,28686.0,29944.0,31906.0,32989.0,32451.0,33369.0,33699.0,34902.0,32937.0,13046.0,39852.0,43253.0,45534.0,47291.0,48400.0,49514.0,51186.0,52390.0,53253.0,53941.0,55201.0,55693.0,56739.0,57797.0,,,,
9,116,43,matta,7,16,5,Engine,7296,9309,11054,13532,16294,18257,20113,22276,23756,24166,24906,25460,26858,27685,28075,28658,50609,52260,53437,54612,52841,38147,40288,49853,82641,76648.0,76835.0,77592.0,78464.0,79370.0,80784.0,82474.0,84487.0,87058.0,89778.0,93445.0,95637.0,97010.0,98063.0,99940.0,98949.0,75841.0,109703.0,136785.0,138484.0,139325.0,139739.0,141033.0,142450.0,142969.0,144208.0,145626.0,147352.0,,,,,,,
