,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
2,116,8,raikkonen,1,20,5,Engine,97644,191091,284647,378307,472111,565873,659183,752480,845463,938911,1031938,1124847,1217666,1310287,1403295,1499761,1618454,1713137,1807133,1901079,1994958,2088387,2181570,2275135,2368590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,116,23,ralf_schumacher,3,1,1,Finished,98819,192908,287334,382211,476934,571218,665078,758663,851903,945317,1038599,1132246,1225699,1318768,1411986,1505165,1598550,1692000,1785821,1879357,1975574,2092758,2185815,2279521,2373429,2469163.0,2563197.0,2656719.0,2750256.0,2843647.0,2936759.0,3029667.0,3122881.0,3215707.0,3308634.0,3401701.0,3495986.0,3589362.0,3683220.0,3776116.0,3872269.0,3989767.0,4082650.0,4176315.0,4270106.0,4364311.0,4458543.0,4552460.0,4646557.0,4740796.0,4834716.0,4928596.0,5022495.0,5117177.0,5212208.0,5306691.0,5400796.0,5495091.0,5589213.0,5683622.0
10,116,30,michael_schumacher,6,5,1,Finished,99555,193559,287893,382569,477419,571915,665954,759734,853233,946700,1039954,1133281,1226757,1319802,1413078,1509508,1626712,1719958,1813647,1907836,2001563,2096178,2190282,2284278,2377956,2472746.0,2566640.0,2660380.0,2753888.0,2847230.0,2940618.0,3033898.0,3127073.0,3219977.0,3313259.0,3409683.0,3529469.0,3623768.0,3718475.0,3813430.0,3908525.0,4003511.0,4141715.0,4237277.0,4332794.0,4427884.0,4522918.0,4617672.0,4712589.0,4806993.0,4901046.0,4995110.0,5089006.0,5184027.0,5278339.0,5372235.0,5465945.0,5559323.0,5653563.0,5749784.0
8,116,22,barrichello,6,3,1,Finished,101090,195171,289175,383653,478186,572861,667192,761386,855410,948925,1042350,1136156,1229813,1323083,1416283,1509493,1605926,1724399,1818201,1912129,2006757,2101020,2195358,2289728,2383629,2477945.0,2571929.0,2666057.0,2760123.0,2853810.0,2947447.0,3040939.0,3134514.0,3228131.0,3321787.0,3415517.0,3512338.0,3631675.0,3726429.0,3820665.0,3915566.0,4010328.0,4105404.0,4200659.0,4296372.0,4391534.0,4486109.0,4581519.0,4676595.0,4771797.0,4868015.0,4963500.0,5058719.0,5153792.0,5248968.0,5343997.0,5438488.0,5533708.0,5629464.0,5723295.0
11,116,31,montoya,3,2,1,Finished,101675,196188,290390,385002,479859,574645,668975,762930,856802,950909,1044338,1137908,1231480,1324888,1418262,1511616,1604877,1702245,1821391,1916050,2010431,2104694,2198174,2292558,2385960,2479652.0,2573307.0,2667234.0,2761331.0,2854831.0,2948699.0,3042261.0,3136049.0,3229388.0,3323142.0,3416866.0,3510462.0,3604366.0,3698054.0,3794901.0,3910721.0,4003829.0,4098617.0,4192496.0,4286851.0,4381052.0,4476484.0,4571672.0,4666080.0,4759767.0,4853418.0,4946669.0,5040722.0,5135650.0,5230144.0,5325519.0,5420354.0,5513492.0,5606586.0,5700443.0
4,116,15,trulli,4,18,32,Fuel pressure,102472,196954,291114,385612,480529,575284,669767,763850,857675,951733,1045484,1139370,1232718,1326068,1422774,1541623,1636216,1730924,1825855,1920467,2015222,2110173,2205737,2300079,2394694,2489471.0,2583587.0,2677932.0,2772402.0,2866759.0,2961118.0,3056471.0,3150236.0,3244482.0,3338890.0,3433275.0,3527403.0,,,,,,,,,,,,,,,,,,,,,,,
1,116,4,alonso,4,4,1,Finished,102893,197487,291562,386377,481001,576041,670841,764736,859117,952846,1046918,1140720,1234721,1328274,1421691,1515103,1608410,1705134,1824278,1918787,2013402,2108426,2202562,2296933,2391769,2486681.0,2581222.0,2675901.0,2770579.0,2865186.0,2960389.0,3054754.0,3149089.0,3243779.0,3337805.0,3432054.0,3525810.0,3623112.0,3742336.0,3836737.0,3931539.0,4026516.0,4122222.0,4219262.0,4315244.0,4411175.0,4506345.0,4601461.0,4697276.0,4792652.0,4887532.0,4981988.0,5077262.0,5172520.0,5268392.0,5363914.0,5459533.0,5555652.0,5651500.0,5749353.0
15,116,44,panis,7,19,20,Spun off,103668,198614,294044,389653,485014,579367,673544,767127,860716,954452,1063225,1157821,1253345,1347384,1445517,1566756,1661697,1756511,1851690,1946566,2041610,2137733,2233021,2328671,2424279,2520238.0,2615955.0,2711408.0,2806439.0,2902838.0,2997515.0,3092682.0,3186966.0,3282027.0,3376417.0,3474888.0,3594199.0,,,,,,,,,,,,,,,,,,,,,,,
3,116,14,coulthard,1,15,14,+4 Laps,104085,199338,294356,390008,485459,580152,674484,768424,862178,955846,1049503,1142739,1236118,1329465,1422813,1516308,1609739,1707021,1827338,1921807,2016454,2111150,2206861,2301383,2395706,2490620.0,2584915.0,2679256.0,2773665.0,2868070.0,2962363.0,3057488.0,3151567.0,3245651.0,3340540.0,3434690.0,3528437.0,3622731.0,3716919.0,3811018.0,3905206.0,4002813.0,4122502.0,4219568.0,4315640.0,4411602.0,4506943.0,4601974.0,4697743.0,4793186.0,4887969.0,4982537.0,5077696.0,5172870.0,5268947.0,5364488.0,,,,
14,116,43,matta,7,16,5,Engine,104940,200400,295701,391839,488405,584130,679296,774756,869219,963077,1056844,1150307,1244524,1337972,1431370,1528419,1649159,1744260,1839258,1933969,2028415,2126534,2221858,2324988,2451231,2545811.0,2640032.0,2734311.0,2828720.0,2923017.0,3017543.0,3112141.0,3207368.0,3302765.0,3398412.0,3495146.0,3591623.0,3686372.0,3781283.0,3876056.0,3971218.0,4065608.0,4192353.0,4313100.0,4408590.0,4503636.0,4598282.0,4693493.0,4789007.0,4883765.0,4978924.0,5074222.0,5169847.0,,,,,,,
6,116,18,button,16,7,11,+1 Lap,105559,201541,296868,392721,489170,585153,680631,776268,871629,966503,1061274,1155750,1250492,1344700,1442319,1563004,1658671,1754402,1850359,1945940,2041194,2137079,2232540,2328140,2423754,2519856.0,2615419.0,2710603.0,2805834.0,2902170.0,2996958.0,3091736.0,3186260.0,3280894.0,3375627.0,3470308.0,3568407.0,3691002.0,3786453.0,3882103.0,3977995.0,4073597.0,4170307.0,4266361.0,4362691.0,4459940.0,4556260.0,4652100.0,4748146.0,4843995.0,4939420.0,5035319.0,5131018.0,5226928.0,5323417.0,5419330.0,5516266.0,5612108.0,5709235.0,
5,116,17,webber,19,6,11,+1 Lap,106381,202255,297713,393528,489829,585785,681453,776993,872230,967185,1062057,1156421,1251115,1348909,1470501,1566481,1663449,1759818,1855611,1951057,2046343,2142231,2237435,2332338,2427495,2523442.0,2618503.0,2713776.0,2808693.0,2903944.0,2999058.0,3093937.0,3188617.0,3283283.0,3377929.0,3472349.0,3566540.0,3664224.0,3783686.0,3878049.0,3972495.0,4067656.0,4163724.0,4258987.0,4354058.0,4448899.0,4544200.0,4639884.0,4735104.0,4830344.0,4924893.0,5020633.0,5116584.0,5214093.0,5311039.0,5406934.0,5502251.0,5598300.0,5694232.0,
19,116,52,firman,17,11,12,+2 Laps,106920,203881,299659,395765,491780,587873,683797,780218,876273,975687,1095267,1190821,1289216,1387474,1486488,1582802,1679730,1776560,1873019,1969417,2066398,2163213,2259829,2356258,2453034,2553276.0,2672755.0,2768655.0,2863983.0,2959925.0,3058784.0,3154931.0,3250893.0,3347180.0,3444643.0,3542040.0,3638454.0,3735209.0,3831577.0,3928651.0,4029017.0,4149103.0,4245286.0,4341693.0,4438423.0,4535208.0,4631832.0,4728142.0,4825228.0,4921967.0,5018851.0,5116195.0,5215567.0,5312819.0,5410936.0,5507592.0,5604836.0,5703384.0,,
16,116,49,frentzen,15,9,11,+1 Lap,107478,204429,300755,396958,492932,589105,685003,781006,877618,973760,1069525,1164662,1259971,1359230,1476830,1572127,1668034,1764019,1859838,1955755,2051952,2148119,2244022,2339865,2435666,2531191.0,2626581.0,2722084.0,2817646.0,2912993.0,3011652.0,3128686.0,3222680.0,3317669.0,3412752.0,3508314.0,3605416.0,3702210.0,3798238.0,3894199.0,3991010.0,4086829.0,4183782.0,4284433.0,4402646.0,4497496.0,4592567.0,4688038.0,4783787.0,4879343.0,4975462.0,5071737.0,5167700.0,5263913.0,5360399.0,5457047.0,5554250.0,5650833.0,5750134.0,
13,116,42,pizzonia,19,10,11,+1 Lap,108082,204954,301361,397737,493729,590186,685758,781814,878101,974729,1070609,1166090,1261034,1356161,1451770,1550741,1673437,1769188,1865022,1960621,2056999,2152839,2248397,2344246,2439811,2535343.0,2631239.0,2727309.0,2823148.0,2918488.0,3013773.0,3108936.0,3204321.0,3299986.0,3396831.0,3492198.0,3587663.0,3683833.0,3779336.0,3877872.0,4002192.0,4097738.0,4198385.0,4308633.0,4405780.0,4500758.0,4595673.0,4690873.0,4786083.0,4881980.0,4977668.0,5073308.0,5169324.0,5265551.0,5361740.0,5457820.0,5555225.0,5652226.0,5750844.0,
7,116,21,fisichella,17,12,12,+2 Laps,108579,205261,301786,398542,494584,590596,686494,782598,878820,975228,1074435,1195036,1290380,1387749,1486847,1583270,1680270,1777253,1873823,1970367,2067035,2163845,2260491,2356829,2453512,2550274.0,2648721.0,2767646.0,2862302.0,2957224.0,3052372.0,3147705.0,3243719.0,3342484.0,3438189.0,3534209.0,3630260.0,3727246.0,3823168.0,3919218.0,4015002.0,4110700.0,4209773.0,4331355.0,4427101.0,4524338.0,4620055.0,4716170.0,4812770.0,4908869.0,5005303.0,5101895.0,5212202.0,5339800.0,5435393.0,5531850.0,5629135.0,5727655.0,,
17,116,50,verstappen,18,14,13,+3 Laps,109452,206872,304237,401893,499837,597987,695819,794894,894116,992176,1089859,1190207,1288683,1386953,1488197,1614740,1712761,1811708,1910663,2009361,2109473,2209259,2307709,2406062,2504991,2604032.0,2705347.0,2803635.0,2903267.0,3002536.0,3100914.0,3199734.0,3298234.0,3397789.0,3498986.0,3599158.0,3702484.0,3827197.0,3924808.0,4022499.0,4120818.0,4221056.0,4320492.0,4419110.0,4517629.0,4615804.0,4715095.0,4814370.0,4912457.0,5011923.0,5110331.0,5209051.0,5309612.0,5411238.0,5510553.0,5609903.0,5708512.0,,,
