,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,79,30,michael_schumacher,6,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637,3452,2650,2423,2258,2170,2374,2579,2700,2727,2736,2842,3006,3045,3118,3085,3368,3191,3126,3065,3198,3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1,79,22,barrichello,6,2,1,Finished,758,1250,1196,1396,1412,1160,983,749,499,731,720,876,623,341,451,561,517,850,604,719,768,712,939,22440,28913,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16837,23151,4481,1875,2378,1358,787,718,1200,971,542,438,865,2628,2422,2335,2462,2681,2855,3443,3304,3954,4063,3647.0,1522.0
2,79,33,monteiro,17,3,11,+1 Lap,4503,5759,6658,7391,8246,8937,9393,9848,10505,11394,12222,13144,13525,13690,14243,15108,15690,16284,16705,17681,18298,40329,46562,47940,49526,22981,22939,24135,24778,25657,27612,29254,30702,32196,33625,35459,37020,38573,40177,41753,43232,44383,45808,47020,48520,49944,51264,74390,79196,81934,64981,60694,60902,60587,60647,60783,61074,61116,60910,60990,61545,62377,63608,65051,67031,68814,70560,74307,75624,79044,80764,82243.0,
3,79,27,albers,18,5,12,+2 Laps,5112,6587,7807,8818,10028,11134,12427,13521,15392,39184,45055,46803,48827,50821,52993,55367,57544,59873,61558,64200,66480,68276,70447,72027,75023,48772,49184,51066,51995,53578,94464,101003,103176,105492,107656,111009,113639,116209,118530,121214,123475,126004,128633,131463,134769,137685,140355,143253,143020,167331,157688,153999,155049,156188,157172,158323,159926,161184,161894,163136,164687,166749,168740,171031,175236,178957,181920,184948,186938,189865,192459,,
