,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
5,1065,817,ricciardo,1,1,1,Finished,97656,188401,274727,361040.0,447450.0,533869.0,620342.0,707131.0,793571.0,880294.0,966823.0,1053528.0,1140034.0,1226425.0,1313091.0,1399719.0,1486284.0,1573201.0,1660026.0,1747087.0,1834422.0,1926485.0,2032024.0,2118061.0,2204082.0,2308133.0,2461603.0,2617857.0,2768019.0,2921404.0,3007929.0,3094462.0,3180593.0,3266757.0,3353151.0,3438947.0,3525161.0,3611061.0,3697121.0,3782891.0,3868796.0,3954722.0,4040773.0,4145615.0,4231019.0,4316627.0,4402340.0,4487957.0,4573505.0,4658945.0,4744179.0,4829553.0,4914365.0
7,1065,830,max_verstappen,9,18,4,Collision,99532,189657,275465,361860.0,448237.0,534578.0,621737.0,708070.0,794601.0,881100.0,967768.0,1054509.0,1140952.0,1227643.0,1313952.0,1400654.0,1487431.0,1574211.0,1661023.0,1748148.0,1835856.0,1923322.0,2014506.0,2128575.0,2213748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1065,846,norris,1,2,1,Finished,101695,191826,277899,364627.0,450936.0,537462.0,624246.0,710712.0,797260.0,883950.0,970613.0,1057917.0,1145240.0,1232372.0,1319053.0,1405550.0,1492467.0,1579410.0,1666045.0,1752709.0,1839862.0,1927013.0,2014144.0,2106785.0,2212936.0,2319966.0,2465089.0,2621889.0,2771988.0,2922226.0,3009008.0,3095402.0,3181356.0,3267889.0,3353838.0,3440134.0,3526321.0,3612393.0,3698305.0,3784143.0,3870003.0,3955928.0,4042962.0,4147607.0,4232987.0,4318373.0,4403946.0,4489674.0,4575070.0,4660442.0,4745727.0,4831141.0,4916112.0
0,1065,1,hamilton,131,17,4,Collision,105494,193360,279230,365482.0,451508.0,538286.0,625132.0,711545.0,798140.0,884637.0,971005.0,1058395.0,1145835.0,1233307.0,1320064.0,1406644.0,1493654.0,1580432.0,1667258.0,1753867.0,1840819.0,1927762.0,2014794.0,2101380.0,2192235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1065,844,leclerc,6,4,1,Finished,108161,196151,282224,368804.0,455277.0,541770.0,628535.0,715148.0,801654.0,888239.0,974782.0,1061404.0,1148056.0,1235099.0,1322400.0,1409594.0,1496579.0,1583572.0,1670215.0,1757179.0,1844594.0,1931879.0,2019103.0,2106456.0,2193681.0,2298123.0,2462695.0,2619435.0,2769558.0,2921959.0,3009959.0,3097894.0,3184431.0,3271127.0,3356824.0,3442840.0,3528997.0,3614798.0,3701157.0,3787245.0,3873071.0,3958801.0,4045682.0,4150548.0,4236541.0,4322147.0,4408103.0,4494044.0,4579663.0,4665174.0,4750691.0,4836355.0,4921674.0
8,1065,832,sainz,6,6,1,Finished,109405,197303,283914,371082.0,457885.0,544870.0,632062.0,719052.0,808694.0,896369.0,983816.0,1071196.0,1158210.0,1245218.0,1332221.0,1419119.0,1506073.0,1593128.0,1680140.0,1767454.0,1855232.0,1942807.0,2030265.0,2117671.0,2206742.0,2316163.0,2467794.0,2626211.0,2774915.0,2923324.0,3011291.0,3099315.0,3186264.0,3272449.0,3358307.0,3444337.0,3530199.0,3616110.0,3702303.0,3788225.0,3874009.0,3959724.0,4046501.0,4151257.0,4237426.0,4323079.0,4409189.0,4495229.0,4581221.0,4667503.0,4753431.0,4839341.0,4924900.0
4,1065,815,perez,9,5,1,Finished,110352,197958,284699,371701.0,458750.0,545769.0,632740.0,719563.0,807158.0,893781.0,980103.0,1066490.0,1153019.0,1239555.0,1326054.0,1413000.0,1499855.0,1586735.0,1673594.0,1760476.0,1847853.0,1935532.0,2022451.0,2109708.0,2196981.0,2302600.0,2467084.0,2623177.0,2773005.0,2922726.0,3010403.0,3096997.0,3182642.0,3268793.0,3354831.0,3440876.0,3527085.0,3613458.0,3699176.0,3785310.0,3871170.0,3957089.0,4044129.0,4148647.0,4234612.0,4319973.0,4405526.0,4491326.0,4576929.0,4662377.0,4747651.0,4832932.0,4918088.0
10,1065,840,stroll,117,7,1,Finished,111426,199413,286151,373578.0,460827.0,548310.0,635877.0,723498.0,811064.0,898723.0,986417.0,1074146.0,1161776.0,1249366.0,1336831.0,1424185.0,1511637.0,1598942.0,1686196.0,1773382.0,1861486.0,1950347.0,2037962.0,2125503.0,2217108.0,2351881.0,2471493.0,2629644.0,2780070.0,2923887.0,3012337.0,3100085.0,3186908.0,3273431.0,3359411.0,3445726.0,3532046.0,3618344.0,3704682.0,3790995.0,3877066.0,3962934.0,4049573.0,4154503.0,4241173.0,4327469.0,4413806.0,4500067.0,4586292.0,4672310.0,4758239.0,4844092.0,4930169.0
1,1065,4,alonso,214,8,1,Finished,113420,200593,288281,376031.0,463449.0,551194.0,638823.0,726550.0,814390.0,902139.0,989659.0,1077066.0,1164365.0,1251684.0,1339043.0,1426412.0,1515193.0,1602936.0,1690283.0,1777582.0,1865338.0,1953048.0,2040886.0,2129667.0,2221777.0,2356267.0,2475351.0,2631317.0,2782355.0,2924777.0,3013057.0,3100547.0,3187715.0,3274329.0,3360777.0,3447467.0,3533947.0,3620186.0,3706410.0,3792520.0,3878388.0,3964405.0,4051585.0,4157163.0,4243737.0,4330211.0,4416553.0,4502791.0,4588812.0,4674673.0,4760583.0,4846055.0,4931566.0
9,1065,839,ocon,214,10,1,Finished,114990,202148,289725,377197.0,464659.0,552411.0,641740.0,729771.0,817296.0,905046.0,993542.0,1081256.0,1169109.0,1256854.0,1344948.0,1432370.0,1519987.0,1607678.0,1695141.0,1783018.0,1871164.0,1959229.0,2047266.0,2134824.0,2222427.0,2337742.0,2479844.0,2637173.0,2789879.0,2926315.0,3014740.0,3102307.0,3189633.0,3276569.0,3362952.0,3449749.0,3536196.0,3622189.0,3708606.0,3795010.0,3881285.0,3967541.0,4054304.0,4159179.0,4245500.0,4332070.0,4418853.0,4505485.0,4591749.0,4677720.0,4763762.0,4849667.0,4935233.0
