,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
17,348.0,37.0,rosa,7.0,11.0,+1 Lap,100432.0,191686.0,282578.0,372185.0,461300.0,550422.0,639241.0,727634.0,816247.0,904400.0,993001.0,1081324.0,1169591.0,1257650.0,1354124.0,1462171.0,1583320.0,1674042.0,1762624.0,1850657.0,1938464.0,2025791.0,2112999.0,2200475.0,2287430.0,2374256.0,2461232.0,2548355.0,2635019.0,2721749.0,2808566.0,2894942.0,2981679.0,3068726.0,3154905.0,3240962.0,3327814.0,3414054.0,3500243.0,3586832.0,3673679.0,3760566.0,3846428.0,3932447.0,4018142.0,4104034.0,4189978.0,4275514.0,4360928.0,4446403.0,4532004.0,4617537.0,4703215.0,4788915.0,4874231.0,4959967.0,5045087.0,5130004.0,5214950.0,5299807.0,5384472.0,5468961.0,5553651.0,5638351.0,5722693.0,5810099.0,5895143.0,5979754.0,6066407.0,
9,348.0,16.0,sutil,23.0,4.0,Collision,100881.0,192241.0,282967.0,372997.0,461805.0,551055.0,639935.0,728450.0,816883.0,905313.0,993772.0,1081949.0,1170128.0,1258588.0,1354450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,348.0,30.0,michael_schumacher,11.0,11.0,+1 Lap,101179.0,192857.0,283890.0,373810.0,463230.0,552538.0,641732.0,730932.0,819494.0,907423.0,995606.0,1083812.0,1171944.0,1260007.0,1354925.0,1469365.0,1585027.0,1676284.0,1765010.0,1853475.0,1941565.0,2029263.0,2116730.0,2204142.0,2291418.0,2378412.0,2466131.0,2553003.0,2639702.0,2726375.0,2812959.0,2899508.0,2986232.0,3073007.0,3159842.0,3246172.0,3332955.0,3419125.0,3505991.0,3592926.0,3679378.0,3766878.0,3853457.0,3939387.0,4024904.0,4110447.0,4196036.0,4281606.0,4367262.0,4452915.0,4538668.0,4624091.0,4709469.0,4794855.0,4880690.0,4966829.0,5052355.0,5139696.0,5225661.0,5311483.0,5397299.0,5482698.0,5568117.0,5653489.0,5741525.0,5827791.0,5914491.0,6003463.0,6090110.0,
14,348.0,24.0,liuzzi,13.0,11.0,+1 Lap,101798.0,193634.0,284661.0,376829.0,466297.0,555872.0,645475.0,734444.0,823925.0,912537.0,1001182.0,1089610.0,1177883.0,1269052.0,1392015.0,1484913.0,1588594.0,1677845.0,1766474.0,1855092.0,1943318.0,2031108.0,2118486.0,2206053.0,2293404.0,2380336.0,2467529.0,2554749.0,2642029.0,2728693.0,2815052.0,2901880.0,2988451.0,3075102.0,3161801.0,3248783.0,3335148.0,3421856.0,3508098.0,3594905.0,3681768.0,3768745.0,3855739.0,3942361.0,4028215.0,4114287.0,4200911.0,4286888.0,4372769.0,4458636.0,4544235.0,4630343.0,4716146.0,4802339.0,4891128.0,4977627.0,5063776.0,5149134.0,5234959.0,5320491.0,5406477.0,5492424.0,5578497.0,5666162.0,5752556.0,5838054.0,5924852.0,6010911.0,6097358.0,
11,348.0,18.0,button,8.0,11.0,+1 Lap,102092.0,193957.0,284822.0,374752.0,464236.0,553833.0,643070.0,732141.0,820857.0,909389.0,997597.0,1085609.0,1173737.0,1263198.0,1376382.0,1465725.0,1583583.0,1674461.0,1763567.0,1851802.0,1939734.0,2027287.0,2114706.0,2202294.0,2289250.0,2376086.0,2463005.0,2550002.0,2636793.0,2723334.0,2810014.0,2896796.0,2983574.0,3070639.0,3156836.0,3243081.0,3329931.0,3416251.0,3503091.0,3589777.0,3676069.0,3762478.0,3848428.0,3934659.0,4020393.0,4106187.0,4192257.0,4277819.0,4363462.0,4448973.0,4534777.0,4620302.0,4705662.0,4791097.0,4876446.0,4962245.0,5047408.0,5132756.0,5217857.0,5302899.0,5387104.0,5471676.0,5556215.0,5640873.0,5725368.0,5810083.0,5894916.0,5981423.0,,
20,348.0,155.0,kobayashi,9.0,11.0,+1 Lap,102636.0,194590.0,285610.0,375604.0,464956.0,554490.0,643749.0,732889.0,821788.0,910344.0,998715.0,1087136.0,1175308.0,1263108.0,1355818.0,1455209.0,1585375.0,1675330.0,1764131.0,1852694.0,1940574.0,2028442.0,2115723.0,2203278.0,2290338.0,2377069.0,2463954.0,2550861.0,2637620.0,2724652.0,2811284.0,2897714.0,2984591.0,3071347.0,3157900.0,3244053.0,3330784.0,3417326.0,3504053.0,3591115.0,3677338.0,3763818.0,3850240.0,3936276.0,4022088.0,4107940.0,4194197.0,4280057.0,4365636.0,4451101.0,4536861.0,4622025.0,4707219.0,4792273.0,4878442.0,4963886.0,5049230.0,5134330.0,5218961.0,5303925.0,5390666.0,5475479.0,5560441.0,5644978.0,5729610.0,5814182.0,5898945.0,5983227.0,6068856.0,
8,348.0,15.0,trulli,15.0,13.0,+3 Laps,103664.0,195854.0,287958.0,380421.0,471252.0,562026.0,652847.0,743467.0,834046.0,924327.0,1014553.0,1104894.0,1195131.0,1285228.0,1386768.0,1481253.0,1588300.0,1680834.0,1771631.0,1863563.0,1973093.0,2062490.0,2151830.0,2241450.0,2330559.0,2419311.0,2508495.0,2597860.0,2687729.0,2777829.0,2866936.0,2957265.0,3048407.0,3137443.0,3226534.0,3315976.0,3405014.0,3493833.0,3582320.0,3675399.0,3769424.0,3858544.0,3947131.0,4035373.0,4123779.0,4211938.0,4301301.0,4389507.0,4477446.0,4565315.0,4653084.0,4743503.0,4832855.0,4921523.0,5010080.0,5097783.0,5185388.0,5272817.0,5361203.0,5448647.0,5536126.0,5623656.0,5711351.0,5799461.0,5889715.0,5977682.0,6068524.0,,,
19,348.0,153.0,alguersuari,24.0,5.0,Engine,104020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,348.0,67.0,buemi,12.0,11.0,+1 Lap,104585.0,196283.0,288101.0,378641.0,467877.0,557357.0,646534.0,735579.0,824820.0,913742.0,1002397.0,1091115.0,1179578.0,1267825.0,1365504.0,1473713.0,1585875.0,1676712.0,1765586.0,1854327.0,1942468.0,2030284.0,2117628.0,2205245.0,2292549.0,2379319.0,2466784.0,2553966.0,2641074.0,2727659.0,2814272.0,2900875.0,2987489.0,3074221.0,3161068.0,3247647.0,3334532.0,3421125.0,3507340.0,3594153.0,3680926.0,3768191.0,3854901.0,3941501.0,4027331.0,4113423.0,4200362.0,4286247.0,4372111.0,4457816.0,4543690.0,4629806.0,4715512.0,4801770.0,4890213.0,4976929.0,5062955.0,5148404.0,5234342.0,5319968.0,5405884.0,5491934.0,5577909.0,5663750.0,5751825.0,5837384.0,5924211.0,6010379.0,6096709.0,
23,348.0,810.0,grassi,18.0,14.0,+4 Laps,105293.0,198260.0,289572.0,381378.0,472427.0,563603.0,654317.0,744922.0,835918.0,926551.0,1017254.0,1107819.0,1198451.0,1289034.0,1390103.0,1561915.0,1689418.0,1780236.0,1870315.0,1960101.0,2050250.0,2140416.0,2231062.0,2320469.0,2409678.0,2499612.0,2589526.0,2679794.0,2770601.0,2859417.0,2949036.0,3039917.0,3131267.0,3222869.0,3315327.0,3406410.0,3495643.0,3592461.0,3686388.0,3777408.0,3866092.0,3954482.0,4044425.0,4137005.0,4226417.0,4318155.0,4409291.0,4499071.0,4587961.0,4676363.0,4765696.0,4853764.0,4941512.0,5031518.0,5120427.0,5211814.0,5309440.0,5402767.0,5497326.0,5588569.0,5677565.0,5764852.0,5854199.0,5943630.0,6033250.0,6123173.0,,,,
4,348.0,5.0,kovalainen,14.0,13.0,+3 Laps,105802.0,198818.0,290447.0,382138.0,473391.0,564440.0,655357.0,746042.0,837034.0,927915.0,1018645.0,1109264.0,1199786.0,1290244.0,1391805.0,1518569.0,1609475.0,1699910.0,1790067.0,1879668.0,1969438.0,2059155.0,2149171.0,2238886.0,2328086.0,2417077.0,2506279.0,2595515.0,2685805.0,2775030.0,2864617.0,2955028.0,3045288.0,3135371.0,3224652.0,3314211.0,3403111.0,3491639.0,3579915.0,3668501.0,3761930.0,3852857.0,3944787.0,4033271.0,4121675.0,4209791.0,4298000.0,4387248.0,4475322.0,4563366.0,4651249.0,4742674.0,4831849.0,4919940.0,5008245.0,5095875.0,5183743.0,5271564.0,5359184.0,5446806.0,5534383.0,5622407.0,5710621.0,5798078.0,5887848.0,5976905.0,6067636.0,,,
6,348.0,10.0,glock,16.0,13.0,+3 Laps,106342.0,199564.0,291259.0,382772.0,474186.0,565366.0,656420.0,747369.0,838274.0,929657.0,1020279.0,1111084.0,1201675.0,1292766.0,1395007.0,1520479.0,1612180.0,1702774.0,1792957.0,1882728.0,1974426.0,2064034.0,2153596.0,2243754.0,2333087.0,2422083.0,2511336.0,2601676.0,2691762.0,2780648.0,2870819.0,2962824.0,3052241.0,3141211.0,3230399.0,3319067.0,3408175.0,3505541.0,3598026.0,3687091.0,3776039.0,3864727.0,3953261.0,4041521.0,4130415.0,4220215.0,4308199.0,4397463.0,4488534.0,4578432.0,4666961.0,4755947.0,4844051.0,4931944.0,5020043.0,5108083.0,5196164.0,5284003.0,5371677.0,5459355.0,5549679.0,5644785.0,5735470.0,5825517.0,5913568.0,6004658.0,6095185.0,,,
24,348.0,811.0,bruno_senna,17.0,13.0,+3 Laps,107470.0,201316.0,294258.0,386550.0,478943.0,570842.0,662136.0,753719.0,845002.0,936122.0,1027387.0,1118429.0,1209595.0,1300730.0,1404628.0,1522085.0,1615633.0,1707215.0,1798342.0,1889171.0,1979759.0,2070550.0,2160755.0,2251319.0,2341404.0,2432762.0,2523927.0,2615415.0,2706791.0,2796628.0,2886366.0,2976505.0,3072494.0,3165801.0,3255552.0,3345250.0,3435046.0,3524621.0,3615562.0,3705063.0,3794654.0,3884876.0,3976264.0,4065382.0,4156415.0,4245600.0,4334980.0,4424055.0,4513191.0,4602795.0,4691752.0,4780769.0,4869548.0,4963067.0,5056976.0,5147045.0,5237799.0,5326184.0,5416943.0,5506696.0,5594789.0,5683188.0,5771428.0,5859657.0,5947877.0,6036157.0,6124467.0,,,
15,348.0,29.0,yamamoto,19.0,14.0,+4 Laps,107994.0,202652.0,296568.0,390239.0,483242.0,575923.0,668597.0,761816.0,854527.0,947183.0,1040382.0,1132776.0,1226580.0,1328139.0,1452898.0,1581583.0,1682277.0,1773961.0,1865109.0,1955685.0,2046044.0,2136403.0,2227708.0,2317828.0,2408136.0,2498482.0,2588803.0,2679630.0,2772943.0,2863985.0,2961485.0,3054101.0,3144699.0,3235637.0,3336081.0,3427187.0,3517385.0,3607456.0,3698826.0,3788760.0,3879281.0,3970713.0,4061828.0,4153199.0,4243087.0,4332977.0,4422644.0,4512524.0,4604759.0,4694845.0,4789848.0,4884067.0,4976014.0,5068062.0,5157734.0,5249415.0,5339750.0,5429586.0,5518864.0,5610084.0,5699810.0,5789773.0,5879851.0,5970396.0,6062528.0,6153460.0,,,,
