,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,980,1,hamilton,131,1,1,Finished,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548.0,14872.0,10198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,980,20,vettel,6,2,1,Finished,952,947,1069.0,1582.0,1625.0,1722.0,1691.0,1662.0,1652.0,1605.0,1773.0,0.0,0.0,0.0,2095.0,949.0,946.0,1507.0,1309.0,1269.0,1378.0,1741.0,1739.0,1391.0,1610.0,1738.0,1882.0,1908.0,1953.0,442.0,1327.0,1135.0,364.0,823.0,1263.0,1463.0,1388.0,1066.0,1299.0,1307.0,1206.0,1514.0,1723.0,2358.0
2,980,822,bottas,131,5,1,Finished,2090,2643,3061.0,4133.0,4571.0,4994.0,5199.0,5630.0,6359.0,7362.0,7943.0,6695.0,11520.0,20160.0,8258.0,6785.0,6699.0,7542.0,7254.0,7140.0,7407.0,7419.0,6834.0,6750.0,7247.0,7405.0,7577.0,7792.0,8588.0,12684.0,2634.0,2411.0,1161.0,3805.0,5197.0,6005.0,6997.0,7835.0,8928.0,9922.0,11603.0,13069.0,14336.0,16456.0
3,980,8,raikkonen,6,4,1,Finished,2564,3319,4156.0,5301.0,6217.0,7187.0,7984.0,9030.0,9452.0,10662.0,11546.0,10577.0,11916.0,9593.0,5650.0,17879.0,22420.0,44662.0,46339.0,46874.0,47651.0,48187.0,49294.0,50411.0,50351.0,50976.0,51170.0,51349.0,56447.0,79031.0,28063.0,4538.0,1724.0,2763.0,4221.0,4918.0,5919.0,6346.0,7383.0,8348.0,10035.0,11175.0,12524.0,14471.0
4,980,830,max_verstappen,9,19,5,Engine,3309,4365,5369.0,6807.0,7868.0,8983.0,10014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,980,817,ricciardo,9,3,1,Finished,3947,5553,6766.0,8336.0,9642.0,10940.0,12172.0,13709.0,15619.0,16994.0,17924.0,16880.0,17881.0,18912.0,21317.0,20011.0,20396.0,21391.0,21534.0,21539.0,21713.0,21957.0,22102.0,21864.0,22159.0,21963.0,22461.0,22715.0,22323.0,28467.0,18031.0,3096.0,1380.0,2038.0,3155.0,3822.0,4668.0,4985.0,5842.0,6854.0,7798.0,8752.0,9859.0,10791.0
6,980,807,hulkenberg,4,6,1,Finished,5260,9146,10435.0,12595.0,14494.0,16314.0,18105.0,20391.0,22079.0,24589.0,30888.0,44937.0,45942.0,43218.0,33820.0,34488.0,36307.0,38637.0,40443.0,42215.0,44103.0,46408.0,48152.0,49788.0,52427.0,54195.0,55841.0,57621.0,70399.0,88931.0,31046.0,5619.0,2379.0,4910.0,7475.0,9462.0,11850.0,13544.0,15366.0,17761.0,20323.0,22749.0,25035.0,28087.0
7,980,4,alonso,1,18,5,Engine,5363,8629,12234.0,16986.0,21341.0,25346.0,28313.0,31768.0,34564.0,42441.0,58797.0,58480.0,60197.0,58458.0,51427.0,53712.0,57492.0,61544.0,64736.0,67660.0,71022.0,74258.0,77297.0,82230.0,107890.0,,,,,,,,,,,,,,,,,,,
8,980,839,ocon,10,9,1,Finished,6066,9906,13138.0,15708.0,18086.0,20202.0,22408.0,25018.0,27665.0,34917.0,50196.0,49523.0,50554.0,47676.0,38802.0,39549.0,41749.0,44246.0,47012.0,49499.0,51737.0,54020.0,55870.0,57798.0,59729.0,61893.0,68435.0,83759.0,107983.0,134390.0,73388.0,10140.0,4174.0,7275.0,10627.0,13579.0,16571.0,18947.0,21807.0,24863.0,28156.0,31638.0,34702.0,38154.0
9,980,825,kevin_magnussen,210,15,1,Finished,6639,10828,15084.0,20236.0,23511.0,26955.0,29941.0,33667.0,40927.0,55609.0,56809.0,56385.0,58441.0,56478.0,48431.0,49979.0,53405.0,57160.0,59539.0,61947.0,64940.0,67230.0,69022.0,71000.0,73027.0,75113.0,77318.0,79494.0,95490.0,110823.0,71260.0,9152.0,4162.0,20056.0,37939.0,40032.0,42556.0,45183.0,48466.0,51986.0,55510.0,59236.0,63314.0,67262.0
