,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,213,30,michael_schumacher,6,1,1,Finished,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6865.0,9903.0,9850.0,8356.0,7501.0,7470.0,8200.0,7908.0,8324.0,10176.0,9970.0,10326.0,0.0,0.0,0.0,0.0,8503.0,12271.0,13661.0,13557.0,12574.0,12224.0,14177.0,31867.0,0.0,0.0,0.0
1,213,35,villeneuve,3,19,3,Accident,1472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,213,21,fisichella,17,3,1,Finished,2574,3458.0,3211.0,2539.0,2426.0,2199.0,471.0,770.0,1417.0,1517.0,1642.0,1549.0,1470.0,1630.0,1703.0,1735.0,2292.0,3156.0,3709.0,4264.0,5379.0,6143.0,6830.0,8191.0,30442.0,34737.0,35579.0,26755.0,27981.0,28812.0,28593.0,29021.0,30050.0,32974.0,35042.0,37088.0,40528.0,42610.0,44527.0,35257.0,36587.0,39115.0,40138.0,33365.0,53215.0,56908.0,56840.0,56305.0,55708.0,55470.0,55253.0,20038.0,12139.0,3219.0
3,213,55,alesi,22,2,1,Finished,3277,4109.0,3930.0,3648.0,3483.0,3417.0,1459.0,2800.0,3140.0,2834.0,2899.0,3128.0,3222.0,3348.0,3280.0,3559.0,4100.0,4562.0,4890.0,5602.0,6275.0,6918.0,7478.0,8832.0,28489.0,32563.0,33685.0,24523.0,24950.0,25812.0,25492.0,25888.0,29496.0,32562.0,34444.0,36210.0,39109.0,40193.0,42362.0,33361.0,34648.0,36421.0,37991.0,29102.0,30284.0,31283.0,50675.0,52765.0,52200.0,50939.0,50245.0,14396.0,7074.0,2565.0
4,213,14,coulthard,1,7,1,Finished,4206,4721.0,4636.0,4457.0,4630.0,4526.0,2259.0,3921.0,3491.0,3237.0,3721.0,3565.0,4074.0,4203.0,3989.0,4272.0,4901.0,5177.0,5404.0,6301.0,7078.0,7688.0,8150.0,9219.0,10541.0,10697.0,10471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8362.0,10673.0,10420.0,9605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88229.0,87611.0,37753.0
5,213,49,frentzen,3,4,1,Finished,5224,6473.0,6896.0,7696.0,8728.0,10978.0,7116.0,7619.0,6530.0,23093.0,28326.0,29838.0,31353.0,33014.0,34516.0,35685.0,37977.0,39948.0,42781.0,45016.0,47177.0,48578.0,50977.0,51703.0,52226.0,54262.0,55379.0,45421.0,45310.0,45966.0,44395.0,58849.0,62089.0,64235.0,65364.0,67717.0,71547.0,71964.0,72316.0,61972.0,61338.0,61618.0,61819.0,51989.0,52588.0,52922.0,51992.0,50157.0,47916.0,46174.0,62968.0,28939.0,20073.0,3768.0
6,213,23,ralf_schumacher,17,17,3,Accident,5448,7022.0,7311.0,8046.0,9276.0,10433.0,4770.0,4809.0,4255.0,4060.0,4867.0,5539.0,6740.0,7652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,213,22,barrichello,24,15,6,Gearbox,6376,9439.0,11698.0,12597.0,13561.0,14840.0,11382.0,8956.0,7707.0,8615.0,10181.0,12779.0,16975.0,19440.0,22680.0,26208.0,31492.0,35522.0,38113.0,40855.0,44348.0,48169.0,51869.0,72702.0,77396.0,79544.0,82974.0,75516.0,98125.0,103456.0,104395.0,105456.0,106982.0,,,,,,,,,,,,,,,,,,,,,
8,213,25,wurz,22,14,7,Transmission,7392,9103.0,9566.0,10578.0,11054.0,11590.0,10752.0,8152.0,7162.0,8034.0,9617.0,10911.0,12530.0,15159.0,16629.0,17828.0,18734.0,19767.0,20206.0,21752.0,23712.0,24557.0,25723.0,26721.0,27370.0,47062.0,51609.0,43308.0,44564.0,48343.0,48590.0,49582.0,50456.0,52887.0,54038.0,,,,,,,,,,,,,,,,,,,
9,213,50,verstappen,25,13,6,Gearbox,8091,10202.0,11986.0,13033.0,14507.0,16055.0,11958.0,9885.0,8558.0,9283.0,10553.0,12276.0,14465.0,15785.0,17993.0,19102.0,20388.0,21592.0,22747.0,24179.0,25385.0,26888.0,28638.0,46728.0,51713.0,54438.0,57261.0,49338.0,51609.0,53886.0,55197.0,57210.0,59157.0,62391.0,64850.0,67782.0,72520.0,73983.0,75484.0,66170.0,67861.0,77790.0,,,,,,,,,,,,
