,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,865,17,webber,9,1,1,Finished,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9217.0,10792.0,9752.0,11659.0,13099.0,13845.0,14774.0,15899.0,16286.0,16096.0,15836.0,16035.0,16283.0,16893.0,17401.0,17267.0,16615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,865,3,rosberg,131,2,1,Finished,610,785,515,760,889,1029.0,1034.0,1356.0,1402.0,1407.0,1485.0,1619.0,1622.0,1634.0,2047.0,2071.0,2155.0,2270.0,1883.0,2279.0,1926.0,2295.0,2280.0,2559.0,2187.0,1811.0,18779.0,22731.0,12696.0,11689.0,11154.0,12860.0,14568.0,15791.0,16579.0,17728.0,17762.0,17927.0,18008.0,17650.0,18052.0,18293.0,18945.0,19025.0,18608.0,1508.0,1274.0,1468.0,1356.0,1366.0,1556.0,1653.0,1806.0,1637.0,1734.0,1629.0,1749.0,1991.0,1596.0,1419.0,1640.0,1533.0,1531.0,948.0,1053.0,845.0,894.0,784.0,850.0,589.0,578.0,750.0,906.0,810.0,909.0,765.0,626.0,643.0
2,865,1,hamilton,1,5,1,Finished,1528,1683,1554,1775,1891,2183.0,2346.0,2437.0,2469.0,2759.0,2898.0,3057.0,3257.0,3461.0,3961.0,4066.0,3861.0,4200.0,4183.0,4221.0,4232.0,4845.0,5203.0,5838.0,6262.0,6593.0,7071.0,7598.0,18077.0,18762.0,16557.0,17206.0,18213.0,19424.0,20142.0,20904.0,20653.0,20959.0,21035.0,20876.0,20721.0,20996.0,21397.0,21625.0,21408.0,4137.0,4528.0,4449.0,4268.0,4869.0,5524.0,5997.0,6108.0,6060.0,6749.0,6956.0,7152.0,7384.0,7094.0,6703.0,6668.0,6154.0,6355.0,6002.0,5790.0,5079.0,4242.0,3920.0,2183.0,2354.0,2315.0,2591.0,3138.0,3353.0,3237.0,3188.0,3568.0,4101.0
3,865,4,alonso,6,3,1,Finished,2313,2609,1851,2510,2815,3348.0,3472.0,3928.0,4227.0,4613.0,5238.0,5756.0,6354.0,7087.0,7827.0,8328.0,7536.0,7116.0,6125.0,5617.0,5367.0,5957.0,6562.0,6976.0,7352.0,7435.0,7364.0,7742.0,0.0,13299.0,14481.0,15402.0,16412.0,17507.0,17865.0,18762.0,18975.0,19404.0,19247.0,18884.0,18858.0,19202.0,19896.0,20047.0,19447.0,2272.0,2389.0,2750.0,2651.0,3051.0,3276.0,3728.0,3833.0,4137.0,4961.0,4549.0,4137.0,4117.0,4032.0,3771.0,4082.0,3706.0,3763.0,3408.0,2769.0,2214.0,2012.0,1883.0,1141.0,938.0,1084.0,1273.0,1545.0,1515.0,1614.0,1339.0,1400.0,947.0
4,865,13,massa,6,6,1,Finished,2909,3631,2444,3012,3381,3741.0,4053.0,4371.0,4791.0,5181.0,5684.0,6339.0,6919.0,7832.0,8521.0,8883.0,8712.0,8646.0,7705.0,7362.0,7002.0,7493.0,8086.0,8990.0,9328.0,9534.0,9669.0,10150.0,2299.0,0.0,16588.0,20353.0,20515.0,21184.0,21748.0,22676.0,22709.0,22680.0,22628.0,22576.0,22252.0,22080.0,22211.0,22594.0,22716.0,5789.0,5316.0,5182.0,5212.0,5294.0,6080.0,6616.0,7189.0,7163.0,7428.0,7606.0,7822.0,7990.0,7654.0,7540.0,7431.0,6828.0,7240.0,7049.0,7181.0,6738.0,5986.0,5684.0,3659.0,3167.0,3131.0,3383.0,4246.0,4242.0,4051.0,4423.0,5134.0,6195.0
5,865,20,vettel,9,4,1,Finished,3464,4719,3201,4153,4258,4835.0,4984.0,5199.0,5585.0,6104.0,6617.0,7044.0,8019.0,8720.0,9914.0,10386.0,10470.0,10727.0,10540.0,11004.0,10916.0,12131.0,12278.0,12684.0,13090.0,13452.0,13228.0,12732.0,3934.0,1353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.0,3543.0,3377.0,3255.0,3960.0,4156.0,4650.0,4672.0,5048.0,5691.0,5614.0,5689.0,5662.0,5287.0,4919.0,5137.0,4739.0,4657.0,4512.0,4017.0,3182.0,2667.0,2730.0,1632.0,1535.0,1570.0,1887.0,2188.0,2203.0,2377.0,2162.0,2392.0,1343.0
6,865,8,raikkonen,208,9,1,Finished,4251,5601,3611,4786,4929,5496.0,5806.0,5852.0,6242.0,6867.0,7367.0,7833.0,8659.0,9633.0,10967.0,11666.0,12079.0,12517.0,13038.0,14032.0,14456.0,16192.0,18120.0,19915.0,21729.0,24225.0,26295.0,29926.0,43483.0,43965.0,41339.0,44365.0,46757.0,50045.0,52426.0,53153.0,53307.0,53953.0,54743.0,55338.0,55928.0,56382.0,57269.0,58234.0,58303.0,42288.0,42648.0,42435.0,42550.0,42362.0,41905.0,42053.0,42081.0,42467.0,43136.0,43077.0,43886.0,43880.0,44053.0,44230.0,44345.0,44842.0,45875.0,46825.0,47668.0,48444.0,49462.0,51137.0,50186.0,49119.0,46256.0,44261.0,42582.0,41696.0,42496.0,42967.0,42950.0,44036.0
7,865,30,michael_schumacher,131,19,32,Fuel pressure,4609,6953,3959,5294,5460,5975.0,6388.0,6656.0,6848.0,7472.0,8083.0,8516.0,9346.0,10232.0,11694.0,12272.0,12686.0,13069.0,13473.0,14538.0,15260.0,16649.0,18618.0,20471.0,22180.0,24634.0,26720.0,30262.0,25006.0,21291.0,18709.0,18937.0,19228.0,38029.0,41722.0,41854.0,41895.0,41974.0,42291.0,44854.0,45262.0,45468.0,45338.0,45375.0,45350.0,28911.0,27946.0,27185.0,27763.0,27355.0,26624.0,25897.0,25259.0,24810.0,24342.0,23979.0,23835.0,25003.0,26330.0,28157.0,31983.0,37439.0,44524.0,,,,,,,,,,,,,,,
8,865,807,hulkenberg,10,8,1,Finished,5399,7480,4504,5956,6107,6614.0,7045.0,7535.0,7525.0,8308.0,9056.0,9322.0,10069.0,11020.0,12559.0,13219.0,13617.0,14277.0,14475.0,15354.0,16188.0,17549.0,19166.0,20971.0,22628.0,25129.0,27213.0,30693.0,44530.0,45657.0,43249.0,44709.0,48264.0,49168.0,48266.0,49063.0,49653.0,50412.0,51143.0,51917.0,52533.0,53296.0,54288.0,55249.0,55878.0,39920.0,39372.0,39327.0,39083.0,38932.0,38948.0,39072.0,39247.0,39806.0,40467.0,40903.0,41504.0,42266.0,42539.0,42959.0,43227.0,43080.0,44717.0,45281.0,45820.0,46364.0,47036.0,47602.0,46443.0,45859.0,42542.0,40741.0,38915.0,39275.0,40836.0,41253.0,41331.0,42562.0
9,865,811,bruno_senna,3,10,1,Finished,6364,8008,5307,6938,7303,8037.0,8575.0,9294.0,9984.0,10459.0,11056.0,11164.0,11769.0,12581.0,13925.0,14780.0,15238.0,15966.0,16285.0,17062.0,17763.0,18760.0,20005.0,21858.0,23416.0,25820.0,27890.0,31437.0,45118.0,46212.0,44293.0,45462.0,49867.0,51005.0,52989.0,53668.0,53905.0,54608.0,55718.0,56454.0,57175.0,57683.0,57994.0,58779.0,58939.0,42792.0,42999.0,42931.0,43085.0,42975.0,42459.0,42561.0,42617.0,42997.0,43622.0,43492.0,44375.0,44531.0,45009.0,45093.0,45828.0,45730.0,46514.0,47421.0,48211.0,48952.0,49871.0,51934.0,51943.0,49698.0,46675.0,44847.0,42947.0,42427.0,42958.0,43430.0,43660.0,44516.0
10,865,814,resta,10,7,1,Finished,7266,9016,5888,7714,8320,9384.0,10104.0,10778.0,11225.0,12060.0,12850.0,13212.0,13849.0,14807.0,15828.0,16733.0,17308.0,18264.0,18377.0,19280.0,19778.0,21069.0,21918.0,23330.0,24630.0,26483.0,28604.0,32009.0,26604.0,24126.0,22199.0,23059.0,23839.0,24877.0,43587.0,47997.0,48486.0,48944.0,49626.0,50231.0,51154.0,52006.0,53102.0,54113.0,54805.0,38781.0,38186.0,37837.0,37635.0,37630.0,37684.0,37906.0,38315.0,38916.0,39443.0,40063.0,40514.0,41176.0,41352.0,41413.0,42084.0,42254.0,44019.0,44491.0,44507.0,44906.0,45395.0,45792.0,45036.0,41796.0,39692.0,39183.0,37400.0,37323.0,37319.0,38314.0,39482.0,41537.0
