,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
7,865,17,webber,9,1,1,Finished,87880,201434,311914,394766,476971,558294.0,639440.0,720409.0,801478.0,882238.0,962679.0,1043279.0,1123481.0,1203603.0,1283204.0,1363167.0,1443307.0,1523096.0,1603277.0,1682950.0,1762857.0,1842144.0,1921763.0,2001252.0,2081071.0,2161018.0,2241230.0,2321497.0,2419930.0,2504448.0,2585582.0,2667150.0,2748168.0,2828105.0,2908359.0,2988809.0,3068892.0,3148120.0,3227170.0,3306803.0,3386476.0,3466364.0,3545948.0,3625036.0,3703841.0,3783303.0,3863851.0,3943980.0,4023982.0,4103919.0,4183622.0,4263253.0,4342996.0,4423404.0,4503422.0,4583311.0,4662889.0,4742258.0,4821966.0,4901828.0,4981354.0,5061361.0,5141034.0,5220905.0,5301115.0,5381714.0,5462310.0,5543400.0,5628171.0,5714335.0,5799275.0,5882622.0,5964972.0,6045498.0,6125781.0,6205794.0,6285718.0,6366557.0
1,865,3,rosberg,131,2,1,Finished,88490,202219,312429,395526,477860,559323.0,640474.0,721765.0,802880.0,883645.0,964164.0,1044898.0,1125103.0,1205237.0,1285251.0,1365238.0,1445462.0,1525366.0,1605160.0,1685229.0,1764783.0,1844439.0,1924043.0,2003811.0,2083258.0,2162829.0,2260009.0,2344228.0,2423409.0,2505345.0,2586984.0,2668351.0,2749637.0,2830051.0,2910164.0,2990638.0,3070368.0,3149951.0,3229342.0,3308418.0,3388245.0,3467764.0,3547492.0,3626794.0,3705834.0,3784811.0,3865125.0,3945448.0,4025338.0,4105285.0,4185178.0,4264906.0,4344802.0,4425041.0,4505156.0,4584940.0,4664638.0,4744249.0,4823562.0,4903247.0,4982994.0,5062894.0,5142565.0,5221853.0,5302168.0,5382559.0,5463204.0,5544184.0,5629021.0,5714924.0,5799853.0,5883372.0,5965878.0,6046308.0,6126690.0,6206559.0,6286344.0,6367200.0
0,865,1,hamilton,1,5,1,Finished,89408,203117,313468,396541,478862,560477.0,641786.0,722846.0,803947.0,884997.0,965577.0,1046336.0,1126738.0,1207064.0,1287165.0,1367233.0,1447168.0,1527296.0,1607460.0,1687171.0,1767089.0,1846989.0,1926966.0,2007090.0,2087333.0,2167611.0,2248301.0,2329095.0,2428790.0,2512418.0,2592387.0,2672697.0,2753282.0,2833684.0,2913727.0,2993814.0,3073259.0,3152983.0,3232369.0,3311644.0,3390914.0,3470467.0,3549944.0,3629394.0,3708634.0,3787440.0,3868379.0,3948429.0,4028250.0,4108788.0,4189146.0,4269250.0,4349104.0,4429464.0,4510171.0,4590267.0,4670041.0,4749642.0,4829060.0,4908531.0,4988022.0,5067515.0,5147389.0,5226907.0,5306905.0,5386793.0,5466552.0,5547320.0,5630354.0,5716689.0,5801590.0,5885213.0,5968110.0,6048851.0,6129018.0,6208982.0,6289286.0,6370658.0
2,865,4,alonso,6,3,1,Finished,90193,204043,313765,397276,479786,561642.0,642912.0,724337.0,805705.0,886851.0,967917.0,1049035.0,1129835.0,1210690.0,1291031.0,1371495.0,1450843.0,1530212.0,1609402.0,1688567.0,1768224.0,1848101.0,1928325.0,2008228.0,2088423.0,2168453.0,2248594.0,2329239.0,2410713.0,2506955.0,2590311.0,2670893.0,2751481.0,2831767.0,2911450.0,2991672.0,3071581.0,3151428.0,3230581.0,3309652.0,3389051.0,3468673.0,3548443.0,3627816.0,3706673.0,3785575.0,3866240.0,3946730.0,4026633.0,4106970.0,4186898.0,4266981.0,4346829.0,4427541.0,4508383.0,4587860.0,4667026.0,4746375.0,4825998.0,4905599.0,4985436.0,5065067.0,5144797.0,5224313.0,5303884.0,5383928.0,5464322.0,5545283.0,5629312.0,5715273.0,5800359.0,5883895.0,5966517.0,6047013.0,6127395.0,6207133.0,6287118.0,6367504.0
6,865,13,massa,6,6,1,Finished,90789,205065,314358,397778,480352,562035.0,643493.0,724780.0,806269.0,887419.0,968363.0,1049618.0,1130400.0,1211435.0,1291725.0,1372050.0,1452019.0,1531742.0,1610982.0,1690312.0,1769859.0,1849637.0,1929849.0,2010242.0,2090399.0,2170552.0,2250899.0,2331647.0,2413012.0,2493656.0,2592418.0,2675844.0,2755584.0,2835444.0,2915333.0,2995586.0,3075315.0,3154704.0,3233962.0,3313344.0,3392445.0,3471551.0,3550758.0,3630363.0,3709942.0,3789092.0,3869167.0,3949162.0,4029194.0,4109213.0,4189702.0,4269869.0,4350185.0,4430567.0,4510850.0,4590917.0,4670711.0,4750248.0,4829620.0,4909368.0,4988785.0,5068189.0,5148274.0,5227954.0,5308296.0,5388452.0,5468296.0,5549084.0,5631830.0,5717502.0,5802406.0,5886005.0,5969218.0,6049740.0,6129832.0,6210217.0,6290852.0,6372752.0
9,865,20,vettel,9,4,1,Finished,91344,206153,315115,398919,481229,563129.0,644424.0,725608.0,807063.0,888342.0,969296.0,1050323.0,1131500.0,1212323.0,1293118.0,1373553.0,1453777.0,1533823.0,1613817.0,1693954.0,1773773.0,1854275.0,1934041.0,2013936.0,2094161.0,2174470.0,2254458.0,2334229.0,2414647.0,2495009.0,2575830.0,2655491.0,2735069.0,2814260.0,2893585.0,2972910.0,3052606.0,3132024.0,3211334.0,3290768.0,3370193.0,3449471.0,3528547.0,3607769.0,3687226.0,3784886.0,3867394.0,3947357.0,4027237.0,4107879.0,4187778.0,4267903.0,4347668.0,4428452.0,4509113.0,4588925.0,4668578.0,4747920.0,4827253.0,4906747.0,4986491.0,5066100.0,5145691.0,5225417.0,5305132.0,5384896.0,5464977.0,5546130.0,5629803.0,5715870.0,5800845.0,5884509.0,5967160.0,6047701.0,6128158.0,6207956.0,6288110.0,6367900.0
4,865,8,raikkonen,208,9,1,Finished,92131,207035,315525,399552,481900,563790.0,645246.0,726261.0,807720.0,889105.0,970046.0,1051112.0,1132140.0,1213236.0,1294171.0,1374833.0,1455386.0,1535613.0,1616315.0,1696982.0,1777313.0,1858336.0,1939883.0,2021167.0,2102800.0,2185243.0,2267525.0,2351423.0,2454196.0,2537621.0,2617169.0,2699856.0,2781826.0,2864305.0,2946011.0,3026063.0,3105913.0,3185977.0,3266077.0,3346106.0,3426121.0,3505853.0,3585816.0,3666003.0,3745529.0,3825591.0,3906499.0,3986415.0,4066532.0,4146281.0,4225527.0,4305306.0,4385077.0,4465871.0,4546558.0,4626388.0,4706775.0,4786138.0,4866019.0,4946058.0,5025699.0,5106203.0,5186909.0,5267730.0,5348783.0,5430158.0,5511772.0,5594537.0,5678357.0,5763454.0,5845531.0,5926883.0,6007554.0,6087194.0,6168277.0,6248761.0,6328668.0,6410593.0
10,865,30,michael_schumacher,131,19,32,Fuel pressure,92489,208387,315873,400060,482431,564269.0,645828.0,727065.0,808326.0,889710.0,970762.0,1051795.0,1132827.0,1213835.0,1294898.0,1375439.0,1455993.0,1536165.0,1616750.0,1697488.0,1778117.0,1858793.0,1940381.0,2021723.0,2103251.0,2185652.0,2267950.0,2351759.0,2435719.0,2514947.0,2594539.0,2674428.0,2754297.0,2852289.0,2935307.0,3014764.0,3094501.0,3173998.0,3253625.0,3335622.0,3415455.0,3494939.0,3573885.0,3653144.0,3732576.0,3812214.0,3891797.0,3971165.0,4051745.0,4131274.0,4210246.0,4289150.0,4368255.0,4448214.0,4527764.0,4607290.0,4686724.0,4767261.0,4848296.0,4929985.0,5013337.0,5098800.0,5185558.0,,,,,,,,,,,,,,,
13,865,807,hulkenberg,10,8,1,Finished,93279,208914,316418,400722,483078,564908.0,646485.0,727944.0,809003.0,890546.0,971735.0,1052601.0,1133550.0,1214623.0,1295763.0,1376386.0,1456924.0,1537373.0,1617752.0,1698304.0,1779045.0,1859693.0,1940929.0,2022223.0,2103699.0,2186147.0,2268443.0,2352190.0,2455243.0,2539313.0,2619079.0,2700200.0,2783333.0,2863428.0,2941851.0,3021973.0,3102259.0,3182436.0,3262477.0,3342685.0,3422726.0,3502767.0,3582835.0,3663018.0,3743104.0,3823223.0,3903223.0,3983307.0,4063065.0,4142851.0,4222570.0,4302325.0,4382243.0,4463210.0,4543889.0,4624214.0,4704393.0,4784524.0,4864505.0,4944787.0,5024581.0,5104441.0,5185751.0,5266186.0,5346935.0,5428078.0,5509346.0,5591002.0,5674614.0,5760194.0,5841817.0,5923363.0,6003887.0,6084773.0,6166617.0,6247047.0,6327049.0,6409119.0
15,865,811,bruno_senna,3,10,1,Finished,94244,209442,317221,401704,484274,566331.0,648015.0,729703.0,811462.0,892697.0,973735.0,1054443.0,1135250.0,1216184.0,1297129.0,1377947.0,1458545.0,1539062.0,1619562.0,1700012.0,1780620.0,1860904.0,1941768.0,2023110.0,2104487.0,2186838.0,2269120.0,2352934.0,2455831.0,2539868.0,2620123.0,2700953.0,2784936.0,2865265.0,2946574.0,3026578.0,3106511.0,3186632.0,3267052.0,3347222.0,3427368.0,3507154.0,3586541.0,3666548.0,3746165.0,3826095.0,3906850.0,3986911.0,4067067.0,4146894.0,4226081.0,4305814.0,4385613.0,4466401.0,4547044.0,4626803.0,4707264.0,4786789.0,4866975.0,4946921.0,5027182.0,5107091.0,5187548.0,5268326.0,5349326.0,5430666.0,5512181.0,5595334.0,5680114.0,5764033.0,5845950.0,5927469.0,6007919.0,6087925.0,6168739.0,6249224.0,6329378.0,6411073.0
