,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,239608.0,1,2,2,2,2,2,2,2,2,2,2,7,6,4,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3
1,238722.0,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2,240645.0,3,3,3,3,3,3,3,3,3,3,3,2,1,5,4,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
3,241467.0,4,4,4,4,4,4,4,4,4,4,4,3,2,8,7,5,5,4,4,4,4,4,4,4,4,4,4,8,8,8,7,7,6,4,4,4,4,4,4,4,4,4,3,4
4,244296.0,5,5,5,5,5,5,5,5,5,5,5,4,4,2,3,6,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,8,5,5,5,5,5,5,5,5,5,4,7
5,247319.0,6,8,8,9,9,10,11,11,11,11,11,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,245134.0,7,6,6,6,6,6,6,6,6,9,9,10,13,12,11,11,11,11,11,11,11,11,11,11,10,10,9,9,10,10,10,10,11,11,11,11,11,11,11,11,11,10,9,8
7,246571.0,8,7,7,7,7,7,7,7,8,6,6,5,5,3,5,7,7,6,6,6,6,6,6,6,6,6,6,5,5,5,5,4,4,8,8,8,8,8,8,8,8,7,6,6
8,249433.0,9,10,11,12,12,12,12,12,12,12,12,12,11,9,8,8,8,9,9,9,9,9,9,9,9,9,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,11,10,9
9,248076.0,10,9,10,10,10,9,9,9,9,8,8,8,7,6,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,8,9,9,7,7,7,7,7,7,7,7,9,8,2
10,249837.0,11,11,9,8,8,8,8,8,7,7,7,6,8,11,15,14,13,13,13,13,13,12,12,12,11,11,10,10,9,9,9,8,7,9,9,9,9,9,9,9,9,8,7,0
11,251112.0,12,12,12,11,11,11,10,10,10,10,10,9,9,7,6,4,4,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,5,5
12,252777.0,13,13,13,13,13,13,13,13,13,13,13,13,12,10,10,10,10,10,10,10,10,10,10,10,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0
13,253521.0,14,14,14,14,14,14,14,14,14,15,16,17,19,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,0
14,253996.0,15,15,15,15,15,15,15,15,15,14,14,14,14,13,12,12,16,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,254681.0,16,16,16,16,17,17,17,16,16,16,15,15,15,14,13,13,12,12,12,12,12,13,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,0
16,255203.0,17,17,18,18,18,18,18,17,17,17,17,16,16,15,14,15,14,14,14,14,14,14,15,15,15,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,16,15,0
17,255741.0,18,18,17,17,16,16,16,19,19,19,19,19,18,17,17,17,17,17,16,16,16,16,16,16,16,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,15,13,0
18,256142.0,19,19,19,19,19,19,19,18,18,18,18,18,17,16,16,16,15,15,15,15,15,15,13,13,13,12,12,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0
19,333347.0,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,0
