,0,1,2
0,1,131,1:27.319
1,822,131,1:27.651
2,20,6,1:27.791
3,817,9,1:28.306
4,830,9,1:28.332
5,8,6,1:28.498
6,839,10,1:29.111
7,815,10,1:29.260
8,13,3,1:29.480
9,4,1,1:29.749
10,838,1,1:29.778
11,807,4,1:29.879
12,825,210,1:29.972
13,835,4,1:30.022
14,832,5,1:30.413
15,154,210,1:30.849
16,842,5,1:31.317
17,840,3,1:31.409
18,828,15,1:31.597
19,836,15,1:31.885
