,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,984,1,hamilton,131,1,1,Finished,96359,219166,371948,466972,562310.0,657637.0,752554.0,847637.0,963135.0,1085125.0,1180092.0,1275129.0,1370101.0,1465046.0,1560317.0,1655698.0,1751026.0,1846809.0,1942421.0,2038012.0,2133575.0,2231726.0,2346030.0,2440675.0,2535001.0,2629461.0,2724652.0,2819517.0,2914166.0,3008783.0,3103475.0,3198120.0,3292669.0,3387179.0,3481714.0,3576092.0,3670405.0,3764617.0,3858702.0,3952613.0,4047461.0,4141296.0,4235076.0,4328942.0,4423310.0,4517708.0,4612039.0,4740527.0,4867962.0,4965899.0,5061028.0,5156699.0,5251194.0
12,984,830,max_verstappen,9,2,1,Finished,97851,220895,372552,468435,563650.0,658902.0,754255.0,849806.0,967485.0,1087936.0,1183098.0,1278469.0,1373714.0,1469159.0,1564571.0,1660013.0,1755538.0,1851282.0,1947094.0,2043055.0,2141421.0,2254084.0,2347897.0,2442545.0,2536971.0,2631437.0,2725783.0,2820979.0,2916538.0,3012281.0,3106520.0,3201136.0,3295476.0,3389829.0,3484195.0,3578622.0,3672912.0,3766960.0,3861061.0,3955015.0,4049705.0,4143772.0,4237743.0,4331973.0,4426173.0,4520191.0,4614636.0,4745722.0,4872465.0,4968448.0,5062178.0,5157507.0,5252405.0
4,984,20,vettel,6,19,105,Spark plugs,99494,225951,374656,478559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,984,839,ocon,10,6,1,Finished,99728,222384,373162,469726,566277.0,662379.0,758550.0,854928.0,974339.0,1093613.0,1190834.0,1288684.0,1385351.0,1481626.0,1578211.0,1675038.0,1771669.0,1868315.0,1965368.0,2064765.0,2181459.0,2278123.0,2374932.0,2470733.0,2566185.0,2662087.0,2758194.0,2854154.0,2951130.0,3047348.0,3143315.0,3239171.0,3335153.0,3431219.0,3527141.0,3623003.0,3718649.0,3814771.0,3910113.0,4005523.0,4100770.0,4196730.0,4292648.0,4388233.0,4483920.0,4579560.0,4699213.0,4828299.0,4937775.0,5032618.0,5128133.0,5224084.0,5318982.0
8,984,817,ricciardo,9,3,1,Finished,99898,222938,373635,470295,567020.0,663295.0,759442.0,855676.0,975429.0,1093907.0,1189059.0,1284696.0,1380275.0,1475823.0,1571688.0,1667987.0,1763738.0,1859632.0,1955409.0,2051055.0,2146609.0,2242239.0,2337977.0,2433487.0,2531413.0,2645415.0,2739529.0,2833785.0,2928167.0,3022725.0,3116876.0,3210942.0,3304887.0,3398965.0,3493177.0,3587201.0,3681251.0,3775726.0,3869936.0,3964089.0,4058562.0,4153188.0,4248101.0,4342595.0,4437299.0,4531697.0,4635279.0,4759834.0,4885624.0,4979688.0,5073441.0,5167135.0,5260873.0
9,984,822,bottas,131,4,1,Finished,100299,224273,373980,471009,568009.0,664226.0,760707.0,857513.0,976978.0,1094422.0,1191366.0,1287061.0,1383070.0,1478702.0,1574802.0,1670800.0,1766823.0,1862735.0,1958935.0,2054855.0,2150772.0,2246696.0,2342299.0,2437698.0,2533156.0,2628101.0,2723280.0,2820375.0,2915960.0,3014069.0,3127060.0,3220748.0,3314660.0,3408761.0,3503116.0,3597231.0,3691256.0,3784965.0,3878825.0,3972588.0,4066330.0,4159754.0,4253625.0,4347435.0,4441029.0,4535184.0,4638193.0,4762580.0,4887819.0,4980963.0,5074540.0,5168196.0,5261774.0
7,984,815,perez,10,7,1,Finished,100992,226784,374972,471783,568861.0,665546.0,762127.0,858776.0,978918.0,1095957.0,1192643.0,1289544.0,1386433.0,1483046.0,1580049.0,1676774.0,1773694.0,1870563.0,1967641.0,2066116.0,2165730.0,2281154.0,2375898.0,2473989.0,2569288.0,2664386.0,2760002.0,2855677.0,2952204.0,3048967.0,3144776.0,3240634.0,3336409.0,3432214.0,3528242.0,3623984.0,3719616.0,3815715.0,3911447.0,4007342.0,4102897.0,4198452.0,4294064.0,4389617.0,4485479.0,4581155.0,4702764.0,4830779.0,4938905.0,5034520.0,5130702.0,5226759.0,5322618.0
3,984,13,massa,3,10,11,+1 Lap,101356,228583,375250,473332,570184.0,666931.0,763731.0,860732.0,982439.0,1098736.0,1195463.0,1292625.0,1389935.0,1487936.0,1585611.0,1683353.0,1783452.0,1897746.0,1993705.0,2090248.0,2186753.0,2283947.0,2380598.0,2477607.0,2574689.0,2671301.0,2768095.0,2864811.0,2961562.0,3058102.0,3154930.0,3251829.0,3348618.0,3445503.0,3542623.0,3639372.0,3736225.0,3832966.0,3929533.0,4026268.0,4122809.0,4222265.0,4319116.0,4415404.0,4511809.0,4608006.0,4735742.0,4863713.0,4963552.0,5059495.0,5156650.0,5254905.0,
6,984,807,hulkenberg,4,17,33,Front wing,102122,229252,375571,474535,571564.0,668359.0,765219.0,863355.0,985911.0,1102251.0,1199111.0,1295667.0,1392602.0,1489582.0,1586854.0,1684134.0,1781992.0,1878287.0,1975098.0,2071934.0,2168799.0,2265627.0,2362105.0,2458536.0,2558485.0,2654659.0,2750736.0,2846619.0,2942975.0,3039274.0,3135811.0,3232512.0,3330576.0,3427237.0,3523924.0,3620530.0,3717288.0,3816523.0,3931093.0,4032728.0,,,,,,,,,,,,,
10,984,825,kevin_magnussen,210,8,1,Finished,102901,229856,376005,475003,573365.0,671115.0,768844.0,866279.0,989420.0,1104513.0,1201154.0,1298151.0,1395380.0,1492500.0,1589769.0,1687171.0,1784628.0,1881820.0,1981314.0,2095896.0,2191487.0,2287798.0,2384258.0,2480817.0,2576994.0,2673036.0,2769467.0,2865787.0,2962363.0,3058944.0,3155567.0,3252574.0,3349448.0,3446305.0,3543221.0,3640099.0,3736855.0,3833670.0,3930164.0,4027092.0,4123378.0,4219309.0,4315219.0,4410824.0,4506807.0,4602408.0,4729678.0,4857301.0,4958254.0,5053592.0,5149071.0,5244633.0,5340147.0
