,0,1,2
0,20,9,1:27.016
1,18,23,1:27.230
2,22,23,1:27.371
3,17,9,1:27.416
4,15,7,1:27.195
5,8,6,1:27.387
6,13,6,1:27.349
7,4,4,1:27.473
8,3,3,1:27.418
9,9,2,1:27.455
10,2,2,1:27.521
11,6,3,1:27.629
12,10,7,1:27.795
13,5,1,1:28.199
14,16,10,1:28.278
15,1,1,1:28.318
16,12,4,1:28.582
17,67,5,1:28.708
18,21,10,1:28.717
19,7,5,1:28.918
