,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
5,7.0,5.0,kovalainen,14.0,11.0,+1 Lap,99976.0,192660.0,284736.0,375756.0,466402.0,557020.0,648796.0,740199.0,830284.0,920371.0,1010472.0,1100630.0,1190701.0,1280387.0,1370036.0,1459877.0,1549737.0,1640148.0,1730294.0,1843205.0,1933760.0,2024939.0,2115476.0,2205926.0,2295801.0,2385969.0,2475942.0,2565873.0,2655625.0,2745367.0,2835139.0,2924976.0,3014661.0,3104447.0,3193837.0,3283205.0,3372697.0,3463361.0,3552814.0,3642706.0,3731880.0,3821507.0,3931252.0,4022507.0,4112690.0,4202420.0,4293488.0,4382983.0,4472265.0,4562318.0,4652745.0,4743053.0,4832699.0,4922108.0,5011440.0,5100902.0,5193885.0,
19,7.0,22.0,barrichello,19.0,6.0,Gearbox,100052.0,193116.0,285061.0,376113.0,467225.0,557553.0,648733.0,747160.0,837160.0,927213.0,1016269.0,1106900.0,1199622.0,1314101.0,1403621.0,1493485.0,1582798.0,1672342.0,1762052.0,1851074.0,1941042.0,2030827.0,2120305.0,2210520.0,2300913.0,2390302.0,2479147.0,2568253.0,2657428.0,2747203.0,2836793.0,2926542.0,3016317.0,3106041.0,3195632.0,3284980.0,3373506.0,3463362.0,3573343.0,3662389.0,3751285.0,3840270.0,3929006.0,4017606.0,4106944.0,4196473.0,4286463.0,,,,,,,,,,,
2,7.0,2.0,heidfeld,11.0,1.0,Finished,100684.0,195102.0,287397.0,379079.0,470418.0,561133.0,651905.0,742649.0,833417.0,923893.0,1014225.0,1104321.0,1194503.0,1284710.0,1374483.0,1465178.0,1555001.0,1644795.0,1734647.0,1824865.0,1914694.0,2004751.0,2094602.0,2184383.0,2273871.0,2363721.0,2453049.0,2542635.0,2652073.0,2741431.0,2830534.0,2919633.0,3008954.0,3098313.0,3187395.0,3276289.0,3365494.0,3454674.0,3543460.0,3631935.0,3720660.0,3809330.0,3897544.0,3985916.0,4074552.0,4182431.0,4270968.0,4359237.0,4448027.0,4536635.0,4625828.0,4714991.0,4804234.0,4893205.0,4982379.0,5071354.0,5160161.0,5249175.0
10,7.0,10.0,glock,8.0,1.0,Finished,101828.0,194759.0,285879.0,377223.0,468041.0,558648.0,649554.0,741442.0,831795.0,921953.0,1012438.0,1102550.0,1192242.0,1281909.0,1371197.0,1460919.0,1550736.0,1640910.0,1730965.0,1819907.0,1909318.0,1998768.0,2088508.0,2178039.0,2267074.0,2355496.0,2443972.0,2532584.0,2621382.0,2710723.0,2820184.0,2909362.0,2999197.0,3088174.0,3176693.0,3265197.0,3353829.0,3442806.0,3531353.0,3619774.0,3707935.0,3796479.0,3884890.0,3973680.0,4062208.0,4150900.0,4240401.0,4347838.0,4436586.0,4525363.0,4613755.0,4702264.0,4790728.0,4878869.0,4967587.0,5055470.0,5143716.0,5231807.0
11,7.0,12.0,piquet_jr,16.0,11.0,+1 Lap,102327.0,196646.0,289091.0,381013.0,472500.0,563680.0,654817.0,745783.0,836555.0,928579.0,1019242.0,1109946.0,1200970.0,1291253.0,1381331.0,1471527.0,1561487.0,1651463.0,1741210.0,1831346.0,1920820.0,2010301.0,2099931.0,2189925.0,2279972.0,2369498.0,2459134.0,2548796.0,2638878.0,2728628.0,2818625.0,2930326.0,3023061.0,3112488.0,3201764.0,3290951.0,3380041.0,3469547.0,3558301.0,3647036.0,3736957.0,3825883.0,3914313.0,4002747.0,4091087.0,4179699.0,4268609.0,4394091.0,4483206.0,4573972.0,4664615.0,4753565.0,4842630.0,4931702.0,5020555.0,5111737.0,5200349.0,
1,7.0,1.0,hamilton,13.0,1.0,Finished,102530.0,197161.0,289801.0,381851.0,473399.0,564368.0,655476.0,746547.0,838405.0,929504.0,1020583.0,1111340.0,1202480.0,1293074.0,1383171.0,1473840.0,1564294.0,1654533.0,1744564.0,1834216.0,1924855.0,2015266.0,2104979.0,2194285.0,2283411.0,2372672.0,2461589.0,2550446.0,2639677.0,2729368.0,2818481.0,2907794.0,3023255.0,3115374.0,3206045.0,3298120.0,3388879.0,3478714.0,3568463.0,3657790.0,3747264.0,3836601.0,3925918.0,4015220.0,4104400.0,4193759.0,4282703.0,4371707.0,4460730.0,4549682.0,4638648.0,4727454.0,4816016.0,4905235.0,4994661.0,5084104.0,5173744.0,5265302.0
14,7.0,16.0,sutil,17.0,11.0,+1 Lap,102601.0,195951.0,288351.0,379957.0,471277.0,562527.0,653422.0,743868.0,834797.0,925309.0,1015650.0,1106769.0,1197239.0,1287304.0,1377212.0,1466985.0,1557014.0,1646892.0,1736625.0,1826054.0,1937944.0,2027836.0,2117815.0,2207863.0,2297936.0,2387598.0,2477166.0,2566958.0,2656886.0,2746698.0,2836437.0,2926163.0,3015940.0,3105708.0,3195337.0,3284715.0,3398916.0,3489600.0,3581166.0,3671310.0,3761263.0,3851285.0,3944862.0,4034935.0,4125314.0,4215473.0,4305181.0,4397140.0,4487690.0,4578238.0,4668531.0,4758228.0,4847940.0,4937325.0,5026517.0,5116324.0,5206214.0,
18,7.0,21.0,fisichella,20.0,23.0,Brakes,103164.0,197800.0,291870.0,390696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,7.0,67.0,buemi,15.0,11.0,+1 Lap,103294.0,198406.0,291936.0,384151.0,475603.0,566947.0,658083.0,749122.0,840247.0,930780.0,1021475.0,1112150.0,1203246.0,1294134.0,1384626.0,1474881.0,1565317.0,1655551.0,1745965.0,1836191.0,1926012.0,2016485.0,2107144.0,2197218.0,2287537.0,2399197.0,2489038.0,2578579.0,2668322.0,2757961.0,2847232.0,2937271.0,3027290.0,3117071.0,3206677.0,3297772.0,3387419.0,3476486.0,3565350.0,3654149.0,3742898.0,3832112.0,3943846.0,4033783.0,4123189.0,4212918.0,4302250.0,4391545.0,4480912.0,4570254.0,4659348.0,4749632.0,4841487.0,4930441.0,5019332.0,5108184.0,5196808.0,
7,7.0,7.0,bourdais,18.0,11.0,+1 Lap,103840.0,199190.0,292909.0,386842.0,479250.0,571492.0,663201.0,755244.0,847164.0,938627.0,1029731.0,1121104.0,1212408.0,1303611.0,1394661.0,1485614.0,1576215.0,1666666.0,1756968.0,1847383.0,1938859.0,2029627.0,2119767.0,2210161.0,2300822.0,2392187.0,2481945.0,2571473.0,2661042.0,2750746.0,2840619.0,2931274.0,3045267.0,3135973.0,3226341.0,3318552.0,3409050.0,3499550.0,3590939.0,3681180.0,3771265.0,3861194.0,3951264.0,4043684.0,4134257.0,4224282.0,4313715.0,4403661.0,4493330.0,4582913.0,4672533.0,4761709.0,4850731.0,4939953.0,5029289.0,5118496.0,5208471.0,
