,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,button,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,hamilton,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,michael_schumacher,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,rosberg,4,5,5,5,5,5,5,5,5,5,4,12,10,10,9,8,8,8,6,6,6,6,5,5,5,5,5,5,5,5,10,11,10,10,10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,11
4,vettel,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,6,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5,grosjean,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,maldonado,7,7,7,7,9,9,9,9,8,8,7,6,5,4,4,9,10,10,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
7,alonso,8,6,6,6,6,6,6,6,6,6,5,4,8,9,8,7,7,7,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,7,8,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,webber,9,8,8,8,7,7,7,7,7,7,6,5,4,8,10,10,9,9,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9,massa,10,9,9,9,8,8,8,8,9,9,15,15,13,12,12,12,12,11,10,9,9,9,9,8,8,8,10,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
10,kobayashi,11,10,10,11,11,11,11,11,11,11,8,7,14,13,13,13,13,12,11,10,10,10,10,9,10,10,9,9,9,9,8,8,8,8,7,11,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6
11,perez,12,11,11,10,10,10,10,10,10,10,10,9,7,6,6,5,4,3,2,2,4,4,7,13,13,13,13,12,12,12,11,10,9,9,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8
12,raikkonen,13,12,12,12,12,12,12,12,12,12,9,8,6,5,5,3,3,2,9,11,11,11,11,10,9,9,8,8,8,8,7,7,7,6,6,6,8,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7
13,glock,14,14,15,15,15,15,17,17,17,17,16,16,16,15,15,15,15,16,15,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,13,13,13,0
14,resta,15,13,13,13,13,13,13,13,13,13,11,10,15,14,14,14,14,13,12,12,12,12,12,11,11,11,11,10,10,10,9,9,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,9
15,vergne,16,15,14,14,14,14,14,14,14,14,12,11,9,7,7,6,5,6,13,13,13,13,13,12,12,12,12,11,11,11,12,12,11,11,11,10,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,10
16,kovalainen,17,16,16,16,16,16,15,15,15,15,13,13,11,16,18,18,17,17,17,16,16,16,16,16,16,16,16,16,16,15,15,15,15,16,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,pic,18,18,18,18,18,18,18,18,18,18,17,17,17,18,17,17,18,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,16,16,16,16,16,16,16,16,15,15,15,15,15,15,14,0,0,0,0,0
18,petrov,19,17,17,17,17,17,16,16,16,16,14,14,12,11,11,11,11,15,16,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,bruno_senna,20,19,19,19,19,19,19,19,19,19,18,18,18,17,16,16,16,14,14,14,14,14,14,14,14,14,14,14,13,16,16,16,16,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0
