,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
8,860,18,button,1,1,1,Finished,99264,192678.0,286028.0,379159.0,472143.0,565260.0,658504.0,751628.0,845022.0,938789.0,1032774.0,1126402.0,1220372.0,1314536.0,1409181.0,1523202.0,1622560.0,1715908.0,1809208.0,1902088.0,1994991.0,2088132.0,2180972.0,2273673.0,2366433.0,2458585.0,2550528.0,2642316.0,2734129.0,2825941.0,2917506.0,3009103.0,3100735.0,3192724.0,3284939.0,3396288.0,3507903.0,3672252.0,3815981.0,3975729.0,4117375.0,4208730.0,4299297.0,4389529.0,4479749.0,4569763.0,4659591.0,4750293.0,4840374.0,4930232.0,5020281.0,5110328.0,5200452.0,5290149.0,5379794.0,5468981.0,5558719.0,5649565.0
0,860,1,hamilton,1,3,1,Finished,100622,194919.0,288485.0,381832.0,475278.0,568658.0,661973.0,755434.0,848995.0,942466.0,1036083.0,1129815.0,1223696.0,1317951.0,1412681.0,1509084.0,1624501.0,1725235.0,1819048.0,1913281.0,2006437.0,2099548.0,2192833.0,2284573.0,2376641.0,2468234.0,2560048.0,2651882.0,2743625.0,2835356.0,2927176.0,3019538.0,3111538.0,3203620.0,3295829.0,3407225.0,3521881.0,3674235.0,3817719.0,3978379.0,4118393.0,4212023.0,4303525.0,4394060.0,4484438.0,4574303.0,4664411.0,4754492.0,4844671.0,4934690.0,5024742.0,5114669.0,5204857.0,5294898.0,5384594.0,5474235.0,5563773.0,5653640.0
10,860,30,michael_schumacher,131,20,6,Gearbox,102002,197129.0,291531.0,385552.0,479911.0,574258.0,668504.0,762934.0,857149.0,952170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,860,3,rosberg,131,12,1,Finished,102666,198900.0,293725.0,388222.0,482552.0,578381.0,672599.0,766579.0,860593.0,954574.0,1050178.0,1163591.0,1263679.0,1357009.0,1450463.0,1543394.0,1636533.0,1730406.0,1825626.0,1918580.0,2011644.0,2105585.0,2199946.0,2293097.0,2385908.0,2478758.0,2572220.0,2665457.0,2759315.0,2853382.0,2966901.0,3067587.0,3159053.0,3250787.0,3342711.0,3433901.0,3548256.0,3681729.0,3822497.0,3983370.0,4120616.0,4215415.0,4307675.0,4399409.0,4490504.0,4581745.0,4672682.0,4764404.0,4856130.0,4947466.0,5038936.0,5132135.0,5223066.0,5314496.0,5405503.0,5496883.0,5589391.0,5707207.0
9,860,20,vettel,9,2,1,Finished,103029,198189.0,292037.0,386185.0,480359.0,576858.0,670548.0,764180.0,857680.0,952533.0,1046138.0,1139446.0,1233028.0,1326713.0,1420463.0,1535320.0,1634837.0,1728110.0,1820874.0,1913819.0,2008286.0,2100874.0,2194048.0,2286230.0,2378258.0,2470314.0,2562476.0,2654217.0,2746324.0,2837945.0,2929739.0,3021798.0,3113745.0,3205588.0,3297453.0,3389327.0,3510178.0,3673246.0,3816815.0,3977050.0,4118065.0,4211291.0,4302768.0,4393353.0,4483574.0,4573607.0,4663506.0,4753666.0,4843953.0,4933986.0,5023874.0,5113564.0,5203433.0,5293020.0,5383015.0,5472605.0,5562022.0,5651704.0
11,860,154,grosjean,208,21,4,Collision,103730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,860,813,maldonado,3,13,3,Accident,104212,201069.0,295638.0,389706.0,490147.0,584243.0,679117.0,774100.0,868610.0,962292.0,1055844.0,1149660.0,1243770.0,1337714.0,1432000.0,1545932.0,1645315.0,1737673.0,1830393.0,1923010.0,2015640.0,2108689.0,2202532.0,2298436.0,2390795.0,2482935.0,2575245.0,2667792.0,2760309.0,2853999.0,2949031.0,3041101.0,3133006.0,3225118.0,3317027.0,3409240.0,3536220.0,3679813.0,3821248.0,3981210.0,4119909.0,4214020.0,4306266.0,4397331.0,4488925.0,4579369.0,4669744.0,4760363.0,4851823.0,4943066.0,5033707.0,5124023.0,5214277.0,5305150.0,5396071.0,5486784.0,5577859.0,
2,860,4,alonso,6,5,1,Finished,104733,200599.0,294680.0,388866.0,483086.0,578737.0,672944.0,767409.0,861302.0,955199.0,1050639.0,1145174.0,1256132.0,1355604.0,1448697.0,1541564.0,1635542.0,1729868.0,1823454.0,1916601.0,2010136.0,2105052.0,2198221.0,2290891.0,2383553.0,2476448.0,2569600.0,2662280.0,2754815.0,2847321.0,2940451.0,3033268.0,3125951.0,3237277.0,3335676.0,3427531.0,3540056.0,3678802.0,3820301.0,3980769.0,4119421.0,4213535.0,4305606.0,4396584.0,4488022.0,4578354.0,4668986.0,4759846.0,4851163.0,4942303.0,5032809.0,5123086.0,5213679.0,5304354.0,5395248.0,5486273.0,5577292.0,5671130.0
7,860,17,webber,9,4,1,Finished,105336,201275.0,296171.0,390756.0,484635.0,579400.0,673851.0,768242.0,862466.0,956341.0,1051394.0,1145996.0,1240535.0,1353687.0,1453855.0,1546210.0,1638472.0,1731116.0,1826254.0,1919197.0,2012357.0,2106530.0,2200953.0,2293499.0,2386477.0,2479412.0,2572631.0,2665850.0,2759677.0,2853658.0,2948570.0,3039668.0,3131009.0,3222297.0,3313453.0,3405138.0,3530538.0,3675750.0,3818760.0,3979029.0,4118850.0,4212662.0,4304219.0,4394943.0,4485196.0,4575371.0,4665370.0,4755537.0,4845983.0,4935793.0,5025698.0,5115412.0,5205333.0,5295593.0,5385273.0,5475052.0,5564490.0,5654112.0
6,860,13,massa,6,17,4,Collision,106714,203622.0,298733.0,393976.0,489184.0,583815.0,678443.0,773704.0,870200.0,966291.0,1080225.0,1179820.0,1273128.0,1366838.0,1461471.0,1555355.0,1649745.0,1743929.0,1837898.0,1931818.0,2025560.0,2119559.0,2213130.0,2306799.0,2401757.0,2495737.0,2591639.0,2707388.0,2806792.0,2899488.0,2992031.0,3084841.0,3177681.0,3272656.0,3365803.0,3460623.0,3596925.0,3704330.0,3830877.0,3989119.0,4122842.0,4219807.0,4312398.0,4404457.0,4496851.0,4588791.0,,,,,,,,,,,,
12,860,155,kobayashi,15,6,1,Finished,106880,204057.0,299369.0,397314.0,491805.0,586663.0,681192.0,775539.0,870973.0,967070.0,1062805.0,1157659.0,1274826.0,1374115.0,1467010.0,1559786.0,1654350.0,1747475.0,1840686.0,1933791.0,2027012.0,2120319.0,2213697.0,2307015.0,2402891.0,2496437.0,2590395.0,2683740.0,2776559.0,2869218.0,2961906.0,3054516.0,3147051.0,3239922.0,3332911.0,3446529.0,3567309.0,3688330.0,3825200.0,3985928.0,4121251.0,4215958.0,4308328.0,4400310.0,4491631.0,4582827.0,4674110.0,4765778.0,4857545.0,4948780.0,5039866.0,5132543.0,5224859.0,5316558.0,5407178.0,5498368.0,5590996.0,5686331.0
17,860,815,perez,15,8,1,Finished,107256,204556.0,300339.0,395856.0,490616.0,585662.0,679955.0,775114.0,870402.0,966521.0,1064144.0,1158817.0,1254077.0,1348186.0,1442159.0,1535837.0,1629458.0,1724486.0,1818700.0,1913123.0,2009682.0,2104975.0,2202149.0,2318660.0,2418896.0,2511072.0,2602901.0,2695414.0,2787202.0,2878945.0,2970471.0,3062234.0,3153818.0,3245198.0,3336533.0,3428204.0,3541386.0,3680538.0,3821880.0,3981870.0,4120260.0,4214806.0,4307014.0,4398400.0,4489521.0,4580364.0,4671519.0,4763504.0,4855302.0,4946885.0,5038581.0,5130040.0,5221515.0,5313136.0,5404695.0,5496507.0,5588860.0,5689023.0
4,860,8,raikkonen,208,7,1,Finished,108460,205091.0,300834.0,397737.0,492619.0,587197.0,681923.0,776119.0,871292.0,967612.0,1063378.0,1158004.0,1253797.0,1346863.0,1440316.0,1534132.0,1628207.0,1722378.0,1837430.0,1936576.0,2029138.0,2121727.0,2214484.0,2307621.0,2402117.0,2495897.0,2588097.0,2680496.0,2772596.0,2864716.0,2957068.0,3049416.0,3141269.0,3232990.0,3324919.0,3416472.0,3546291.0,3684226.0,3824165.0,3984785.0,4121070.0,4216669.0,4309776.0,4401446.0,4492745.0,4583711.0,4675672.0,4767422.0,4859468.0,4950227.0,5041127.0,5132911.0,5225516.0,5317265.0,5408330.0,5499153.0,5591556.0,5687579.0
5,860,10,glock,206,14,11,+1 Lap,110819,209794.0,308485.0,406061.0,503740.0,601585.0,700588.0,797709.0,894553.0,991504.0,1088540.0,1185443.0,1282416.0,1379349.0,1476032.0,1572946.0,1669600.0,1767355.0,1864951.0,1984918.0,2090023.0,2185696.0,2281297.0,2379227.0,2474673.0,2574039.0,2670720.0,2765362.0,2860760.0,2956326.0,3053582.0,3150703.0,3248437.0,3344453.0,3441306.0,3580363.0,3703842.0,3830048.0,3957210.0,4054965.0,4151216.0,4246269.0,4340522.0,4435038.0,4529494.0,4623753.0,4721290.0,4816233.0,4910730.0,5005137.0,5099860.0,5194644.0,5289095.0,5388950.0,5486124.0,5585565.0,5694824.0,
16,860,814,resta,10,10,1,Finished,110849,207031.0,302798.0,398220.0,493820.0,588778.0,683599.0,778354.0,872967.0,968282.0,1064969.0,1160287.0,1276025.0,1375870.0,1469436.0,1562872.0,1656635.0,1750386.0,1843889.0,1937993.0,2031348.0,2124706.0,2217713.0,2310723.0,2404327.0,2497863.0,2591941.0,2687735.0,2780858.0,2873668.0,2966646.0,3059320.0,3172712.0,3271483.0,3363399.0,3455697.0,3573395.0,3689703.0,3825946.0,3987120.0,4121818.0,4217591.0,4310554.0,4402954.0,4494788.0,4586830.0,4678816.0,4771013.0,4862868.0,4957013.0,5048404.0,5139782.0,5231015.0,5322506.0,5413397.0,5504144.0,5594749.0,5689302.0
19,860,818,vergne,5,11,1,Finished,112099,210018.0,305177.0,399744.0,494829.0,589496.0,684553.0,779603.0,874263.0,969510.0,1065437.0,1161202.0,1256250.0,1350701.0,1445241.0,1539226.0,1633520.0,1729711.0,1847050.0,1946042.0,2038517.0,2130870.0,2222848.0,2314795.0,2406555.0,2498562.0,2592530.0,2688162.0,2781476.0,2874148.0,2978282.0,3070164.0,3162088.0,3253785.0,3345560.0,3437929.0,3573777.0,3694675.0,3827371.0,3988287.0,4122233.0,4218042.0,4310967.0,4403212.0,4495198.0,4587071.0,4679395.0,4771611.0,4863064.0,4954583.0,5044924.0,5135198.0,5225949.0,5317974.0,5409515.0,5500455.0,5592364.0,5689413.0
