,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,893,20,vettel,9,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,893,3,rosberg,131,4,1,Finished,1971,4136,5609,6240,6203,6631,7012,6863,7199,7193,7149,7038,7739,8275,15247,36030,27489,8042,8556,8838,9046,9536,10317,10967.0,13084.0,1268.0,1465.0,825.0,791.0,1016.0,3208.0,5565.0,8326.0,9972.0,11996.0,14305.0,16572.0,18784.0,20416.0,22104.0,30760.0,52837.0,52960.0,45759.0,27118.0,29739.0,31082.0,32319.0,34120.0,34542.0,34806.0,35175.0,36522.0,40669.0,45488.0,48878.0,51791.0,53336.0,54790.0,56133.0,51155.0
2,893,4,alonso,6,2,1,Finished,3116,5411,7338,8447,9005,10043,10518,10675,11231,10887,10720,10490,10889,18055,38643,39204,31541,12539,14504,16375,17166,18238,18998,19443.0,28850.0,11281.0,4706.0,3696.0,4475.0,2970.0,5670.0,8499.0,11227.0,13244.0,15070.0,17595.0,19907.0,22071.0,24440.0,26540.0,28242.0,29520.0,30698.0,22907.0,4863.0,7692.0,9324.0,10474.0,11127.0,11906.0,13518.0,14914.0,16331.0,17642.0,20056.0,20535.0,22575.0,26411.0,30557.0,33522.0,32627.0
3,893,17,webber,9,15,34,Water pressure,4179,6752,8705,9699,10926,11952,12450,12973,13784,13569,14138,14506,22672,41127,40111,40189,32782,14577,16398,17848,18830,19655,20711,21137.0,25147.0,4228.0,2798.0,2164.0,2356.0,1814.0,4023.0,6673.0,9496.0,11347.0,13452.0,15576.0,17776.0,19996.0,21957.0,32167.0,50853.0,51363.0,51800.0,44709.0,26168.0,28854.0,29979.0,31573.0,32573.0,32578.0,32272.0,32881.0,35820.0,39241.0,42455.0,42228.0,44217.0,49018.0,53267.0,62995.0,
4,893,154,grosjean,208,21,63,Pneumatics,4883,7369,9374,10496,11731,12943,13413,13971,14691,14928,15547,15838,16511,17134,26044,45524,36635,16247,16974,18560,19660,20625,21617,22146.0,32940.0,14860.0,5987.0,4525.0,5908.0,3451.0,6323.0,9130.0,19581.0,84191.0,84601.0,85817.0,99345.0,,,,,,,,,,,,,,,,,,,,,,,,
5,893,1,hamilton,131,5,1,Finished,5470,9243,11255,12565,13613,15132,15975,16650,17781,18656,19604,21117,21890,21941,29522,48035,38673,18634,19374,19823,20637,21598,22830,23506.0,27470.0,5109.0,3875.0,2785.0,3658.0,2579.0,4926.0,7730.0,10314.0,12316.0,14367.0,16746.0,19246.0,21389.0,23388.0,25711.0,27370.0,28227.0,35711.0,47793.0,27716.0,30408.0,31611.0,32757.0,35101.0,35496.0,35901.0,36685.0,37181.0,41018.0,45863.0,49307.0,54667.0,56337.0,56837.0,57930.0,53159.0
6,893,13,massa,6,6,1,Finished,6135,8529,10447,11565,12797,14021,14962,15681,16621,17328,18804,26985,47270,49308,50721,50282,41346,21689,22527,23332,24049,25394,27069,27984.0,41292.0,26541.0,8564.0,6331.0,7639.0,4617.0,7523.0,10604.0,13399.0,14736.0,16534.0,19168.0,21541.0,23883.0,26246.0,28448.0,30612.0,39101.0,59473.0,51206.0,31699.0,33786.0,35338.0,36558.0,37835.0,40454.0,41504.0,42591.0,43254.0,44213.0,47713.0,49856.0,55789.0,62602.0,64802.0,65760.0,63877.0
7,893,18,button,1,7,1,Finished,6713,10265,12357,14117,15488,17049,18577,19361,20423,21140,22249,23878,32474,50793,51554,51277,42531,22957,23705,24563,25567,26749,28309,29744.0,41906.0,27942.0,9258.0,7420.0,8335.0,5076.0,7956.0,11258.0,14161.0,15660.0,17511.0,19981.0,22327.0,24960.0,27381.0,29580.0,32036.0,33934.0,35091.0,28233.0,10359.0,13525.0,15736.0,17639.0,19547.0,21823.0,24541.0,27900.0,31603.0,36726.0,42371.0,47315.0,54503.0,64749.0,73187.0,80184.0,83354.0
8,893,807,hulkenberg,15,9,1,Finished,7355,10826,13034,14687,16374,18179,19565,20735,22112,23019,24899,26714,36232,54835,55624,59871,50460,32958,33223,33777,34194,34777,35914,36760.0,51839.0,38399.0,12958.0,11062.0,11322.0,7509.0,9645.0,13000.0,15731.0,17918.0,19675.0,22169.0,24595.0,27343.0,30099.0,32165.0,34557.0,37160.0,38744.0,32395.0,14641.0,18339.0,20714.0,22595.0,24655.0,26552.0,29479.0,32575.0,35530.0,40228.0,49195.0,51904.0,56695.0,65563.0,74445.0,81233.0,84261.0
9,893,815,perez,1,8,1,Finished,7960,11410,13842,15401,17522,18960,20594,22013,23798,24825,26322,27925,30624,38490,56972,60486,52040,32155,32012,31980,32528,33125,34237,34908.0,51220.0,37223.0,12126.0,9931.0,10370.0,7126.0,9078.0,12422.0,15247.0,17274.0,18977.0,21412.0,23824.0,26662.0,29207.0,31356.0,33715.0,36289.0,37741.0,30953.0,13440.0,16792.0,19167.0,21022.0,22816.0,24905.0,28143.0,31503.0,34606.0,38962.0,45287.0,48614.0,55643.0,65106.0,73763.0,80785.0,83820.0
10,893,821,gutierrez,15,12,1,Finished,8588,11986,14867,16389,19803,21761,23331,25337,27968,30212,40056,59317,58773,58299,58783,61040,52948,34185,35594,36443,37278,38660,40389,42416.0,61684.0,52366.0,16058.0,13884.0,13815.0,8841.0,11622.0,14301.0,17253.0,19482.0,23559.0,27383.0,29205.0,31274.0,33722.0,36050.0,38444.0,40663.0,42425.0,36379.0,19894.0,25469.0,28714.0,31136.0,36905.0,42267.0,45771.0,49655.0,52485.0,57995.0,63026.0,67573.0,73137.0,79322.0,89142.0,95198.0,97894.0
11,893,814,resta,10,20,3,Accident,9722,13880,16771,18795,21137,23473,25338,27104,29223,31149,33368,34499,36358,37385,38231,38821,30976,12073,14057,23288,45298,46222,47214,48149.0,59463.0,24967.0,6854.0,5629.0,6790.0,4110.0,6975.0,10124.0,12812.0,14131.0,15989.0,18478.0,20929.0,23060.0,25397.0,27399.0,29536.0,37727.0,57540.0,49893.0,30616.0,32931.0,34224.0,35021.0,37188.0,38644.0,39562.0,40186.0,41276.0,42237.0,,,,,,,
12,893,8,raikkonen,208,3,1,Finished,9811,12514,15256,16716,18213,19529,21338,22704,24609,32876,51064,52311,54896,53365,52776,52054,43352,23643,24660,25481,26378,27571,28955,30357.0,44423.0,32177.0,10812.0,8759.0,9460.0,5676.0,8478.0,11791.0,14678.0,16390.0,18166.0,20642.0,22983.0,25696.0,28201.0,30350.0,32780.0,34624.0,35816.0,28913.0,11129.0,14254.0,16593.0,18362.0,20152.0,22302.0,25205.0,28328.0,31940.0,34506.0,35945.0,36278.0,37981.0,40720.0,43752.0,45631.0,43920.0
13,893,817,ricciardo,5,22,3,Accident,10586,14825,17806,20305,22684,24964,27029,29042,31487,33553,36366,38634,41718,45147,54011,78253,70148,51310,52477,53589,54698,56316,57487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,893,818,vergne,5,14,1,Finished,10916,15406,18555,21325,23963,26528,29645,32582,35242,38365,48947,71557,72295,72241,71798,71546,62877,43427,44430,45438,47239,49053,51255,60922.0,81161.0,51385.0,14880.0,13151.0,12416.0,8372.0,10682.0,13785.0,16654.0,18739.0,20787.0,23461.0,25987.0,28354.0,38576.0,59028.0,60774.0,61597.0,61125.0,52638.0,32950.0,34908.0,36213.0,37454.0,38961.0,42727.0,46137.0,51079.0,53941.0,58663.0,63414.0,68133.0,73571.0,82762.0,93201.0,102064.0,113512.0
15,893,813,maldonado,3,11,1,Finished,11542,16162,19320,22013,24904,27547,30403,33334,35973,39000,42194,43438,46334,49035,55389,66901,78731,59087,59902,61047,61924,63277,64733,66346.0,85518.0,72071.0,31128.0,15079.0,15201.0,9601.0,13015.0,16802.0,20538.0,22780.0,25272.0,28970.0,32049.0,35342.0,38163.0,40870.0,49594.0,71876.0,73067.0,65434.0,46514.0,48648.0,50487.0,51107.0,51727.0,52454.0,53678.0,55275.0,57085.0,59278.0,64252.0,68886.0,74069.0,79914.0,85889.0,89560.0,88479.0
16,893,16,sutil,10,10,1,Finished,12408,17537,20800,23083,25806,28593,31251,34244,37048,39772,43452,53236,75132,74303,73868,73599,64761,45103,45841,46527,47960,49971,52022,54470.0,74293.0,61366.0,17626.0,14849.0,14776.0,9199.0,12088.0,14772.0,17652.0,20082.0,22123.0,24037.0,26438.0,29025.0,31824.0,40406.0,64324.0,65101.0,63648.0,55226.0,36122.0,38691.0,39607.0,40015.0,40743.0,43269.0,46666.0,50062.0,52910.0,54392.0,57019.0,56961.0,60408.0,65829.0,74877.0,81851.0,84668.0
17,893,823,garde,207,16,11,+1 Lap,13130,18216,22240,25384,28568,32194,35497,38478,41705,44630,48026,51193,61848,85196,86641,88532,83747,66571,69559,72314,75089,78520,81507,84838.0,85356.0,59980.0,43440.0,17700.0,17373.0,10843.0,15704.0,20866.0,25337.0,28528.0,32131.0,36222.0,40462.0,44652.0,51254.0,55839.0,60608.0,73470.0,97437.0,91036.0,73933.0,78075.0,81716.0,84261.0,87121.0,90346.0,93958.0,96975.0,101175.0,105978.0,111745.0,115710.0,120372.0,126057.0,131724.0,136971.0,
