,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
3,973,20,vettel,6,2,1,Finished,89278,175862.0,262072.0,348155.0,434409.0,520597.0,606867.0,692958.0,778764.0,864847.0,950820.0,1036955.0,1123079.0,1213014.0,1318602.0,1403503.0,1488562.0,1573746.0,1659000.0,1744257.0,1830671.0,1917197.0,2004581.0,2092964.0,2178292.0,2263577.0,2348732.0,2433849.0,2519197.0,2604716.0,2689989.0,2775182.0,2860672.0,2954991.0,3074875.0,3195577.0,3287120.0,3390395.0,3475476.0,3561178.0,3645924.0,3730914.0,3814588.0,3900525.0,3985113.0,4069753.0,4154494.0,4239124.0,4323712.0,4408259.0,4492784.0,4576930.0,4661312.0,4746049.0,4831259.0,4915570.0,4999939.0,5084414.0,5168601.0,5254277.0,5338195.0,5422203.0,5506238.0,5590965.0,5675071.0,5759987.0
0,973,1,hamilton,131,1,1,Finished,91485,178379.0,264813.0,350705.0,436860.0,523120.0,609458.0,695531.0,781430.0,867323.0,953214.0,1039248.0,1125217.0,1211214.0,1296915.0,1383096.0,1470048.0,1557148.0,1643390.0,1729836.0,1820074.0,1924512.0,2009956.0,2096239.0,2182590.0,2268091.0,2353722.0,2439008.0,2525346.0,2610854.0,2696377.0,2782931.0,2868499.0,2961957.0,3082635.0,3203844.0,3305249.0,3391069.0,3476176.0,3561791.0,3646695.0,3731498.0,3815161.0,3898880.0,3983521.0,4068636.0,4152917.0,4237264.0,4321863.0,4405921.0,4490325.0,4574273.0,4658625.0,4743679.0,4827717.0,4911721.0,4995596.0,5080208.0,5165095.0,5249793.0,5333961.0,5418133.0,5502878.0,5586471.0,5671309.0,5756497.0
8,973,822,bottas,131,17,131,Power Unit,92847,180730.0,267739.0,354203.0,441660.0,528412.0,615301.0,701914.0,788408.0,874826.0,961300.0,1047827.0,1134375.0,1220747.0,1307167.0,1393411.0,1479870.0,1566407.0,1653299.0,1740535.0,1828850.0,1916675.0,2004090.0,2092519.0,2182295.0,2274465.0,2377916.0,2462612.0,2547654.0,2633371.0,2719032.0,2805326.0,2891589.0,2998689.0,3118796.0,3230168.0,3315990.0,3401841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,973,817,ricciardo,9,3,1,Finished,93623,181575.0,269238.0,356504.0,443957.0,531385.0,619054.0,706346.0,793695.0,881222.0,968441.0,1055695.0,1142918.0,1230060.0,1318425.0,1406453.0,1494229.0,1581877.0,1669378.0,1757063.0,1847880.0,1952945.0,2039013.0,2125377.0,2211568.0,2297920.0,2384288.0,2470936.0,2557468.0,2644543.0,2731871.0,2819293.0,2906702.0,3019616.0,3139722.0,3246682.0,3333785.0,3424093.0,3528983.0,3612669.0,3697344.0,3781759.0,3866366.0,3951355.0,4036444.0,4121706.0,4206967.0,4292149.0,4377879.0,4463782.0,4549298.0,4635190.0,4721185.0,4806251.0,4891205.0,4976356.0,5061367.0,5146336.0,5231341.0,5316978.0,5402691.0,5488543.0,5574609.0,5660086.0,5745287.0,5832317.0
6,973,815,perez,10,4,11,+1 Lap,95407,183882.0,272150.0,360168.0,448344.0,536438.0,624505.0,712589.0,800341.0,888523.0,976686.0,1064695.0,1152746.0,1240440.0,1328239.0,1416095.0,1504215.0,1595632.0,1704169.0,1791431.0,1877514.0,1964609.0,2051322.0,2138216.0,2224701.0,2311258.0,2398170.0,2484888.0,2571812.0,2658617.0,2746017.0,2833171.0,2920023.0,3040008.0,3177275.0,3271797.0,3358304.0,3444885.0,3531623.0,3618311.0,3704845.0,3790879.0,3877500.0,3964142.0,4051088.0,4137917.0,4224718.0,4311718.0,4398157.0,4484307.0,4570062.0,4656220.0,4744588.0,4833542.0,4920299.0,5006704.0,5093378.0,5179963.0,5266306.0,5352600.0,5438824.0,5525099.0,5611837.0,5699012.0,5785760.0,
17,973,839,ocon,10,5,11,+1 Lap,96329,185742.0,274133.0,362483.0,450851.0,539372.0,627614.0,716124.0,804216.0,892691.0,980989.0,1069091.0,1157233.0,1245583.0,1333516.0,1424882.0,1532127.0,1618911.0,1706521.0,1794086.0,1881698.0,1969516.0,2056357.0,2143669.0,2230899.0,2317801.0,2404851.0,2491799.0,2578858.0,2665950.0,2752942.0,2839924.0,2927139.0,3051757.0,3190489.0,3281178.0,3367549.0,3453987.0,3540382.0,3626658.0,3713000.0,3799745.0,3886537.0,3974373.0,4060904.0,4147522.0,4234095.0,4324828.0,4411692.0,4498292.0,4584694.0,4671195.0,4757839.0,4844242.0,4930866.0,5017640.0,5104723.0,5191332.0,5277873.0,5364463.0,5451269.0,5537662.0,5624023.0,5710363.0,5797102.0,
5,973,807,hulkenberg,4,6,11,+1 Lap,97124,186663.0,275521.0,364069.0,452914.0,541797.0,630495.0,718973.0,807333.0,895698.0,984326.0,1072961.0,1161616.0,1250006.0,1341637.0,1447953.0,1535570.0,1623521.0,1711119.0,1798666.0,1886426.0,1974240.0,2061853.0,2149645.0,2237297.0,2324816.0,2412478.0,2500285.0,2588024.0,2675830.0,2763560.0,2851586.0,2948415.0,3086537.0,3205839.0,3294148.0,3381028.0,3468288.0,3555613.0,3643095.0,3730195.0,3819551.0,3906822.0,3993730.0,4080569.0,4167491.0,4254584.0,4341590.0,4428717.0,4515834.0,4602854.0,4689923.0,4776863.0,4863715.0,4950556.0,5037259.0,5124073.0,5210804.0,5297622.0,5384362.0,5471226.0,5558138.0,5645257.0,5732569.0,5820685.0,
9,973,825,kevin_magnussen,210,14,12,+2 Laps,98119,187851.0,277332.0,366889.0,455612.0,544254.0,633085.0,721633.0,810476.0,899605.0,988157.0,1076626.0,1169211.0,1276840.0,1363211.0,1450496.0,1538094.0,1625935.0,1713611.0,1801432.0,1889432.0,1977404.0,2065002.0,2152732.0,2240478.0,2328085.0,2415517.0,2503153.0,2590734.0,2678501.0,2766233.0,2854096.0,2949294.0,3090393.0,3207802.0,3297853.0,3386066.0,3473979.0,3564151.0,3652849.0,3741453.0,3828949.0,3916308.0,4003909.0,4091103.0,4178452.0,4265717.0,4352784.0,4439913.0,4526958.0,4613920.0,4701327.0,4788542.0,4875718.0,4963326.0,5050711.0,5137915.0,5225140.0,5312330.0,5399114.0,5486174.0,5575065.0,5676703.0,5787995.0,,
13,973,832,sainz,5,7,11,+1 Lap,99025,188601.0,277866.0,367807.0,456572.0,545151.0,633771.0,722343.0,811027.0,900485.0,989077.0,1077734.0,1169778.0,1277636.0,1366216.0,1453324.0,1540835.0,1628344.0,1716124.0,1803845.0,1891719.0,1979414.0,2067102.0,2154793.0,2242588.0,2330356.0,2417916.0,2505607.0,2593295.0,2681012.0,2768636.0,2856731.0,2954124.0,3073851.0,3206994.0,3296868.0,3384938.0,3472555.0,3562577.0,3651919.0,3740165.0,3827183.0,3914321.0,4001952.0,4088644.0,4176108.0,4263202.0,4349890.0,4437172.0,4523901.0,4610619.0,4697775.0,4784416.0,4870945.0,4958825.0,5045696.0,5132692.0,5219163.0,5305993.0,5392626.0,5478812.0,5565533.0,5652128.0,5739160.0,5826506.0,
4,973,154,grosjean,210,10,11,+1 Lap,99816,189607.0,278921.0,368848.0,457873.0,546728.0,635451.0,724153.0,812870.0,902013.0,990792.0,1079671.0,1168257.0,1256517.0,1344587.0,1432756.0,1520858.0,1608809.0,1700417.0,1807009.0,1894202.0,1981249.0,2068450.0,2156021.0,2243741.0,2331795.0,2419262.0,2507079.0,2594563.0,2682165.0,2770043.0,2857873.0,2954511.0,3075720.0,3209403.0,3298291.0,3386871.0,3475104.0,3565121.0,3653501.0,3742168.0,3830221.0,3919033.0,4006559.0,4093766.0,4181232.0,4268384.0,4355356.0,4442559.0,4529430.0,4616393.0,4703943.0,4790955.0,4878177.0,4966281.0,5053749.0,5140867.0,5227900.0,5315181.0,5404554.0,5491742.0,5578875.0,5667013.0,5754683.0,5842513.0,
