,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
0,973,20,vettel,6,2,1,Finished,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,21687.0,20407.0,18514.0,16598.0,15610.0,14421.0,10597.0,522.0,491.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.0,1592.0,1117.0,1577.0,1860.0,1849.0,2338.0,2459.0,2657.0,2687.0,2370.0,3542.0,3849.0,4343.0,4206.0,3506.0,4484.0,4234.0,4070.0,3360.0,4494.0,3762.0,3490.0
1,973,1,hamilton,131,1,1,Finished,2207,2517.0,2741.0,2550.0,2451.0,2523.0,2591.0,2573.0,2666.0,2476.0,2394.0,2293.0,2138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7837.0,5866.0,3720.0,4298.0,4514.0,4990.0,5159.0,6149.0,6138.0,6388.0,7749.0,7827.0,6966.0,7760.0,8267.0,18129.0,674.0,700.0,613.0,771.0,584.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,973,822,bottas,131,17,131,Power Unit,3569,4868.0,5667.0,6048.0,7251.0,7815.0,8434.0,8956.0,9644.0,9979.0,10480.0,10872.0,11296.0,9533.0,10252.0,10315.0,9822.0,9259.0,9909.0,10699.0,8776.0,0.0,0.0,0.0,4003.0,10888.0,29184.0,28763.0,28457.0,28655.0,29043.0,30144.0,30917.0,43698.0,43921.0,34591.0,28870.0,11446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,973,817,ricciardo,9,3,1,Finished,4345,5713.0,7166.0,8349.0,9548.0,10788.0,12187.0,13388.0,14931.0,16375.0,17621.0,18740.0,19839.0,18846.0,21510.0,23357.0,24181.0,24729.0,25988.0,27227.0,27806.0,36270.0,34923.0,32858.0,33276.0,34343.0,35556.0,37087.0,38271.0,39827.0,41882.0,44111.0,46030.0,64625.0,64847.0,51105.0,46665.0,33698.0,53507.0,51491.0,51420.0,50845.0,51778.0,52475.0,52923.0,53070.0,54050.0,54885.0,56016.0,57861.0,58973.0,60917.0,62560.0,62572.0,63488.0,64635.0,65771.0,66128.0,66246.0,67185.0,68730.0,70410.0,71731.0,73615.0,73978.0,75820.0
4,973,815,perez,10,4,11,+1 Lap,6129,8020.0,10078.0,12013.0,13935.0,15841.0,17638.0,19631.0,21577.0,23676.0,25866.0,27740.0,29667.0,29226.0,31324.0,32999.0,34167.0,38484.0,60779.0,61595.0,57440.0,47934.0,47232.0,45697.0,46409.0,47681.0,49438.0,51039.0,52615.0,53901.0,56028.0,57989.0,59351.0,85017.0,102400.0,76220.0,71184.0,54490.0,56147.0,57133.0,58921.0,59965.0,62912.0,65262.0,67567.0,69281.0,71801.0,74454.0,76294.0,78386.0,79737.0,81947.0,85963.0,89863.0,92582.0,94983.0,97782.0,99755.0,101211.0,102807.0,104863.0,106966.0,108959.0,112541.0,114451.0,
5,973,839,ocon,10,5,11,+1 Lap,7051,9880.0,12061.0,14328.0,16442.0,18775.0,20747.0,23166.0,25452.0,27844.0,30169.0,32136.0,34154.0,34369.0,36601.0,41786.0,62079.0,61763.0,63131.0,64250.0,61624.0,52841.0,52267.0,51150.0,52607.0,54224.0,56119.0,57950.0,59661.0,61234.0,62953.0,64742.0,66467.0,96766.0,115614.0,85601.0,80429.0,63592.0,64906.0,65480.0,67076.0,68831.0,71949.0,75493.0,77383.0,78886.0,81178.0,87564.0,89829.0,92371.0,94369.0,96922.0,99214.0,100563.0,103149.0,105919.0,109127.0,111124.0,112778.0,114670.0,117308.0,119529.0,121145.0,123892.0,125793.0,
6,973,807,hulkenberg,4,6,11,+1 Lap,7846,10801.0,13449.0,15914.0,18505.0,21200.0,23628.0,26015.0,28569.0,30851.0,33506.0,36006.0,38537.0,38792.0,44722.0,64857.0,65522.0,66373.0,67729.0,68830.0,66352.0,57565.0,57763.0,57126.0,59005.0,61239.0,63746.0,66436.0,68827.0,71114.0,73571.0,76404.0,87743.0,131546.0,130964.0,98571.0,93908.0,77893.0,80137.0,81917.0,84271.0,88637.0,92234.0,94850.0,97048.0,98855.0,101667.0,104326.0,106854.0,109913.0,112529.0,115650.0,118238.0,120036.0,122839.0,125538.0,128477.0,130596.0,132527.0,134569.0,137265.0,140005.0,142379.0,146098.0,149376.0,
7,973,825,kevin_magnussen,210,14,12,+2 Laps,8841,11989.0,15260.0,18734.0,21203.0,23657.0,26218.0,28675.0,31712.0,34758.0,37337.0,39671.0,46132.0,65626.0,66296.0,67400.0,68046.0,68787.0,70221.0,71596.0,69358.0,60729.0,60912.0,60213.0,62186.0,64508.0,66785.0,69304.0,71537.0,73785.0,76244.0,78914.0,88622.0,135402.0,132927.0,102276.0,98946.0,83584.0,88675.0,91671.0,95529.0,98035.0,101720.0,105029.0,107582.0,109816.0,112800.0,115520.0,118050.0,121037.0,123595.0,127054.0,129917.0,132039.0,135609.0,138990.0,142319.0,144932.0,147235.0,149321.0,152213.0,156932.0,173825.0,201524.0,,
8,973,832,sainz,5,7,11,+1 Lap,9747,12739.0,15794.0,19652.0,22163.0,24554.0,26904.0,29385.0,32263.0,35638.0,38257.0,40779.0,46699.0,66422.0,69301.0,70228.0,70787.0,71196.0,72734.0,74009.0,71645.0,62739.0,63012.0,62274.0,64296.0,66779.0,69184.0,71758.0,74098.0,76296.0,78647.0,81549.0,93452.0,118860.0,132119.0,101291.0,97818.0,82160.0,87101.0,90741.0,94241.0,96269.0,99733.0,103072.0,105123.0,107472.0,110285.0,112626.0,115309.0,117980.0,120294.0,123502.0,125791.0,127266.0,131108.0,133975.0,137096.0,138955.0,140898.0,142833.0,144851.0,147400.0,149250.0,152689.0,155197.0,
9,973,154,grosjean,210,10,11,+1 Lap,10538,13745.0,16849.0,20693.0,23464.0,26131.0,28584.0,31195.0,34106.0,37166.0,39972.0,42716.0,45178.0,45303.0,47672.0,49660.0,50810.0,51661.0,57027.0,77173.0,74128.0,64574.0,64360.0,63502.0,65449.0,68218.0,70530.0,73230.0,75366.0,77449.0,80054.0,82691.0,93839.0,120729.0,134528.0,102714.0,99751.0,84709.0,89645.0,92323.0,96244.0,99307.0,104445.0,107679.0,110245.0,112596.0,115467.0,118092.0,120696.0,123509.0,126068.0,129670.0,132330.0,134498.0,138564.0,142028.0,145271.0,147692.0,150086.0,154761.0,157781.0,160742.0,164135.0,168212.0,171204.0,
