,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
9,977,822,bottas,131,1,1,Finished,71506,141756.0,211696.0,281235.0,350614.0,419752.0,488776.0,557795.0,626888.0,695888.0,765069.0,834245.0,903549.0,972687.0,1041894.0,1110992.0,1180151.0,1249190.0,1318972.0,1388110.0,1457099.0,1526058.0,1595133.0,1663910.0,1733158.0,1802374.0,1871529.0,1940830.0,2010193.0,2079404.0,2148810.0,2218169.0,2287358.0,2356595.0,2425728.0,2494642.0,2564309.0,2633355.0,2702264.0,2771367.0,2844208.0,2930960.0,2999556.0,3067494.0,3136056.0,3204570.0,3273120.0,3341391.0,3409484.0,3477334.0,3545181.0,3613320.0,3681484.0,3749855.0,3818143.0,3886423.0,3954405.0,4022298.0,4090547.0,4158710.0,4226865.0,4294887.0,4363132.0,4431209.0,4499342.0,4567312.0,4635627.0,4704082.0,4772037.0,4840132.0,4908523.0
4,977,20,vettel,6,2,1,Finished,72975,143124.0,213222.0,282786.0,353111.0,422579.0,491878.0,561245.0,630858.0,700458.0,769670.0,839101.0,908250.0,977525.0,1046622.0,1116135.0,1185357.0,1254927.0,1324403.0,1393670.0,1463260.0,1532747.0,1602257.0,1671622.0,1740766.0,1809943.0,1879286.0,1948409.0,2017813.0,2087472.0,2156805.0,2226061.0,2295303.0,2368152.0,2454075.0,2522335.0,2590968.0,2659403.0,2727877.0,2796503.0,2864993.0,2933839.0,3002273.0,3071971.0,3140440.0,3209092.0,3277495.0,3345525.0,3413436.0,3481149.0,3549114.0,3616916.0,3685257.0,3753153.0,3821304.0,3889393.0,3957931.0,4026044.0,4093875.0,4161702.0,4229408.0,4297396.0,4365472.0,4433266.0,4501292.0,4569321.0,4636895.0,4705356.0,4772852.0,4840823.0,4909181.0
8,977,817,ricciardo,9,3,1,Finished,74564,145069.0,215259.0,284984.0,354788.0,424255.0,493896.0,563454.0,633123.0,703320.0,772606.0,841974.0,911420.0,980791.0,1050251.0,1119661.0,1189073.0,1258601.0,1328043.0,1397404.0,1466934.0,1536920.0,1606541.0,1675849.0,1745206.0,1814479.0,1883822.0,1953172.0,2022455.0,2091943.0,2161588.0,2231086.0,2304031.0,2390030.0,2458539.0,2527034.0,2595485.0,2664026.0,2732609.0,2800968.0,2869322.0,2937922.0,3006843.0,3075624.0,3144546.0,3213267.0,3281654.0,3349964.0,3418621.0,3486878.0,3555034.0,3623070.0,3692210.0,3760362.0,3828345.0,3896201.0,3963931.0,4031718.0,4099401.0,4167605.0,4235580.0,4303896.0,4371828.0,4439531.0,4507228.0,4574818.0,4642536.0,4710396.0,4777838.0,4846484.0,4914535.0
5,977,154,grosjean,210,6,1,Finished,75568,146928.0,219025.0,289718.0,360332.0,431001.0,501580.0,573269.0,643968.0,714407.0,784837.0,855316.0,925739.0,996160.0,1066578.0,1136995.0,1207646.0,1278039.0,1348327.0,1418555.0,1488666.0,1558998.0,1629259.0,1699238.0,1769267.0,1839368.0,1909599.0,1979648.0,2049862.0,2120106.0,2190059.0,2260232.0,2330015.0,2399891.0,2469985.0,2543431.0,2630420.0,2699841.0,2769088.0,2838159.0,2907297.0,2976445.0,3045505.0,3114813.0,3184026.0,3252953.0,3322135.0,3391292.0,3460463.0,3529551.0,3598692.0,3667796.0,3737136.0,3806372.0,3875291.0,3944132.0,4012812.0,4081645.0,4150398.0,4219047.0,4287930.0,4356743.0,4425407.0,4494092.0,4562682.0,4631401.0,4700162.0,4768770.0,4837532.0,4906413.0,4981683.0
2,977,8,raikkonen,6,5,1,Finished,76073,147479.0,218184.0,288379.0,358497.0,428482.0,497989.0,567730.0,637512.0,707248.0,777111.0,846693.0,915968.0,985880.0,1055716.0,1125483.0,1195158.0,1265015.0,1334707.0,1404065.0,1473423.0,1542752.0,1612673.0,1682020.0,1751738.0,1820954.0,1890217.0,1959278.0,2028568.0,2097972.0,2167389.0,2236441.0,2305903.0,2375816.0,2445226.0,2514388.0,2583823.0,2653155.0,2722473.0,2791646.0,2860341.0,2929347.0,2998700.0,3072201.0,3157863.0,3226280.0,3294355.0,3362695.0,3430963.0,3499028.0,3566915.0,3634937.0,3702685.0,3770365.0,3838865.0,3909092.0,3977365.0,4045805.0,4113812.0,4181727.0,4249738.0,4317767.0,4385998.0,4453536.0,4521325.0,4589203.0,4657281.0,4724767.0,4792476.0,4860192.0,4928893.0
7,977,815,perez,10,7,11,+1 Lap,77031,148563.0,219753.0,290740.0,361449.0,432996.0,503792.0,574540.0,645513.0,716288.0,787192.0,857613.0,928172.0,998603.0,1069071.0,1139600.0,1209745.0,1280116.0,1350242.0,1420392.0,1490478.0,1560920.0,1631141.0,1701266.0,1771331.0,1841527.0,1911803.0,1981878.0,2052040.0,2122167.0,2192359.0,2262546.0,2332730.0,2403012.0,2476950.0,2565152.0,2634554.0,2703908.0,2773083.0,2842256.0,2911097.0,2980380.0,3049485.0,3118670.0,3188162.0,3257462.0,3326526.0,3395724.0,3464971.0,3534296.0,3603325.0,3672274.0,3741347.0,3810311.0,3879108.0,3947707.0,4016477.0,4084947.0,4153577.0,4222085.0,4290843.0,4359579.0,4428586.0,4497216.0,4565948.0,4634505.0,4706542.0,4775805.0,4844679.0,4917175.0,
0,977,1,hamilton,131,4,1,Finished,77354,148953.0,220150.0,291296.0,361892.0,431912.0,502313.0,572243.0,642152.0,711601.0,781230.0,850465.0,919740.0,989096.0,1058345.0,1127691.0,1196749.0,1266248.0,1335607.0,1404919.0,1474134.0,1544034.0,1613696.0,1683182.0,1752523.0,1821975.0,1890990.0,1960438.0,2029984.0,2099263.0,2171805.0,2256164.0,2324031.0,2392691.0,2461765.0,2530419.0,2599242.0,2668156.0,2736686.0,2805272.0,2873561.0,2941915.0,3010294.0,3079663.0,3148470.0,3217333.0,3285933.0,3354468.0,3422777.0,3491140.0,3559376.0,3627641.0,3695796.0,3763597.0,3831437.0,3899277.0,3967057.0,4034665.0,4102236.0,4169911.0,4237422.0,4305137.0,4373233.0,4441113.0,4508537.0,4576184.0,4643727.0,4711230.0,4778641.0,4847172.0,4915953.0
17,977,839,ocon,10,8,11,+1 Lap,77986,149952.0,221398.0,292353.0,363301.0,434471.0,505444.0,576271.0,647242.0,718082.0,788915.0,859625.0,929919.0,1000302.0,1070561.0,1141088.0,1211276.0,1281724.0,1351984.0,1422350.0,1492325.0,1562619.0,1632948.0,1703261.0,1773388.0,1843602.0,1913701.0,1983899.0,2054151.0,2124159.0,2194228.0,2264379.0,2334285.0,2404385.0,2474488.0,2544349.0,2614592.0,2685101.0,2755309.0,2825594.0,2895944.0,2970477.0,3057618.0,3127024.0,3195993.0,3264679.0,3333586.0,3402701.0,3471888.0,3541103.0,3610172.0,3679130.0,3747916.0,3816919.0,3887565.0,3956417.0,4025391.0,4095718.0,4164400.0,4233219.0,4302123.0,4371043.0,4442598.0,4511431.0,4580249.0,4649105.0,4717901.0,4786560.0,4855665.0,4924589.0,
13,977,832,sainz,5,17,5,Engine,78463,150804.0,223360.0,294741.0,367464.0,441433.0,514267.0,586973.0,658669.0,730245.0,801497.0,872420.0,943607.0,1014888.0,1085658.0,1156569.0,1227365.0,1298422.0,1368907.0,1439098.0,1509538.0,1579954.0,1650170.0,1720692.0,1790898.0,1861356.0,1931750.0,2002217.0,2072790.0,2143266.0,2213802.0,2284030.0,2354432.0,2424555.0,2496532.0,2566990.0,2637285.0,2707480.0,2777817.0,2851432.0,2939253.0,3008403.0,3078443.0,3164831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,977,13,massa,3,9,11,+1 Lap,78994,151262.0,222609.0,293479.0,364615.0,435692.0,506692.0,577582.0,648525.0,719356.0,790148.0,860952.0,932160.0,1003065.0,1073736.0,1144184.0,1214566.0,1285363.0,1356031.0,1426415.0,1496861.0,1567334.0,1637750.0,1707925.0,1778167.0,1848442.0,1918724.0,1989340.0,2059710.0,2130119.0,2200478.0,2270833.0,2341154.0,2411329.0,2481294.0,2551324.0,2621254.0,2691055.0,2760816.0,2830434.0,2899995.0,2969550.0,3039116.0,3108549.0,3178066.0,3247460.0,3320162.0,3405178.0,3473597.0,3542295.0,3611208.0,3679921.0,3748787.0,3819131.0,3888093.0,3957776.0,4027503.0,4096620.0,4165306.0,4234303.0,4303097.0,4374510.0,4443558.0,4512490.0,4581389.0,4650138.0,4718913.0,4787549.0,4856442.0,4925524.0,
