,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0,148,30,michael_schumacher,6,2,1,Finished,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21437.0,25202.0,25911.0,25786.0,27546.0,6483.0,5348.0,6275.0,7774.0,8294.0,9757.0,11157.0,12172.0,13772.0,14345.0,15249.0,15856.0,17389.0,18091.0,19673.0,20448.0,23222.0,22147.0,20235.0
1,148,23,ralf_schumacher,3,1,1,Finished,339,710.0,612.0,893.0,1115.0,1122.0,1447.0,1317.0,1224.0,1308.0,1120.0,1024.0,842.0,451.0,555.0,497.0,402.0,565.0,624.0,657.0,566.0,950.0,914.0,2612.0,2510.0,2409.0,2229.0,2348.0,2054.0,1437.0,787.0,521.0,619.0,616.0,195.0,417.0,505.0,556.0,361.0,323.0,330.0,623.0,265.0,444.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,148,14,coulthard,1,12,5,Engine,1246,1498.0,2659.0,3251.0,3507.0,4527.0,5762.0,6955.0,8051.0,8830.0,9513.0,10049.0,10816.0,10712.0,11261.0,11765.0,12483.0,13400.0,14059.0,14009.0,1528.0,2282.0,1825.0,3397.0,4026.0,5325.0,6192.0,7344.0,8283.0,9137.0,10198.0,11026.0,12155.0,13170.0,14364.0,15516.0,16745.0,18203.0,20069.0,21980.0,23099.0,47552.0,50115.0,51827.0,53905.0,55550.0,58212.0,60765.0,62509.0,65579.0,46163.0,45555.0,47474.0,49354.0,,,,,,,,,,,,,,,
3,148,22,barrichello,6,17,20,Spun off,1608,1753.0,2177.0,1549.0,1560.0,16418.0,16647.0,18058.0,18756.0,19348.0,19512.0,19328.0,19126.0,19118.0,19919.0,20551.0,21331.0,21893.0,22994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,148,15,trulli,17,11,23,Brakes,3389,4825.0,5757.0,6394.0,7007.0,7541.0,8495.0,9302.0,9828.0,10360.0,11000.0,11713.0,12350.0,12133.0,12626.0,13103.0,13142.0,14208.0,15134.0,16658.0,2726.0,3660.0,2424.0,3891.0,4674.0,5802.0,6978.0,8338.0,8825.0,9627.0,10585.0,11460.0,12376.0,13895.0,14888.0,16100.0,17276.0,43503.0,46784.0,48029.0,49357.0,51283.0,53427.0,55777.0,58103.0,61159.0,64385.0,67021.0,68333.0,71009.0,50913.0,50250.0,52262.0,54136.0,56436.0,58099.0,59471.0,60565.0,61745.0,62428.0,64154.0,71081.0,84871.0,,,,,,
5,148,44,panis,16,13,23,Brakes,3941,5350.0,6282.0,7463.0,7942.0,8354.0,9071.0,10153.0,10574.0,11357.0,12133.0,12447.0,13084.0,12831.0,13311.0,13716.0,14287.0,14962.0,15844.0,18443.0,3909.0,4325.0,3073.0,4314.0,5103.0,6365.0,7559.0,8922.0,10018.0,10898.0,12483.0,15870.0,17784.0,19836.0,21747.0,56141.0,319982.0,327115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,148,50,verstappen,21,10,23,Brakes,4172,5655.0,6588.0,7526.0,8456.0,9149.0,9706.0,10839.0,11190.0,11387.0,12557.0,12710.0,13301.0,13374.0,13737.0,14100.0,15016.0,15689.0,16142.0,18880.0,4340.0,5343.0,25560.0,27856.0,27547.0,27948.0,28873.0,30291.0,31519.0,33352.0,34554.0,35779.0,36768.0,37955.0,38823.0,39705.0,40454.0,41502.0,42602.0,43750.0,44525.0,45587.0,46320.0,47463.0,49324.0,50587.0,75442.0,82778.0,84350.0,87053.0,67122.0,66750.0,68949.0,70780.0,72358.0,73502.0,74376.0,74945.0,75605.0,75996.0,77585.0,81358.0,84202.0,85155.0,86381.0,,,,
7,148,8,raikkonen,15,4,1,Finished,4631,6280.0,7791.0,8968.0,9901.0,10736.0,11430.0,12666.0,13388.0,14151.0,15052.0,15695.0,16628.0,16415.0,17396.0,17860.0,18755.0,19892.0,20868.0,25558.0,5294.0,7066.0,4687.0,6080.0,6683.0,7808.0,8902.0,10154.0,11493.0,12817.0,14378.0,16783.0,18761.0,20679.0,22447.0,25658.0,27090.0,29296.0,54063.0,58356.0,59284.0,60291.0,61486.0,63456.0,65213.0,66968.0,70644.0,73286.0,74764.0,78671.0,58912.0,58154.0,59933.0,61705.0,63380.0,64303.0,65500.0,66348.0,67252.0,68095.0,69340.0,70698.0,71143.0,71089.0,71589.0,71434.0,71554.0,70581.0,68116.0
8,148,41,zonta,17,7,11,+1 Lap,5376,7208.0,8521.0,10332.0,11169.0,11773.0,12459.0,13520.0,14313.0,15168.0,16008.0,16767.0,17750.0,17676.0,18328.0,19137.0,19562.0,20591.0,21522.0,27521.0,6259.0,8636.0,5314.0,6703.0,7340.0,8287.0,9524.0,10877.0,12143.0,13374.0,15056.0,17353.0,19307.0,21524.0,23596.0,55339.0,59403.0,60793.0,62422.0,64654.0,67183.0,69071.0,70930.0,73189.0,75772.0,78541.0,82901.0,86324.0,88222.0,92502.0,73349.0,73117.0,76627.0,80720.0,83702.0,85675.0,87737.0,89809.0,92054.0,94992.0,96701.0,99042.0,101557.0,103727.0,105913.0,107714.0,108937.0,108908.0,
9,148,57,hakkinen,1,3,1,Finished,5639,7751.0,9297.0,10893.0,11937.0,12571.0,13435.0,14394.0,15122.0,16015.0,16732.0,17408.0,18410.0,18397.0,19034.0,19871.0,20367.0,21197.0,22145.0,28908.0,7820.0,9654.0,7887.0,8406.0,8311.0,9022.0,9935.0,11502.0,12692.0,13829.0,15772.0,17700.0,19836.0,22251.0,23012.0,25135.0,25298.0,25058.0,25107.0,25325.0,24619.0,25223.0,24609.0,24844.0,24600.0,24692.0,26538.0,27992.0,51010.0,55961.0,35408.0,33960.0,34750.0,36933.0,37789.0,38628.0,39640.0,40456.0,41453.0,41824.0,43299.0,43901.0,44682.0,44608.0,44903.0,44574.0,45276.0,43889.0,40672.0
