,0,1,2
0,822,131,1:02.939
1,1,131,1:02.951
2,830,9,1:03.477
3,846,1,1:03.626
4,848,9,1:03.746
5,815,211,1:03.860
6,844,6,1:03.923
7,832,1,1:03.971
8,840,211,1:03.955
9,817,4,1:04.023
10,20,6,1:04.206
11,842,213,1:04.305
12,826,213,1:04.431
13,839,4,1:04.643
14,154,210,1:04.691
15,825,210,1:05.164
16,847,3,1:05.167
17,841,51,1:05.175
18,8,51,1:05.224
19,849,3,1:05.757
