,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
7,1031.0,822.0,bottas,1.0,1.0,Finished,71454.0,140895.0,210493.0,280085.0,349244.0,418630.0,487681.0,556866.0,626223.0,695680.0,765087.0,834736.0,904069.0,973616.0,1042916.0,1112333.0,1181557.0,1250606.0,1319866.0,1389378.0,1459077.0,1528924.0,1598541.0,1668946.0,1739095.0,1823213.0,1946146.0,2056995.0,2172278.0,2286021.0,2354757.0,2423490.0,2492010.0,2560534.0,2628967.0,2697227.0,2765421.0,2833656.0,2901959.0,2970090.0,3038232.0,3106504.0,3174976.0,3243298.0,3311529.0,3379991.0,3448412.0,3516691.0,3585113.0,3653464.0,3728848.0,3844243.0,3964343.0,4064436.0,4160515.0,4275323.0,4393160.0,4502975.0,4605600.0,4704146.0,4772350.0,4840728.0,4908790.0,4976964.0,5045202.0,5113401.0,5181424.0,5249081.0,5319127.0,5387327.0,5455739.0
10,1031.0,830.0,max_verstappen,20.0,40.0,Electronics,73501.0,143360.0,212740.0,282168.0,351519.0,420988.0,490565.0,560103.0,629562.0,699013.0,837678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1031.0,846.0,norris,3.0,1.0,Finished,74567.0,144933.0,216130.0,286940.0,356889.0,426906.0,497134.0,567458.0,637590.0,707914.0,778363.0,848475.0,918784.0,988994.0,1059181.0,1129416.0,1199468.0,1269452.0,1339481.0,1409341.0,1479353.0,1549286.0,1619392.0,1689332.0,1759295.0,1849529.0,1959732.0,2063527.0,2177668.0,2288322.0,2358779.0,2428430.0,2498978.0,2567986.0,2637297.0,2706502.0,2775613.0,2844536.0,2913562.0,2982606.0,3051680.0,3120545.0,3189332.0,3258230.0,3327447.0,3396622.0,3465600.0,3534299.0,3602994.0,3671632.0,3755333.0,3864695.0,3970268.0,4066501.0,4166991.0,4281187.0,4397351.0,4508562.0,4611846.0,4705739.0,4775401.0,4844324.0,4912686.0,4982040.0,5050558.0,5119769.0,5188343.0,5256872.0,5325974.0,5393755.0,5461230.0
19,1031.0,848.0,albon,13.0,40.0,Electronics,75104.0,145466.0,215045.0,284898.0,354310.0,423835.0,493643.0,563292.0,634969.0,705464.0,775561.0,845444.0,915196.0,985206.0,1055314.0,1125396.0,1195219.0,1265126.0,1335211.0,1405158.0,1475260.0,1545156.0,1615153.0,1685088.0,1755007.0,1842171.0,1953135.0,2059784.0,2175460.0,2287602.0,2357652.0,2427017.0,2496288.0,2564991.0,2633609.0,2702312.0,2770905.0,2839639.0,2908361.0,2977039.0,3045813.0,3114693.0,3183700.0,3252527.0,3321647.0,3390732.0,3459475.0,3528112.0,3596696.0,3665128.0,3745750.0,3855167.0,3968751.0,4066041.0,4165552.0,4279633.0,4395982.0,4506988.0,4608445.0,4704953.0,4781721.0,4851895.0,4921505.0,4991425.0,5061946.0,5132805.0,5202987.0,,,,
1,1031.0,1.0,hamilton,4.0,1.0,Finished,75627.0,146177.0,216539.0,285879.0,355340.0,424634.0,494335.0,564131.0,633678.0,703361.0,772942.0,842528.0,911651.0,980884.0,1050068.0,1119210.0,1188256.0,1257332.0,1326463.0,1395463.0,1464803.0,1534129.0,1603485.0,1672827.0,1742337.0,1830839.0,1947757.0,2058558.0,2174224.0,2286752.0,2355783.0,2424533.0,2493217.0,2561475.0,2629864.0,2698028.0,2766271.0,2834705.0,2902961.0,2971019.0,3039166.0,3107281.0,3175650.0,3244248.0,3312715.0,3381527.0,3449984.0,3518367.0,3586815.0,3655221.0,3734217.0,3845297.0,3966163.0,4065231.0,4162759.0,4276908.0,4394154.0,4504257.0,4607594.0,4704599.0,4773635.0,4842213.0,4910785.0,4979320.0,5047502.0,5115594.0,5183306.0,5251222.0,5319806.0,5388225.0,5456428.0
5,1031.0,815.0,perez,6.0,1.0,Finished,76326.0,147138.0,217409.0,287674.0,357736.0,427658.0,498075.0,568366.0,638618.0,709034.0,779275.0,849286.0,919800.0,990517.0,1061218.0,1131773.0,1202113.0,1272374.0,1342536.0,1412596.0,1482424.0,1552564.0,1622339.0,1692341.0,1762352.0,1851089.0,1960564.0,2064460.0,2179317.0,2288630.0,2359338.0,2429157.0,2497994.0,2566628.0,2635123.0,2704352.0,2773021.0,2841931.0,2910730.0,2979615.0,3048577.0,3117325.0,3186113.0,3255013.0,3324323.0,3393120.0,3461753.0,3530268.0,3598826.0,3667308.0,3749877.0,3847744.0,3967408.0,4065814.0,4163949.0,4277928.0,4394899.0,4505931.0,4609799.0,4705406.0,4774832.0,4843580.0,4911885.0,4980439.0,5048985.0,5118843.0,5187217.0,5256138.0,5326833.0,5395551.0,5465831.0
16,1031.0,844.0,leclerc,2.0,1.0,Finished,76847.0,148265.0,218190.0,288461.0,358771.0,429058.0,499654.0,570265.0,640776.0,711236.0,781926.0,852470.0,922959.0,993292.0,1063600.0,1133878.0,1204016.0,1274193.0,1344265.0,1414219.0,1484400.0,1554645.0,1625037.0,1695154.0,1765353.0,1855159.0,1965276.0,2066327.0,2181280.0,2288846.0,2359723.0,2429848.0,2499444.0,2568982.0,2638227.0,2707706.0,2776969.0,2845942.0,2915126.0,2984238.0,3053364.0,3122484.0,3191587.0,3260805.0,3330386.0,3399515.0,3468546.0,3537327.0,3606480.0,3675565.0,3760265.0,3868098.0,3972312.0,4066828.0,4168098.0,4282609.0,4398430.0,4509276.0,4612753.0,4706102.0,4776155.0,4845071.0,4913460.0,4981361.0,5049700.0,5117720.0,5185793.0,5253920.0,5322244.0,5390179.0,5458439.0
11,1031.0,832.0,sainz,5.0,1.0,Finished,77168.0,149126.0,219369.0,289685.0,360002.0,430344.0,500907.0,571558.0,642129.0,712647.0,783348.0,853897.0,924289.0,994710.0,1065032.0,1135410.0,1205815.0,1276249.0,1346499.0,1416509.0,1486614.0,1556665.0,1626798.0,1697114.0,1767255.0,1857434.0,1969897.0,2067058.0,2182293.0,2289236.0,2360690.0,2430711.0,2500429.0,2569749.0,2639077.0,2708762.0,2778008.0,2847373.0,2916800.0,2986260.0,3055365.0,3124822.0,3194151.0,3263394.0,3332768.0,3401988.0,3471077.0,3540005.0,3608979.0,3678211.0,3763179.0,3858875.0,3976353.0,4068677.0,4169761.0,4285807.0,4400684.0,4511523.0,4615091.0,4707164.0,4777690.0,4846266.0,4914240.0,4982737.0,5051183.0,5120522.0,5189439.0,5258151.0,5327306.0,5396334.0,5464642.0
13,1031.0,840.0,stroll,18.0,5.0,Engine,77583.0,149767.0,220337.0,290663.0,360996.0,431504.0,502349.0,573004.0,643851.0,715104.0,786599.0,858011.0,929017.0,999646.0,1070380.0,1140991.0,1212422.0,1286463.0,1361716.0,1441226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1031.0,20.0,vettel,10.0,1.0,Finished,78362.0,150434.0,221104.0,291587.0,362009.0,432603.0,503444.0,574160.0,645773.0,716784.0,787887.0,858930.0,930014.0,1000663.0,1071486.0,1142136.0,1213130.0,1283747.0,1354351.0,1424683.0,1495138.0,1565667.0,1636311.0,1706964.0,1777742.0,1871593.0,1981613.0,2069028.0,2183009.0,2289739.0,2370500.0,2440565.0,2510597.0,2580187.0,2650972.0,2721049.0,2790557.0,2860332.0,2929801.0,2999613.0,3069356.0,3139219.0,3209262.0,3279747.0,3350622.0,3420671.0,3490340.0,3559916.0,3629362.0,3699117.0,3791620.0,3901744.0,3982189.0,4071120.0,4173143.0,4290978.0,4403795.0,4514131.0,4618591.0,4707883.0,4779626.0,4850059.0,4920446.0,4990861.0,5061484.0,5132239.0,5203475.0,5273479.0,5342932.0,5411661.0,5480284.0
