,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
4,224,35,villeneuve,3,2,1,Finished,103702,200738.0,296697.0,392345.0,487568.0,582706.0,677993.0,773501.0,868282.0,963193.0,1057483.0,1152489.0,1246925.0,1341091.0,1435565.0,1529722.0,1623791.0,1717780.0,1811846.0,1905988.0,2002805.0,2098589.0,2194294.0,2289516.0,2383471.0,2477104.0,2570525.0,2664379.0,2759172.0,2886513.0,2986490.0,3081087.0,3176974.0,3274573.0,3373495.0,3469190.0,3565509.0,3660885.0,3755806.0,3850541.0,3945504.0,4040261.0,4134614.0,4230694.0,4326151.0,4420737.0,4515930.0,4612047.0,4706786.0,4801230.0,4897305.0,4991429.0,5088158.0,5190411.0,5295000.0,5397951.0,5502987.0,5608511.0
13,224,71,damon_hill,3,1,1,Finished,104243,201457.0,297706.0,393393.0,488695.0,583588.0,678632.0,774274.0,869177.0,963959.0,1058503.0,1153158.0,1247637.0,1341945.0,1436406.0,1530637.0,1624975.0,1718857.0,1812785.0,1907063.0,2003501.0,2099363.0,2194953.0,2290380.0,2384183.0,2478203.0,2571824.0,2665608.0,2760099.0,2854463.0,2948141.0,3077880.0,3178000.0,3275126.0,3374013.0,3469978.0,3566286.0,3661496.0,3756477.0,3851477.0,3946423.0,4040903.0,4135636.0,4231275.0,4327185.0,4422090.0,4516755.0,4613432.0,4707640.0,4802258.0,4897735.0,4992463.0,5088699.0,5184398.0,5280162.0,5376441.0,5472962.0,5570491.0
9,224,56,irvine,6,3,1,Finished,104981,203539.0,300275.0,396452.0,492545.0,588487.0,684548.0,779996.0,875826.0,972507.0,1068176.0,1163485.0,1258769.0,1354359.0,1449625.0,1545003.0,1640340.0,1735440.0,1830344.0,1925418.0,2021591.0,2144008.0,2243758.0,2339729.0,2435613.0,2531342.0,2627429.0,2723978.0,2819516.0,2914880.0,3010509.0,3107013.0,3203373.0,3299261.0,3395865.0,3490865.0,3585398.0,3680282.0,3774930.0,3869657.0,3964358.0,4084358.0,4184986.0,4280740.0,4376004.0,4471812.0,4568015.0,4665020.0,4761256.0,4856939.0,4952627.0,5048427.0,5144501.0,5240678.0,5338071.0,5436022.0,5533750.0,5633062.0
3,224,30,michael_schumacher,6,13,23,Brakes,105188,202868.0,298627.0,394094.0,489348.0,584465.0,679488.0,774895.0,870093.0,965181.0,1059812.0,1154122.0,1248511.0,1342813.0,1437203.0,1531426.0,1626043.0,1719694.0,1813465.0,1935084.0,2034323.0,2129065.0,2225509.0,2320505.0,2414913.0,2508994.0,2605836.0,2702362.0,2800666.0,2900151.0,2999505.0,3181667.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,224,55,alesi,22,18,4,Collision,106506,204060.0,300890.0,397327.0,493092.0,588846.0,685042.0,780561.0,876293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,224,57,hakkinen,1,5,1,Finished,108430,207705.0,305807.0,403591.0,500857.0,597865.0,694834.0,791696.0,888003.0,984728.0,1081293.0,1177598.0,1273975.0,1370296.0,1466987.0,1563085.0,1659454.0,1755793.0,1851692.0,1948232.0,2045101.0,2141494.0,2238439.0,2334865.0,2431055.0,2527113.0,2622998.0,2719385.0,2815349.0,2941740.0,3044077.0,3141338.0,3238937.0,3337110.0,3435098.0,3532527.0,3629842.0,3727379.0,3825158.0,3922336.0,4019950.0,4117137.0,4214407.0,4311255.0,4407874.0,4504503.0,4600746.0,4697173.0,4793016.0,4889536.0,4985547.0,5081817.0,5178185.0,5274562.0,5371282.0,5467580.0,5565990.0,5665562.0
2,224,22,barrichello,17,15,5,Engine,109058,208177.0,306459.0,404324.0,501420.0,598451.0,695489.0,792278.0,889025.0,985722.0,1081804.0,1178194.0,1274497.0,1370990.0,1467436.0,1563617.0,1659987.0,1756288.0,1852394.0,1948699.0,2045460.0,2141976.0,2238856.0,2335314.0,2458335.0,2558091.0,2653155.0,2748801.0,2845412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,224,49,frentzen,15,8,11,+1 Lap,109468,209062.0,309011.0,406424.0,503597.0,600283.0,698028.0,795584.0,894452.0,991709.0,1089285.0,1186974.0,1283702.0,1380265.0,1476682.0,1573029.0,1668916.0,1764583.0,1860468.0,1993332.0,2095206.0,2193573.0,2295055.0,2392285.0,2489879.0,2587415.0,2684451.0,2781369.0,2878372.0,2975684.0,3072205.0,3168750.0,3265234.0,3361488.0,3457563.0,3553430.0,3649173.0,3745021.0,3867403.0,3968809.0,4064650.0,4160311.0,4255907.0,4351595.0,4447372.0,4544050.0,4640319.0,4736431.0,4832322.0,4928235.0,5024226.0,5120844.0,5217863.0,5316823.0,5412718.0,5509116.0,5609436.0,
15,224,77,berger,22,4,1,Finished,109726,209339.0,307657.0,404743.0,501826.0,598805.0,696115.0,792865.0,889549.0,986362.0,1082631.0,1178861.0,1275131.0,1371563.0,1467926.0,1564251.0,1660481.0,1756773.0,1852959.0,1949367.0,2046101.0,2142481.0,2239421.0,2358891.0,2459372.0,2554129.0,2649511.0,2746537.0,2842434.0,2938111.0,3033235.0,3128443.0,3224706.0,3320072.0,3415454.0,3510561.0,3606232.0,3701055.0,3796386.0,3891559.0,4010358.0,4111211.0,4206732.0,4302155.0,4397205.0,4492507.0,4588708.0,4684868.0,4781235.0,4878087.0,4973889.0,5069601.0,5165233.0,5260923.0,5356461.0,5452129.0,5549473.0,5647528.0
11,224,63,salo,25,6,11,+1 Lap,110436,209945.0,309506.0,407026.0,504120.0,600939.0,698609.0,795729.0,892144.0,987789.0,1083593.0,1179304.0,1275755.0,1372067.0,1468275.0,1594513.0,1694553.0,1791692.0,1890770.0,1988452.0,2084613.0,2180862.0,2276939.0,2372924.0,2468724.0,2564684.0,2661957.0,2761009.0,2857344.0,2953639.0,3049681.0,3145976.0,3241789.0,3337913.0,3460469.0,3560365.0,3655922.0,3751409.0,3846689.0,3942258.0,4037743.0,4133335.0,4229561.0,4327893.0,4423758.0,4519654.0,4616330.0,4712721.0,4808607.0,4904727.0,5001063.0,5098195.0,5194500.0,5291668.0,5388504.0,5485440.0,5583181.0,
