,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
8,130,21,fisichella,17,5,11,+1 Lap,95947,181283,265589,349713,433501,516797,599911,682940,765595,848963,932857,1016233,1098720,1181285,1263572,1346732.0,1428886.0,1510972.0,1599263.0,1684575.0,1768844.0,1850424.0,1935534.0,2017256.0,2099383.0,2180559.0,2261192.0,2341853.0,2422777.0,2504235.0,2584859.0,2666096.0,2747338.0,2828527.0,2908865.0,2989350.0,3069880.0,3150510.0,3230964.0,3312907.0,3393778.0,3474376.0,3555451.0,3636841.0,3718020.0,3800106.0,3881962.0,3963849.0,4045931.0,4128189.0,4211152.0,4319386.0,4406012.0,4486857.0,4567160.0,4648187.0,4728508.0,4809098.0,4889617.0,4970089.0,5050218.0,5130367.0,5210684.0,5291177.0,5371171.0,5451764.0,5534548.0,5614577.0,5694054.0,5773174.0,5853848.0,5933702.0,6014416.0,6097108.0,6179720.0,6263782.0,6346388.0,
2,130,11,sato,17,21,20,Spun off,96610,182004,266974,351036,434829,518687,602847,686418,769966,853222,936290,1019205,1102501,1185041,1267887,1350695.0,1432884.0,1515032.0,1598780.0,1684130.0,1767259.0,1850054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,130,13,massa,15,14,3,Accident,97584,182641,267973,352126,436241,520402,603897,687484,771170,854575,937776,1020713,1103689,1186321,1268797,1351885.0,1434491.0,1517571.0,1600554.0,1685799.0,1772739.0,1856052.0,1940135.0,2024610.0,2107871.0,2191992.0,2276837.0,2415242.0,2501874.0,2583292.0,2665357.0,2774617.0,2860304.0,2942116.0,3024617.0,3107018.0,3191897.0,3278727.0,3361054.0,3443376.0,3526188.0,3611979.0,3697841.0,3781776.0,3867760.0,3952524.0,4037813.0,4121586.0,4209117.0,4296365.0,4378840.0,4460894.0,4542053.0,4623736.0,4704793.0,4785913.0,4867420.0,4948546.0,5030358.0,5112724.0,5195581.0,5281904.0,5366084.0,,,,,,,,,,,,,,,
18,130,59,bernoldi,21,12,12,+2 Laps,98159,183547,268997,353310,437630,521648,605235,688606,772114,855188,938600,1022429,1105129,1187608,1269906,1352977.0,1435527.0,1518564.0,1601460.0,1685998.0,1772835.0,1856491.0,1940787.0,2024758.0,2108298.0,2192052.0,2276774.0,2373859.0,2456135.0,2537369.0,2618629.0,2700450.0,2782399.0,2865077.0,2951544.0,3034139.0,3116207.0,3199260.0,3282758.0,3366152.0,3491058.0,3579512.0,3661576.0,3743590.0,3825890.0,3910570.0,3993863.0,4077304.0,4162794.0,4245614.0,4328458.0,4415796.0,4499385.0,4581244.0,4664668.0,4749729.0,4832205.0,4914941.0,4995199.0,5078428.0,5160288.0,5257213.0,5346426.0,5427791.0,5511774.0,5592310.0,5672788.0,5753130.0,5838013.0,5921731.0,6005391.0,6087646.0,6167763.0,6247971.0,6330441.0,6417619.0,,
0,130,2,heidfeld,15,8,12,+2 Laps,99358,184559,269849,354607,438989,523268,606663,690272,773765,858054,941409,1024724,1107969,1190665,1273161,1357148.0,1439611.0,1522129.0,1604657.0,1687808.0,1773969.0,1857776.0,1942217.0,2025982.0,2109590.0,2193201.0,2277815.0,2360146.0,2442323.0,2524374.0,2607398.0,2689603.0,2771651.0,2854154.0,2936484.0,3019287.0,3101728.0,3184227.0,3267045.0,3350080.0,3435895.0,3524004.0,3609619.0,3716389.0,3803605.0,3886198.0,3969043.0,4051281.0,4134057.0,4216158.0,4298830.0,4382346.0,4465767.0,4547404.0,4628675.0,4709853.0,4790919.0,4872309.0,4953554.0,5034580.0,5115811.0,5197209.0,5279246.0,5360173.0,5441486.0,5523595.0,5605047.0,5686115.0,5767329.0,5851519.0,5935649.0,6017404.0,6101027.0,6184041.0,6266563.0,6350112.0,,
15,130,44,panis,16,15,4,Collision,100229,185555,270486,355352,439721,523964,608173,691440,774764,858622,942073,1025516,1108859,1192023,1274434,1358172.0,1440608.0,1523668.0,1606404.0,1689131.0,1774523.0,1858485.0,1943163.0,2026890.0,2110245.0,2193688.0,2278182.0,2361211.0,2443440.0,2525627.0,2608354.0,2690270.0,2772401.0,2854718.0,2937042.0,3019953.0,3102485.0,3184766.0,3267812.0,3353041.0,3437394.0,3524315.0,3610343.0,3695790.0,3779280.0,3864854.0,3950400.0,4035867.0,4121094.0,4207582.0,4294645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,130,18,button,4,16,4,Collision,100788,186000,271091,356000,440620,537349,623773,706714,789674,873786,957603,1041449,1125576,1208845,1292160,1376544.0,1459469.0,1542121.0,1625265.0,1707446.0,1789983.0,1872492.0,1957091.0,2039709.0,2122023.0,2204565.0,2287004.0,2369870.0,2452135.0,2534447.0,2617238.0,2699305.0,2781279.0,2863122.0,2945315.0,3030168.0,3137427.0,3221981.0,3304555.0,3385923.0,3466643.0,3547904.0,3630013.0,3712411.0,3795319.0,3877629.0,3959766.0,4041545.0,4123777.0,4208431.0,4294834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,130,17,webber,18,11,12,+2 Laps,101918,186801,271528,356477,441194,525741,609349,692813,776111,859458,942775,1026514,1109750,1192813,1275228,1359494.0,1442557.0,1524848.0,1607269.0,1689942.0,1774788.0,1859812.0,1943938.0,2027626.0,2110825.0,2194123.0,2278726.0,2361952.0,2473991.0,2559025.0,2640694.0,2721924.0,2803403.0,2885360.0,2967469.0,3049595.0,3132056.0,3214099.0,3296712.0,3380758.0,3462925.0,3546819.0,3629621.0,3711444.0,3792885.0,3876822.0,3958679.0,4040670.0,4122919.0,4207924.0,4292458.0,4373841.0,4456338.0,4539049.0,4621094.0,4702590.0,4783739.0,4864561.0,4946339.0,5027206.0,5109169.0,5190379.0,5316211.0,5403551.0,5488071.0,5570101.0,5650070.0,5731394.0,5811362.0,5893490.0,5975204.0,6057460.0,6139736.0,6221572.0,6303320.0,6386895.0,,
14,130,37,rosa,19,10,12,+2 Laps,103046,189509,274959,360454,444917,529261,613300,696974,780522,863878,947167,1030442,1113390,1196344,1279489,1363208.0,1445850.0,1528681.0,1611404.0,1694243.0,1777393.0,1860999.0,1946263.0,2030056.0,2112572.0,2195453.0,2279345.0,2362991.0,2445893.0,2528166.0,2610542.0,2692598.0,2774371.0,2856571.0,2938814.0,3021327.0,3104144.0,3186194.0,3270410.0,3354068.0,3441789.0,3524973.0,3611233.0,3696591.0,3781039.0,3866128.0,3951557.0,4058144.0,4143737.0,4225431.0,4307051.0,4390022.0,4472452.0,4553953.0,4635508.0,4717145.0,4798691.0,4880524.0,4962261.0,5043913.0,5125178.0,5206131.0,5287137.0,5368165.0,5450960.0,5535196.0,5618985.0,5703434.0,5786729.0,5869841.0,5952142.0,6033754.0,6115841.0,6198936.0,6282136.0,6363431.0,,
17,130,56,irvine,19,9,12,+2 Laps,104358,192666,277770,362294,446603,531227,616520,701669,786907,871823,956620,1040914,1124810,1208154,1291481,1375895.0,1458794.0,1541510.0,1624186.0,1706743.0,1789313.0,1871726.0,1956394.0,2038927.0,2121383.0,2203867.0,2286368.0,2369174.0,2451513.0,2533844.0,2616460.0,2698501.0,2780385.0,2862164.0,2944553.0,3026826.0,3112697.0,3199066.0,3282483.0,3365966.0,3450016.0,3559013.0,3645434.0,3728582.0,3812314.0,3895327.0,3978084.0,4059961.0,4142487.0,4224460.0,4306087.0,4389324.0,4471274.0,4552870.0,4634239.0,4715728.0,4797372.0,4878713.0,4960292.0,5042196.0,5123681.0,5204794.0,5285853.0,5367455.0,5450245.0,5534743.0,5618375.0,5701840.0,5786067.0,5869363.0,5951487.0,6032830.0,6114253.0,6197351.0,6281532.0,6362669.0,,
19,130,62,yoong,18,20,3,Accident,105363,193531,279773,364787,449873,534241,618313,702891,788000,873249,959644,1044427,1128523,1212801,1296930,1381952.0,1466866.0,1551610.0,1636187.0,1719728.0,1803391.0,1886918.0,1970873.0,2054757.0,2137541.0,2246811.0,2337184.0,2420380.0,2506561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
