,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,216,77,berger,22,1,1,Finished,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,10816.0,10733.0,9824.0,9184.0,8620.0,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,216,21,fisichella,17,11,15,+5 Laps,1869,2586.0,3030.0,3641.0,4786.0,5174.0,6091.0,6988.0,7710.0,8552.0,9516.0,9793.0,10574.0,11793.0,12089.0,12324.0,7993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16381.0,17506.0,18272.0,19211.0,17517.0,18397.0,18777.0,19291.0,19655.0,15833.0,1453.0,2388.0,2189.0,3563.0,37499.0,59614.0,,,,,
2,216,30,michael_schumacher,6,2,1,Finished,2388,3374.0,3998.0,4881.0,5619.0,5932.0,6800.0,7656.0,8771.0,9250.0,10299.0,10996.0,11759.0,12766.0,13384.0,13741.0,9598.0,1892.0,2344.0,3764.0,4367.0,9224.0,27417.0,22522.0,19983.0,21328.0,22460.0,23957.0,22121.0,23308.0,24895.0,25291.0,26459.0,23452.0,7081.0,7960.0,8791.0,9240.0,11022.0,15220.0,28781.0,26532.0,23632.0,20695.0,17527.0
3,216,57,hakkinen,1,3,1,Finished,3568,4799.0,5702.0,7021.0,8277.0,9087.0,9867.0,10590.0,11674.0,12554.0,14085.0,15846.0,17064.0,18768.0,19971.0,21013.0,17652.0,10759.0,13462.0,15828.0,21688.0,41451.0,41771.0,37829.0,35800.0,38020.0,39927.0,41919.0,40337.0,41805.0,43167.0,45320.0,47270.0,44686.0,28282.0,29585.0,30804.0,31707.0,32616.0,31869.0,31581.0,30448.0,28710.0,27075.0,24770.0
4,216,55,alesi,22,6,1,Finished,4071,5506.0,6508.0,7605.0,8933.0,9813.0,10853.0,12016.0,13111.0,13909.0,15128.0,16574.0,18174.0,19641.0,20805.0,26174.0,39033.0,30166.0,29290.0,28830.0,27776.0,27310.0,26749.0,21563.0,19555.0,20606.0,21871.0,23227.0,21621.0,27188.0,47726.0,48612.0,50087.0,49154.0,33709.0,34837.0,35265.0,36147.0,37545.0,37085.0,37249.0,36395.0,35290.0,34775.0,34717.0
5,216,35,villeneuve,3,14,20,Spun off,4856,7094.0,9243.0,11012.0,12613.0,13384.0,14478.0,16012.0,17764.0,19136.0,20726.0,22072.0,23680.0,25871.0,26964.0,27597.0,24423.0,17534.0,18757.0,20305.0,25481.0,45628.0,45610.0,40837.0,38255.0,39385.0,40919.0,42768.0,41289.0,42852.0,44293.0,46262.0,48023.0,,,,,,,,,,,,
6,216,15,trulli,20,4,1,Finished,5623,7493.0,9634.0,11607.0,13047.0,14076.0,15290.0,16606.0,18281.0,19713.0,21275.0,22542.0,24137.0,26260.0,27604.0,28139.0,24924.0,18020.0,19228.0,20742.0,21255.0,21834.0,21355.0,21927.0,39330.0,40177.0,41411.0,43295.0,41711.0,43314.0,44872.0,46671.0,48489.0,48175.0,31545.0,32495.0,32893.0,33207.0,33587.0,33090.0,32724.0,31467.0,29702.0,28103.0,27165.0
7,216,22,barrichello,24,12,5,Engine,6480,8270.0,10197.0,13620.0,16107.0,17972.0,19891.0,22258.0,24800.0,26952.0,29436.0,30979.0,32903.0,35021.0,36320.0,38000.0,35217.0,32621.0,49830.0,51007.0,51586.0,52628.0,53760.0,49821.0,47869.0,49348.0,50593.0,51780.0,50149.0,55301.0,74943.0,76149.0,77873.0,,,,,,,,,,,,
8,216,65,herbert,15,17,3,Accident,7666,10933.0,13379.0,16604.0,20190.0,23414.0,26369.0,30927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,216,23,ralf_schumacher,17,5,1,Finished,8050,9650.0,10861.0,12877.0,14310.0,15344.0,16200.0,17408.0,19125.0,20539.0,22181.0,23606.0,24989.0,26917.0,28211.0,29142.0,26884.0,19755.0,20677.0,21824.0,22251.0,27401.0,49236.0,43546.0,40471.0,41286.0,42337.0,44099.0,42578.0,44148.0,46227.0,47798.0,49527.0,48826.0,32925.0,34083.0,34506.0,35307.0,36298.0,35977.0,35850.0,34385.0,32653.0,31482.0,29995.0
