,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,891,20,vettel,9,1,1,Finished,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,891,1,hamilton,131,3,1,Finished,1441,2849,3558,4283,3963,4151,4117,4181,4340.0,4310.0,8835.0,23613.0,24515.0,18642.0,6976.0,7819.0,8651.0,9442.0,9779.0,10755.0,11749.0,12812.0,13286.0,14115.0,15128.0,20924.0,33962.0,32743.0,32169.0,28212.0,16054.0,18354.0,19557.0,21202.0,22225.0,22872.0,24140.0,24704.0,25194.0,26784.0,27455.0,28185.0,27962.0,27734.0
2,891,3,rosberg,131,4,1,Finished,2801,4275,5281,6265,6737,8382,8892,9488,10269.0,11184.0,11728.0,16782.0,29062.0,23544.0,10760.0,12006.0,13007.0,14166.0,15053.0,16170.0,17390.0,18451.0,18664.0,19349.0,23964.0,37266.0,37311.0,36286.0,36244.0,31738.0,19633.0,21696.0,22579.0,23674.0,24686.0,25515.0,26425.0,27166.0,27642.0,28752.0,30043.0,30686.0,30515.0,29872.0
3,891,18,button,1,6,1,Finished,3398,5231,6401,8512,9804,10607,11502,12020,12615.0,13204.0,13900.0,14919.0,15264.0,11433.0,825.0,4169.0,12235.0,27609.0,27766.0,28383.0,29200.0,29603.0,29908.0,29953.0,30004.0,30015.0,29974.0,29435.0,29338.0,25010.0,13080.0,15745.0,17526.0,24650.0,39028.0,38729.0,38958.0,38975.0,39160.0,39964.0,40411.0,41065.0,41065.0,40794.0
4,891,4,alonso,6,2,1,Finished,3673,5725,6955,7137,7445,7236,7158,7240,7176.0,7048.0,7082.0,7409.0,11792.0,18992.0,5753.0,6238.0,7090.0,7734.0,7777.0,8090.0,8426.0,8705.0,8794.0,8852.0,9903.0,9889.0,10152.0,15041.0,26428.0,20086.0,6874.0,7790.0,7868.0,8897.0,9996.0,10257.0,11301.0,12281.0,13072.0,14801.0,16141.0,16940.0,17174.0,16869.0
5,891,17,webber,9,5,1,Finished,4438,6480,7849,8967,8812,9444,10040,10258,11070.0,11867.0,12646.0,13482.0,17871.0,26130.0,12444.0,14309.0,15430.0,16156.0,16688.0,17359.0,18355.0,19235.0,19621.0,20681.0,21168.0,21991.0,22912.0,23283.0,28742.0,36686.0,22864.0,23618.0,23600.0,24410.0,25383.0,26768.0,27910.0,28620.0,29218.0,30232.0,31712.0,32509.0,32638.0,33845.0
6,891,814,resta,10,20,4,Collision,5015,7323,9013,10670,11881,13472,14734,16097,17413.0,22902.0,37608.0,38374.0,38394.0,34018.0,23181.0,27028.0,30979.0,36470.0,39430.0,41454.0,43189.0,45300.0,46731.0,48463.0,55144.0,68779.0,,,,,,,,,,,,,,,,,,
7,891,807,hulkenberg,15,13,1,Finished,5423,8033,9847,11398,12726,14330,15729,17482,23882.0,39065.0,39394.0,39935.0,41329.0,38321.0,27736.0,30515.0,33309.0,37093.0,39924.0,42609.0,44951.0,47248.0,49146.0,55698.0,70731.0,70325.0,71801.0,72329.0,71893.0,67722.0,55919.0,58725.0,60860.0,65311.0,68010.0,70939.0,74479.0,77226.0,79844.0,82279.0,84205.0,86073.0,87286.0,88258.0
8,891,154,grosjean,208,8,1,Finished,6007,9226,11213,12682,13977,15619,17240,20400,21403.0,21978.0,22583.0,23987.0,24096.0,21486.0,10283.0,13969.0,17523.0,20333.0,23071.0,26119.0,29643.0,37334.0,51909.0,52709.0,53129.0,52842.0,52779.0,52557.0,52638.0,48000.0,35502.0,37440.0,38394.0,39915.0,41452.0,42871.0,44625.0,46155.0,47628.0,51575.0,53186.0,54662.0,55507.0,55846.0
9,891,8,raikkonen,208,21,23,Brakes,6524,8492,10388,11771,13576,14822,16496,17909,18410.0,19105.0,19260.0,19670.0,20094.0,20378.0,23186.0,26431.0,29361.0,31539.0,32333.0,33025.0,33884.0,35160.0,36385.0,38194.0,49027.0,,,,,,,,,,,,,,,,,,,
10,891,815,perez,1,11,1,Finished,6979,9970,12046,13632,14791,16293,17728,18750,20255.0,21144.0,21708.0,22631.0,27438.0,31993.0,22079.0,26315.0,31173.0,40343.0,54890.0,56017.0,57530.0,59238.0,60295.0,61397.0,63105.0,63370.0,63761.0,63616.0,63694.0,59509.0,47987.0,50794.0,53125.0,55621.0,59249.0,61761.0,64971.0,67556.0,70138.0,72930.0,76125.0,78771.0,80425.0,81936.0
11,891,13,massa,6,7,1,Finished,7346,10338,12957,14170,15239,16819,18435,19533,24946.0,37855.0,36724.0,37944.0,36877.0,32307.0,21418.0,24120.0,25389.0,28244.0,29870.0,31362.0,32863.0,34677.0,35855.0,37366.0,39231.0,45180.0,58022.0,57411.0,56138.0,50940.0,38230.0,39708.0,40242.0,41589.0,42928.0,44106.0,45714.0,47431.0,48667.0,50093.0,51465.0,52768.0,53426.0,53922.0
12,891,16,sutil,10,9,1,Finished,8088,10870,13531,15121,15922,17234,19910,21286,23163.0,24426.0,29465.0,43423.0,42700.0,38777.0,26848.0,29196.0,31524.0,34510.0,36326.0,38229.0,40380.0,42534.0,43813.0,45193.0,46599.0,51866.0,70257.0,69725.0,68970.0,64079.0,51628.0,53560.0,54551.0,56234.0,57409.0,58914.0,60754.0,62240.0,63572.0,65958.0,67573.0,68951.0,69259.0,69547.0
13,891,823,garde,207,16,11,+1 Lap,8513,13251,18271,22320,25795,28591,31279,33690,36660.0,40601.0,43438.0,47241.0,50219.0,49794.0,46287.0,67145.0,70241.0,73137.0,76025.0,78907.0,81909.0,84712.0,86836.0,89205.0,91498.0,93632.0,96508.0,98780.0,107000.0,119671.0,108910.0,113478.0,116266.0,120043.0,124248.0,127340.0,130961.0,134075.0,138122.0,143793.0,147179.0,150095.0,151990.0,
14,891,813,maldonado,3,17,11,+1 Lap,8926,12317,14777,16923,17996,19572,21195,22814,24824.0,26740.0,32966.0,50425.0,50538.0,46000.0,34411.0,37169.0,39554.0,41775.0,43860.0,46944.0,50034.0,53311.0,57221.0,59788.0,62571.0,65863.0,89008.0,115233.0,114534.0,109825.0,97766.0,99702.0,101004.0,102823.0,104351.0,106057.0,108669.0,117605.0,144014.0,146420.0,148233.0,150575.0,154143.0,
15,891,818,vergne,5,12,1,Finished,9383,13773,15917,17714,19303,20766,22107,23840,25382.0,32008.0,46348.0,46868.0,46148.0,41551.0,29636.0,32146.0,34340.0,37655.0,40660.0,43445.0,45985.0,48190.0,50523.0,57880.0,73394.0,74803.0,74517.0,73667.0,73055.0,68471.0,56506.0,59348.0,61477.0,64360.0,66678.0,68811.0,71102.0,74088.0,76076.0,78900.0,81383.0,83589.0,84996.0,86740.0
16,891,817,ricciardo,5,10,1,Finished,9828,14311,17764,19599,20609,22011,23395,24725,26706.0,28556.0,30072.0,31733.0,32919.0,29941.0,19789.0,27914.0,42736.0,43492.0,44363.0,47889.0,50402.0,53259.0,55826.0,56612.0,56885.0,56727.0,56976.0,57063.0,58389.0,54771.0,43951.0,47873.0,55087.0,69748.0,69935.0,70877.0,71968.0,71902.0,72140.0,73275.0,73767.0,73531.0,73345.0,73470.0
17,891,821,gutierrez,15,14,1,Finished,10730,14849,18650,20541,22122,23717,24952,27616,28530.0,29511.0,31335.0,32637.0,33801.0,30928.0,21130.0,25614.0,29333.0,34284.0,43367.0,60310.0,62656.0,63000.0,63474.0,64741.0,65781.0,66467.0,70067.0,75796.0,88122.0,82212.0,69454.0,71263.0,72338.0,74217.0,76156.0,77712.0,79507.0,80832.0,82508.0,84367.0,90346.0,100256.0,100322.0,100436.0
18,891,822,bottas,3,15,1,Finished,11005,15336,19265,23215,24441,26196,27890,29846,31584.0,33596.0,35625.0,38360.0,41290.0,45834.0,48161.0,50946.0,52788.0,54886.0,57180.0,60342.0,62354.0,65416.0,67040.0,68762.0,72708.0,75109.0,78683.0,84521.0,99021.0,93953.0,81422.0,83311.0,84487.0,86456.0,88727.0,90730.0,93209.0,95222.0,97686.0,100255.0,102137.0,104330.0,105695.0,107456.0
