,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
10,105,22,barrichello,6,1,1,Finished,97981,193231,288481,384030,479081,574598,669416,764057,858198,951980,1045481,1143725.0,1259605.0,1354276.0,1448700.0,1543701.0,1638912.0,1733670.0,1828213.0,1922663.0,2017024.0,2110826.0,2204455.0,2297830.0,2390942.0,2484448.0,2578009.0,2670464.0,2768372.0,2882257.0,2975865.0,3069598.0,3163462.0,3257165.0,3350557.0,3444010.0,3537224.0,3630319.0,3723469.0,3816499.0,3910529.0,4008314.0,4122473.0,4217391.0,4312664.0,4407696.0,4502745.0,4597534.0,4692072.0,4786858.0,4881297.0,4975181.0,5069001.0,5162796.0,5257221.0,5352420.0
2,105,8,raikkonen,1,3,1,Finished,98610,194938,289813,384855,479644,574882,669892,764638,858772,952711,1046480,1145036.0,1260746.0,1355191.0,1449551.0,1544352.0,1639354.0,1734223.0,1828826.0,1923262.0,2017596.0,2111628.0,2205201.0,2298773.0,2392161.0,2485647.0,2584621.0,2697217.0,2790422.0,2883933.0,2977188.0,3070578.0,3164153.0,3257644.0,3351053.0,3450173.0,3567796.0,3662409.0,3756884.0,3851730.0,3947506.0,4042132.0,4137025.0,4231984.0,4326295.0,4421155.0,4514959.0,4608368.0,4701702.0,4794886.0,4888019.0,4981042.0,5073918.0,5166899.0,5260168.0,5353889.0
1,105,4,alonso,4,4,1,Finished,99609,195968,291531,387087,482596,578147,674268,770128,865100,959884,1054466,1148605.0,1247193.0,1365274.0,1460908.0,1556676.0,1652235.0,1748223.0,1844597.0,1940088.0,2035841.0,2131218.0,2226434.0,2321398.0,2415933.0,2511117.0,2605578.0,2699966.0,2794318.0,2888461.0,2982558.0,3076450.0,3174205.0,3293161.0,3388802.0,3484738.0,3580721.0,3676641.0,3772854.0,3868620.0,3964157.0,4060087.0,4155848.0,4251155.0,4346075.0,4441044.0,4535630.0,4630054.0,4724138.0,4817866.0,4912111.0,5005815.0,5100415.0,5195030.0,5288655.0,5384930.0
5,105,13,massa,15,8,1,Finished,100243,197013,294977,392864,491958,590822,688840,784822,879837,979069,1096629,1192111.0,1286865.0,1382070.0,1477489.0,1572713.0,1668211.0,1763383.0,1858592.0,1954090.0,2049567.0,2144715.0,2239556.0,2334457.0,2428880.0,2527504.0,2647023.0,2742659.0,2838034.0,2933199.0,3028251.0,3122955.0,3217249.0,3311550.0,3409105.0,3503009.0,3597055.0,3691103.0,3785941.0,3881878.0,3975749.0,4069247.0,4162730.0,4261292.0,4377477.0,4472294.0,4567104.0,4661731.0,4756518.0,4852201.0,4948303.0,5044692.0,5140893.0,5239733.0,5336245.0,5432500.0
8,105,18,button,16,2,1,Finished,100734,197382,294214,388915,483634,578736,674065,768572,862694,956677,1050405,1143852.0,1237281.0,1335196.0,1455224.0,1550312.0,1645267.0,1740986.0,1836202.0,1931081.0,2026116.0,2120732.0,2215231.0,2309891.0,2404190.0,2498478.0,2592716.0,2686603.0,2781245.0,2874740.0,2967970.0,3061650.0,3154585.0,3247664.0,3345015.0,3464346.0,3559018.0,3653888.0,3748956.0,3844162.0,3939408.0,4034409.0,4130697.0,4225717.0,4320634.0,4415259.0,4509542.0,4603683.0,4697668.0,4791789.0,4885502.0,4979038.0,5072268.0,5165773.0,5259278.0,5353455.0
9,105,21,fisichella,15,7,1,Finished,101363,197944,295303,393224,490824,586642,682107,777507,872841,967456,1067280,1184117.0,1279747.0,1376464.0,1472450.0,1568505.0,1664840.0,1760706.0,1855883.0,1951409.0,2046405.0,2140555.0,2235273.0,2329313.0,2422833.0,2516521.0,2614835.0,2730679.0,2825522.0,2920193.0,3014885.0,3109574.0,3204733.0,3299646.0,3394047.0,3488431.0,3583951.0,3678003.0,3772263.0,3865869.0,3959391.0,4057618.0,4175152.0,4270517.0,4366690.0,4462670.0,4558371.0,4654065.0,4750017.0,4845905.0,4940852.0,5035233.0,5129602.0,5224091.0,5319271.0,5417884.0
11,105,23,ralf_schumacher,3,18,4,Collision,102257,198776,295691,393576,491328,587505,682988,778382,873552,968542,1063239,1157436.0,1251361.0,1345061.0,1443835.0,1562666.0,1657985.0,1753537.0,1848749.0,1945227.0,2040484.0,2135517.0,2230394.0,2325082.0,2419407.0,2513759.0,2607851.0,2701960.0,2796133.0,2890818.0,2984364.0,3078123.0,3171707.0,3269587.0,3389774.0,3485411.0,3599642.0,,,,,,,,,,,,,,,,,,,
6,105,14,coulthard,1,9,1,Finished,103078,199618,296248,393885,492095,590324,685596,780356,874753,969277,1068615,1184716.0,1280494.0,1376914.0,1473362.0,1569766.0,1665349.0,1761358.0,1856730.0,1952185.0,2047510.0,2142028.0,2236368.0,2330527.0,2424587.0,2518314.0,2612210.0,2710121.0,2824471.0,2918928.0,3013438.0,3107876.0,3202403.0,3297044.0,3391636.0,3486283.0,3583730.0,3693021.0,3812026.0,3906913.0,4002913.0,4097766.0,4193003.0,4288160.0,4383572.0,4478616.0,4573105.0,4667933.0,4762708.0,4857620.0,4952153.0,5046656.0,5141450.0,5239832.0,5336739.0,5433039.0
16,105,41,zonta,7,19,7,Transmission,104000,200922,297243,394566,492506,591089,687332,782366,877538,972241,1071957,1186638.0,1281713.0,1379058.0,1475377.0,1570683.0,1666335.0,1762126.0,1857561.0,1952887.0,2048357.0,2143387.0,2238066.0,2332335.0,2431365.0,2546598.0,2641680.0,2736628.0,2832113.0,2927634.0,3022947.0,3117850.0,3212864.0,3308213.0,3449747.0,,,,,,,,,,,,,,,,,,,,,
7,105,17,webber,19,10,11,+1 Lap,104473,201808,298806,395970,493391,591684,689720,786298,882744,978488,1073873,1169187.0,1264599.0,1359790.0,1461064.0,1580314.0,1676305.0,1772611.0,1868831.0,1965218.0,2061957.0,2158222.0,2254483.0,2350665.0,2446535.0,2542217.0,2637682.0,2733230.0,2828959.0,2924216.0,3019683.0,3114576.0,3209719.0,3304792.0,3404021.0,3523981.0,3619986.0,3716754.0,3814342.0,3911672.0,4008212.0,4104345.0,4200519.0,4296700.0,4393011.0,4489046.0,4585420.0,4681571.0,4777546.0,4873330.0,4969111.0,5064416.0,5160076.0,5255594.0,5352531.0,
15,105,35,villeneuve,4,11,11,+1 Lap,105018,202149,299617,396524,493887,592151,690123,787260,883368,979344,1075144,1170514.0,1265842.0,1365756.0,1484990.0,1581753.0,1678012.0,1774287.0,1870961.0,1967279.0,2063524.0,2159800.0,2255807.0,2352181.0,2447846.0,2543410.0,2638732.0,2734058.0,2829879.0,2925003.0,3020066.0,3115239.0,3210352.0,3310307.0,3430237.0,3526672.0,3623217.0,3719417.0,3815667.0,3913248.0,4009346.0,4105090.0,4201098.0,4299401.0,4394614.0,4489691.0,4586240.0,4681888.0,4777920.0,4873937.0,4969497.0,5065082.0,5160376.0,5257758.0,5352708.0,
13,105,31,montoya,3,5,1,Finished,105652,203060,300202,397987,494400,592591,690737,788076,884231,979967,1075738,1170917.0,1266607.0,1361563.0,1456321.0,1555327.0,1674511.0,1769465.0,1866269.0,1962003.0,2058000.0,2153490.0,2248796.0,2343795.0,2438819.0,2533395.0,2627950.0,2722759.0,2817320.0,2911709.0,3007860.0,3102223.0,3196029.0,3289137.0,3382928.0,3476227.0,3571344.0,3669591.0,3789440.0,3884006.0,3978544.0,4073432.0,4168367.0,4263177.0,4357936.0,4452104.0,4546402.0,4641222.0,4735593.0,4829706.0,4923580.0,5017215.0,5111987.0,5206612.0,5301541.0,5397613.0
0,105,2,heidfeld,17,13,11,+1 Lap,106614,204372,302554,400837,498272,596111,693552,790868,888225,985041,1081657,1178016.0,1274468.0,1370529.0,1466305.0,1561914.0,1661839.0,1780749.0,1877288.0,1974173.0,2071348.0,2169045.0,2266176.0,2363268.0,2460223.0,2557397.0,2654305.0,2750777.0,2847360.0,2943907.0,3039922.0,3135906.0,3231745.0,3326814.0,3422992.0,3523740.0,3644916.0,3741756.0,3838867.0,3935505.0,4032641.0,4131617.0,4228264.0,4325025.0,4422392.0,4518559.0,4615211.0,4711464.0,4807824.0,4903715.0,4999117.0,5094662.0,5190175.0,5285531.0,5380248.0,
4,105,11,sato,16,6,1,Finished,106902,204879,301961,399015,496027,593440,691384,788801,885207,981074,1076873,1172029.0,1267515.0,1362613.0,1457546.0,1551924.0,1645926.0,1746230.0,1865464.0,1960766.0,2056148.0,2152088.0,2247080.0,2342296.0,2437232.0,2532259.0,2627352.0,2722000.0,2816578.0,2911146.0,3005245.0,3099469.0,3193578.0,3287158.0,3380887.0,3474420.0,3569080.0,3667583.0,3790693.0,3885857.0,3980956.0,4076622.0,4172346.0,4267477.0,4362991.0,4458324.0,4553461.0,4648203.0,4743738.0,4838764.0,4933170.0,5027521.0,5122177.0,5217170.0,5312037.0,5407211.0
14,105,32,klien,19,20,4,Collision,107796,205761,303138,401225,498884,596780,694120,791779,889187,986075,1096581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,105,10,glock,17,15,11,+1 Lap,108406,207094,306307,405081,503189,602302,700078,797212,894021,990517,1086994,1183215.0,1279027.0,1378499.0,1479684.0,1600770.0,1698837.0,1796563.0,1894276.0,1991981.0,2089382.0,2186500.0,2283315.0,2379630.0,2476112.0,2572349.0,2668760.0,2765807.0,2861263.0,2957076.0,3052854.0,3148605.0,3249044.0,3371987.0,3469815.0,3569008.0,3668644.0,3765851.0,3863184.0,3960605.0,4058152.0,4155149.0,4253071.0,4349782.0,4446592.0,4543371.0,4639762.0,4736307.0,4832214.0,4929058.0,5024535.0,5125713.0,5221102.0,5316033.0,5411738.0,
17,105,44,panis,7,14,11,+1 Lap,108890,207368,305734,402544,499342,597161,694967,792200,889581,991926,1108060,1204620.0,1301583.0,1398083.0,1494445.0,1591330.0,1688222.0,1784559.0,1880522.0,1976584.0,2072563.0,2169395.0,2271703.0,2387461.0,2486492.0,2582959.0,2679092.0,2774883.0,2870293.0,2965495.0,3062370.0,3158411.0,3253480.0,3348396.0,3445707.0,3540838.0,3635615.0,3730368.0,3830000.0,3948223.0,4045080.0,4142589.0,4238511.0,4335513.0,4431155.0,4526169.0,4620883.0,4716312.0,4811309.0,4906200.0,5000803.0,5095607.0,5190840.0,5286248.0,5381045.0,
