,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
1,879.0,1.0,hamilton,20.0,4.0,Collision,86332.0,168190.0,250169.0,333037.0,416580.0,502007.0,587879.0,675577.0,764218.0,859471.0,962516.0,1048703.0,1135444.0,1224125.0,1313800.0,1403267.0,1492589.0,1585903.0,1686339.0,1768013.0,1848690.0,1931429.0,2031137.0,2115222.0,2232386.0,2349282.0,2470669.0,2588704.0,2709413.0,2794937.0,2877602.0,2958306.0,3038110.0,3116847.0,3195150.0,3273450.0,3351715.0,3429784.0,3507960.0,3586287.0,3664945.0,3743926.0,3824100.0,3904428.0,3984786.0,4064346.0,4144341.0,4224221.0,4304019.0,4384451.0,4464768.0,4544687.0,4626626.0,4712363.0,,,,,,,,,,,,,,,,,
9,879.0,18.0,button,1.0,1.0,Finished,86961.0,169012.0,251084.0,334068.0,417223.0,501994.0,588538.0,674756.0,762551.0,852393.0,941639.0,1028881.0,1116764.0,1207711.0,1299146.0,1387876.0,1473842.0,1558379.0,1641659.0,1723335.0,1804976.0,1884856.0,1978429.0,2100417.0,2225609.0,2343918.0,2469881.0,2587990.0,2708988.0,2794579.0,2878047.0,2959146.0,3039236.0,3117993.0,3196780.0,3275255.0,3353363.0,3431548.0,3509910.0,3588250.0,3666921.0,3746233.0,3826251.0,3906336.0,3986883.0,4067128.0,4147811.0,4228380.0,4308683.0,4389312.0,4470655.0,4550692.0,4632486.0,4716781.0,4807781.0,4897721.0,4997776.0,5099778.0,5187681.0,5274541.0,5362669.0,5450360.0,5538707.0,5626556.0,5715801.0,5804274.0,5892472.0,5981262.0,6072002.0,6172186.0,6322656.0
7,879.0,13.0,massa,3.0,1.0,Finished,88414.0,172179.0,254534.0,338258.0,423337.0,510197.0,597520.0,686845.0,777819.0,870181.0,962130.0,1052061.0,1145299.0,1242413.0,1348414.0,1451318.0,1536923.0,1622812.0,1714144.0,1814124.0,1894552.0,1989286.0,2089667.0,2170750.0,2252664.0,2360869.0,2480149.0,2597739.0,2712378.0,2797926.0,2881014.0,2962204.0,3042478.0,3122266.0,3201151.0,3280139.0,3359018.0,3438904.0,3517881.0,3597184.0,3676388.0,3755776.0,3835992.0,3916735.0,3997433.0,4077722.0,4158447.0,4239395.0,4320444.0,4401956.0,4483001.0,4564258.0,4648591.0,4737127.0,4835621.0,4936173.0,5022278.0,5110452.0,5200650.0,5290796.0,5381968.0,5472753.0,5561436.0,5649636.0,5738973.0,5828464.0,5917078.0,6005674.0,6093840.0,6195560.0,6326271.0
8,879.0,17.0,webber,4.0,1.0,Finished,88422.0,171205.0,254326.0,337764.0,423093.0,510583.0,607943.0,695897.0,791340.0,893115.0,979317.0,1068943.0,1158405.0,1250284.0,1339969.0,1428917.0,1517850.0,1606146.0,1698609.0,1798580.0,1879384.0,1970025.0,2074182.0,2157889.0,2246192.0,2356262.0,2474648.0,2592377.0,2710732.0,2800769.0,2883261.0,2964273.0,3045652.0,3125198.0,3204710.0,3285999.0,3365161.0,3444075.0,3522978.0,3602376.0,3682150.0,3761536.0,3845108.0,3926452.0,4008083.0,4089060.0,4170206.0,4252622.0,4334523.0,4416288.0,4497582.0,4579435.0,4665272.0,4757880.0,4854883.0,4954989.0,5040916.0,5127903.0,5215357.0,5303121.0,5391332.0,5479116.0,5566879.0,5654327.0,5742665.0,5830831.0,5919666.0,6007490.0,6096207.0,6198867.0,6327592.0
3,879.0,4.0,alonso,2.0,1.0,Finished,88548.0,170456.0,252596.0,336326.0,422472.0,509440.0,596109.0,683435.0,772430.0,871535.0,974158.0,1062359.0,1151051.0,1241259.0,1330589.0,1420070.0,1509034.0,1602803.0,1705114.0,1787317.0,1868759.0,1958481.0,2060533.0,2147412.0,2241359.0,2353060.0,2471545.0,2589536.0,2709960.0,2795699.0,2878433.0,2960553.0,3040735.0,3119928.0,3198656.0,3277279.0,3355981.0,3434719.0,3513605.0,3592338.0,3671222.0,3750877.0,3831109.0,3911838.0,3992764.0,4072783.0,4153433.0,4234434.0,4314789.0,4396961.0,4478146.0,4559372.0,4644203.0,4732496.0,4825839.0,4925390.0,5027937.0,5116287.0,5205594.0,5294407.0,5383089.0,5471319.0,5559981.0,5647787.0,5736163.0,5825587.0,5913520.0,6001517.0,6090277.0,6194330.0,6325410.0
16,879.0,807.0,hulkenberg,5.0,1.0,Finished,88832.0,171094.0,253561.0,336817.0,420201.0,504961.0,590775.0,677855.0,766338.0,856011.0,944360.0,1030708.0,1119412.0,1208854.0,1300080.0,1388170.0,1474161.0,1558379.0,1640816.0,1722510.0,1803685.0,1883623.0,1977750.0,2099216.0,2224204.0,2342399.0,2469014.0,2586895.0,2708444.0,2793509.0,2875195.0,2955896.0,3035429.0,3114252.0,3192776.0,3271172.0,3349422.0,3427632.0,3505964.0,3584267.0,3663036.0,3741950.0,3822747.0,3902931.0,3983507.0,4062930.0,4142858.0,4226035.0,4306438.0,4386539.0,4466558.0,4546222.0,4627782.0,4712473.0,4815044.0,4904322.0,5012291.0,5121898.0,5216193.0,5303848.0,5391827.0,5479850.0,5567875.0,5655964.0,5743878.0,5832152.0,5921373.0,6009254.0,6097569.0,6199751.0,6328364.0
19,879.0,814.0,resta,19.0,3.0,Accident,90124.0,172920.0,255232.0,338881.0,423626.0,510810.0,599501.0,690508.0,781545.0,879697.0,986564.0,1073422.0,1163642.0,1253754.0,1344278.0,1433973.0,1523989.0,1617306.0,1717572.0,1800745.0,1881458.0,1971923.0,2076031.0,2159882.0,2246767.0,2356776.0,2476198.0,2593471.0,2710915.0,2797358.0,2880459.0,2963632.0,3044659.0,3124308.0,3204022.0,3291167.0,3370497.0,3450012.0,3529326.0,3608904.0,3688450.0,3768442.0,3848893.0,3929914.0,4011680.0,4092457.0,4174464.0,4256132.0,4338264.0,4421038.0,4503829.0,4586801.0,4672783.0,4763971.0,4853294.0,4944456.0,5057787.0,5161366.0,5248618.0,5335988.0,5423465.0,5510839.0,5598578.0,5686968.0,5775005.0,5863441.0,5952842.0,6040868.0,,,
5,879.0,8.0,raikkonen,10.0,11.0,+1 Lap,90963.0,174171.0,256243.0,339693.0,429875.0,530121.0,617495.0,706257.0,796056.0,886073.0,978787.0,1072190.0,1166226.0,1257090.0,1348601.0,1438465.0,1527200.0,1615838.0,1708700.0,1810735.0,1891285.0,1984392.0,2085059.0,2166362.0,2249298.0,2359555.0,2479742.0,2596777.0,2712436.0,2798594.0,2881742.0,2963805.0,3046673.0,3126117.0,3206500.0,3286453.0,3366773.0,3447273.0,3527966.0,3607457.0,3687028.0,3767049.0,3847749.0,3928741.0,4010478.0,4091633.0,4173168.0,4255419.0,4337560.0,4420485.0,4502657.0,4619275.0,4721469.0,4835703.0,4922671.0,5010143.0,5097411.0,5185925.0,5275721.0,5364407.0,5453227.0,5541747.0,5630350.0,5719978.0,5808745.0,5897692.0,5986972.0,6076756.0,6173704.0,6323622.0,
18,879.0,813.0,maldonado,22.0,4.0,Collision,90970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,879.0,155.0,kobayashi,9.0,1.0,Finished,92223.0,174828.0,256780.0,340067.0,424191.0,510716.0,599144.0,694077.0,801073.0,887639.0,975475.0,1064313.0,1154923.0,1245678.0,1335760.0,1425435.0,1513761.0,1606170.0,1710253.0,1791951.0,1872392.0,1963442.0,2064659.0,2151700.0,2244973.0,2354985.0,2473742.0,2591369.0,2710646.0,2796393.0,2879150.0,2960550.0,3041736.0,3121559.0,3200532.0,3279701.0,3359900.0,3439547.0,3518839.0,3598107.0,3677759.0,3757817.0,3838784.0,3920521.0,4001906.0,4082364.0,4164168.0,4245519.0,4326591.0,4408253.0,4489836.0,4571556.0,4655768.0,4774133.0,4886419.0,4973859.0,5060672.0,5148036.0,5235675.0,5324163.0,5412921.0,5501698.0,5590033.0,5678581.0,5767111.0,5856065.0,5945458.0,6034401.0,6136858.0,6244479.0,6353906.0
2,879.0,3.0,rosberg,15.0,11.0,+1 Lap,92227.0,175048.0,257575.0,341067.0,425021.0,511736.0,600377.0,690993.0,787886.0,890707.0,977677.0,1067284.0,1157801.0,1250982.0,1343421.0,1433241.0,1522898.0,1616096.0,1721135.0,1844492.0,1955242.0,2057762.0,2146825.0,2238345.0,2352437.0,2447169.0,2534606.0,2619749.0,2716325.0,2802957.0,2886298.0,2969161.0,3050698.0,3132239.0,3213155.0,3294279.0,3375090.0,3455356.0,3535904.0,3616635.0,3697800.0,3780022.0,3861910.0,3944392.0,4027059.0,4110103.0,4195816.0,4280203.0,4365638.0,4458285.0,4568944.0,4654835.0,4745164.0,4835112.0,4926088.0,5017997.0,5112187.0,5207491.0,5300190.0,5395490.0,5488260.0,5582626.0,5679525.0,5772626.0,5867673.0,5960938.0,6054952.0,6151676.0,6257168.0,6364352.0,
