,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,120,4,alonso,4,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,120,17,webber,19,6,1,Finished,1968,3126,7384,10278,12019,13888,15568,16744,17458,18447,19823,21061,21861,24938,24206.0,25711.0,27296.0,28554.0,29418.0,30549.0,31625.0,32568.0,33322.0,34795.0,35291.0,34955.0,35693.0,37807.0,39226.0,37774.0,19411.0,42762.0,43120.0,44915.0,45068.0,46266.0,46736.0,47501.0,48289.0,49190.0,50310.0,51107.0,50895.0,52095.0,52315.0,54907.0,56347.0,56997.0,54551.0,34219.0,57214.0,57301.0,56922.0,57401.0,57980.0,59584.0,60467.0,61716.0,62271.0,62686.0,63958.0,64802.0,66102.0,67956.0,68717.0,68320.0,69479.0,71307.0,73449.0,72643.0
2,120,22,barrichello,6,19,22,Suspension,3196,4093,9200,11557,14023,16554,18119,19476,20709,22060,24168,25680,23806,5515,5152.0,8521.0,30778.0,31475.0,32351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,120,8,raikkonen,1,2,1,Finished,3537,4603,7649,10602,12791,14545,16191,17320,18123,19270,20632,21666,19410,0,1128.0,23120.0,23811.0,23571.0,23620.0,23535.0,23754.0,24181.0,24630.0,25414.0,27915.0,26974.0,26951.0,26462.0,26660.0,23572.0,1927.0,1896.0,4571.0,26293.0,25618.0,25350.0,25125.0,25493.0,25497.0,25695.0,25827.0,25956.0,25290.0,25456.0,25153.0,25085.0,25679.0,27202.0,24625.0,730.0,3752.0,25262.0,24150.0,23812.0,23542.0,22977.0,22053.0,21622.0,21169.0,20819.0,20852.0,20074.0,19907.0,20331.0,20302.0,19102.0,19198.0,19885.0,19959.0,16768.0
4,120,15,trulli,4,7,11,+1 Lap,4458,5848,8540,11064,13409,15609,17348,18947,19984,21284,23336,24725,22781,4705,6771.0,27300.0,27967.0,29423.0,30609.0,32056.0,34198.0,36314.0,38451.0,40453.0,41360.0,41428.0,42502.0,43235.0,45259.0,44433.0,23856.0,27636.0,48642.0,48972.0,51147.0,53314.0,55317.0,56892.0,57828.0,59334.0,61449.0,63441.0,64034.0,66506.0,66794.0,68339.0,70402.0,71809.0,70397.0,47874.0,48197.0,51375.0,73833.0,75466.0,76494.0,77892.0,79213.0,80526.0,81020.0,81916.0,85221.0,86220.0,87155.0,88129.0,89045.0,90126.0,90619.0,92113.0,93444.0,
5,120,14,coulthard,1,5,1,Finished,5173,6548,9750,12206,14803,17316,19384,20727,21968,23543,25457,27347,26204,8490,8138.0,9168.0,9820.0,12956.0,39134.0,41498.0,42881.0,44261.0,45525.0,46915.0,47556.0,47375.0,48702.0,50130.0,51816.0,51285.0,33339.0,34063.0,34520.0,35319.0,35431.0,35828.0,36019.0,36399.0,36357.0,36696.0,37417.0,37849.0,40726.0,67528.0,68245.0,70059.0,71908.0,73415.0,72286.0,50256.0,50755.0,51487.0,51812.0,52893.0,53545.0,53983.0,54447.0,55184.0,55771.0,55716.0,57151.0,57496.0,58070.0,58504.0,58671.0,58362.0,57801.0,58278.0,58988.0,56535.0
6,120,30,michael_schumacher,6,8,11,+1 Lap,5820,7336,10293,12695,15496,17888,20174,21412,22579,24334,26084,28068,26849,9271,8940.0,10012.0,13779.0,35292.0,35716.0,36745.0,37531.0,38463.0,40002.0,42044.0,42955.0,43137.0,44116.0,44978.0,46607.0,47326.0,26301.0,26756.0,26813.0,27289.0,26881.0,26929.0,26565.0,26690.0,34811.0,60065.0,62077.0,63995.0,64840.0,68118.0,68848.0,70721.0,72482.0,73901.0,72807.0,53675.0,72917.0,72650.0,74486.0,76109.0,77396.0,78868.0,79805.0,81265.0,81831.0,82548.0,85922.0,86918.0,87806.0,88913.0,90147.0,90687.0,91300.0,92690.0,93867.0,
7,120,31,montoya,3,3,1,Finished,6094,7724,10574,13257,15886,18256,20651,21829,23107,24757,26531,28456,27661,9667,9409.0,13439.0,33594.0,33284.0,32905.0,34061.0,34527.0,36779.0,38918.0,40918.0,41835.0,41897.0,42971.0,43751.0,45587.0,44903.0,24465.0,25197.0,24580.0,23450.0,24850.0,43699.0,42156.0,41205.0,40563.0,40260.0,40700.0,40662.0,39927.0,39930.0,39300.0,39972.0,41340.0,41997.0,39549.0,16005.0,18505.0,38493.0,36357.0,35195.0,33879.0,32812.0,32063.0,31390.0,30681.0,30383.0,30503.0,41217.0,40900.0,40173.0,39040.0,38483.0,38091.0,38030.0,37884.0,34537.0
8,120,2,heidfeld,15,9,11,+1 Lap,7082,8665,11177,13703,16533,19066,21374,23138,24667,26270,28106,29771,28566,10873,12116.0,13872.0,18456.0,41155.0,42994.0,49246.0,51256.0,52906.0,54344.0,56158.0,57138.0,57515.0,58619.0,59753.0,61221.0,60237.0,40223.0,41143.0,42140.0,46386.0,68257.0,70500.0,71596.0,73017.0,74222.0,75996.0,78931.0,81422.0,82306.0,86098.0,87193.0,89090.0,90985.0,92528.0,91595.0,69997.0,71445.0,75139.0,97452.0,98032.0,98881.0,100158.0,100863.0,102353.0,102749.0,103676.0,106787.0,107327.0,108523.0,110694.0,111812.0,113501.0,113714.0,115847.0,117722.0,
9,120,35,villeneuve,16,20,9,Hydraulics,7763,9859,12377,15000,17725,20118,22958,25217,27617,30592,33848,36247,35068,49236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
