,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,939,20,vettel,6,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,939,817,ricciardo,9,2,1,Finished,3034,4317,4716,5282,5363,5273,5290,4993,4710,4373,4169,3680,5297.0,6301.0,6148.0,1765.0,1102.0,672.0,886.0,900.0,879.0,642.0,918.0,915.0,853.0,869.0,2873.0,3529.0,4076.0,4021.0,4237.0,4328.0,4199.0,4243.0,4036.0,4085.0,6063.0,795.0,879.0,1018.0,2241.0,2547.0,2595.0,2960.0,2818.0,3024.0,3142.0,3138.0,2936.0,2923.0,3022.0,2744.0,2915.0,3146.0,3447.0,3337.0,3812.0,3391.0,3942.0,3414.0,1478.0
2,939,8,raikkonen,6,3,1,Finished,4168,5390,5900,6506,6795,6608,6932,6502,6523,6607,6657,6612,10968.0,10390.0,9617.0,2718.0,2165.0,1434.0,1665.0,1671.0,1828.0,1456.0,1688.0,1920.0,1691.0,1764.0,3949.0,5173.0,6323.0,6881.0,7871.0,8471.0,9105.0,9922.0,10412.0,11413.0,16231.0,3079.0,2599.0,2848.0,3507.0,3735.0,4214.0,4678.0,4993.0,5640.0,6416.0,6453.0,6933.0,7230.0,8099.0,8637.0,9724.0,10525.0,11402.0,11576.0,12383.0,13177.0,13779.0,15099.0,17154.0
3,939,826,kvyat,9,6,1,Finished,5036,6679,7257,8034,8802,8684,9191,9060,9501,10121,10717,18080,45195.0,26715.0,26649.0,7221.0,5577.0,3292.0,4802.0,5242.0,6068.0,6487.0,6913.0,6817.0,6915.0,7372.0,11062.0,12993.0,15221.0,16905.0,19207.0,21255.0,29576.0,53285.0,53125.0,52335.0,62820.0,25264.0,6589.0,5447.0,7329.0,7841.0,8435.0,9727.0,10693.0,12308.0,13669.0,15497.0,16662.0,17908.0,19807.0,21898.0,23630.0,25862.0,28260.0,29175.0,30623.0,32473.0,33905.0,35217.0,35508.0
4,939,1,hamilton,131,18,37,Throttle,5809,8446,9608,10784,11019,10992,11484,11565,11952,12585,12923,12889,16971.0,14779.0,15447.0,4681.0,2998.0,2180.0,3255.0,3477.0,4014.0,4015.0,4124.0,3662.0,3523.0,5502.0,18562.0,32627.0,46455.0,60579.0,76204.0,104530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,939,3,rosberg,131,4,1,Finished,6879,9183,11078,12524,13703,14376,15337,15597,16038,16901,17752,18254,25272.0,24541.0,25403.0,6096.0,4588.0,2835.0,4324.0,4592.0,5476.0,5859.0,6288.0,6128.0,6197.0,6363.0,9787.0,11098.0,12759.0,14481.0,16685.0,18163.0,19448.0,20530.0,21617.0,22700.0,29758.0,8466.0,3717.0,3354.0,4655.0,4905.0,5292.0,5924.0,6735.0,7875.0,9444.0,10689.0,11624.0,12287.0,13388.0,14222.0,15493.0,17018.0,18447.0,19673.0,20983.0,21855.0,23012.0,24619.0,24720.0
6,939,822,bottas,3,5,1,Finished,7439,9855,11736,13491,14842,15936,16989,17742,18545,19678,20666,21491,29789.0,27205.0,27777.0,7959.0,6353.0,3809.0,5874.0,6420.0,7014.0,7497.0,8179.0,8260.0,8581.0,8713.0,12286.0,14615.0,16750.0,18977.0,21427.0,24151.0,26081.0,27391.0,28763.0,30475.0,40874.0,19098.0,5498.0,4860.0,6334.0,6829.0,7338.0,8130.0,9143.0,10271.0,11848.0,13206.0,14228.0,15692.0,17634.0,19597.0,21559.0,23483.0,25833.0,27312.0,28352.0,29300.0,30559.0,32225.0,34204.0
7,939,13,massa,3,19,6,Gearbox,8480,11063,12830,14976,16482,17642,18989,19775,20791,21905,23216,31484,68754.0,56269.0,72696.0,50421.0,14980.0,11023.0,12424.0,14043.0,15514.0,17283.0,19029.0,20212.0,21587.0,22575.0,26275.0,37674.0,55443.0,111213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,939,807,hulkenberg,10,20,4,Collision,8905,11908,13781,15849,17598,18802,20191,21465,22860,24324,32779,53068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,939,815,perez,10,7,1,Finished,9616,12798,14753,16781,18415,19696,21165,22695,24548,26497,27829,28937,40140.0,38371.0,35714.0,11574.0,6915.0,4690.0,6827.0,7825.0,8688.0,9017.0,9890.0,10605.0,11401.0,11754.0,16274.0,19064.0,22042.0,24664.0,27563.0,30404.0,32897.0,42201.0,63453.0,65402.0,81847.0,42479.0,7733.0,5685.0,8584.0,9129.0,10217.0,11400.0,12649.0,14819.0,16876.0,18816.0,20807.0,22808.0,25291.0,27979.0,30703.0,33552.0,36628.0,39017.0,41373.0,43815.0,46308.0,49094.0,50836.0
