,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
14,40.0,18.0,button,11.0,11.0,+1 Lap,93942.0,176082.0,257641.0,337572.0,417700.0,497428.0,577381.0,657096.0,737052.0,816955.0,897065.0,976827.0,1056189.0,1135410.0,1214736.0,1294157.0,1373198.0,1453220.0,1532323.0,1610959.0,1689731.0,1767963.0,1846236.0,1924372.0,2002520.0,2080328.0,2158100.0,2236490.0,2314636.0,2392875.0,2470819.0,2548531.0,2626329.0,2704694.0,2781930.0,2859442.0,2937018.0,3014414.0,3091704.0,3168506.0,3263128.0,3344227.0,3421649.0,3499127.0,3577807.0,3656274.0,3734612.0,3813182.0,3891755.0,3970484.0,4048887.0,4127431.0,4206225.0,4284530.0,4363525.0,4442039.0,4520445.0,4598144.0,4675984.0,4754117.0,4848564.0,4928825.0,5005992.0,5083261.0,5160974.0,5238357.0,5315569.0,5392890.0,5470439.0,5547278.0,5624381.0,5701911.0,5779221.0,5856500.0,5933988.0,6010987.0,6088011.0,
6,40.0,8.0,raikkonen,8.0,11.0,+1 Lap,94371.0,176732.0,258140.0,338471.0,418454.0,498197.0,578094.0,657819.0,737656.0,817674.0,897537.0,977419.0,1056894.0,1136104.0,1216261.0,1295528.0,1374001.0,1453863.0,1533161.0,1611888.0,1690589.0,1768865.0,1847021.0,1925177.0,2003347.0,2081472.0,2159163.0,2237216.0,2315388.0,2393892.0,2471628.0,2549379.0,2629431.0,2708304.0,2786907.0,2865460.0,2943076.0,3020774.0,3100731.0,3178432.0,3256308.0,3333775.0,3412437.0,3491000.0,3568907.0,3647216.0,3743626.0,3823501.0,3900342.0,3977420.0,4054504.0,4132228.0,4210032.0,4288391.0,4366954.0,4445079.0,4522731.0,4600736.0,4679048.0,4756028.0,4832884.0,4909476.0,4986402.0,5064122.0,5142175.0,5219793.0,5297334.0,5375065.0,5452822.0,5530199.0,5607482.0,5685130.0,5762880.0,5840472.0,5917665.0,5994753.0,6076120.0,
19,40.0,24.0,liuzzi,22.0,3.0,Accident,95137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,40.0,26.0,speed,9.0,11.0,+1 Lap,95706.0,178776.0,260102.0,340484.0,420624.0,500611.0,580307.0,660006.0,739780.0,819525.0,899201.0,979608.0,1059013.0,1138469.0,1217967.0,1297430.0,1376121.0,1455629.0,1535208.0,1614342.0,1693286.0,1772142.0,1850570.0,1928914.0,2007128.0,2085122.0,2163304.0,2241279.0,2320756.0,2398883.0,2477044.0,2554794.0,2632773.0,2710841.0,2789280.0,2867977.0,2948134.0,3029154.0,3107016.0,3184854.0,3263194.0,3340836.0,3418156.0,3495933.0,3593161.0,3674556.0,3752537.0,3830510.0,3908484.0,3986244.0,4064150.0,4142020.0,4220829.0,4298737.0,4377976.0,4456220.0,4533814.0,4611447.0,4689031.0,4766562.0,4844351.0,4921916.0,4999820.0,5077314.0,5154612.0,5232610.0,5310517.0,5387900.0,5465209.0,5543483.0,5621207.0,5698241.0,5775108.0,5852514.0,5930113.0,6007947.0,6085886.0,
10,40.0,14.0,coulthard,14.0,12.0,+2 Laps,96131.0,179394.0,260966.0,341852.0,422414.0,502546.0,582773.0,663124.0,743338.0,823595.0,903743.0,984399.0,1064716.0,1145185.0,1225513.0,1305465.0,1384646.0,1463494.0,1542539.0,1621267.0,1699937.0,1778336.0,1856658.0,1936202.0,2015284.0,2094797.0,2172948.0,2251051.0,2328849.0,2406641.0,2484340.0,2562121.0,2639837.0,2718988.0,2796596.0,2876395.0,2954615.0,3032908.0,3110894.0,3188955.0,3267187.0,3366818.0,3447447.0,3525752.0,3605026.0,3684823.0,3763783.0,3843251.0,3923608.0,4002586.0,4082034.0,4161169.0,4240501.0,4320277.0,4400601.0,4479652.0,4560449.0,4639010.0,4717915.0,4796603.0,4875096.0,4953647.0,5031909.0,5109811.0,5188353.0,5268615.0,5346329.0,5423934.0,5501359.0,5578560.0,5655576.0,5732675.0,5809852.0,5887564.0,5964350.0,6041607.0,,
5,40.0,5.0,kovalainen,13.0,5.0,Engine,96820.0,180332.0,261997.0,342869.0,423476.0,503719.0,583911.0,664065.0,744103.0,824386.0,904548.0,984907.0,1065317.0,1145753.0,1225980.0,1306094.0,1385604.0,1464952.0,1544193.0,1622968.0,1701459.0,1780421.0,1860442.0,1939224.0,2019032.0,2097434.0,2175342.0,2253107.0,2330876.0,2408562.0,2486380.0,2566520.0,2646814.0,2724757.0,2802439.0,2880126.0,2957521.0,3037130.0,3114615.0,3192205.0,3269468.0,3348059.0,3425423.0,3521529.0,3604059.0,3683214.0,3761905.0,3840422.0,3919025.0,3997755.0,4078422.0,4156653.0,4236071.0,4313931.0,4394433.0,4472527.0,4550520.0,4628665.0,4706890.0,4785179.0,4863092.0,4940753.0,5018436.0,5096100.0,5173515.0,5250960.0,5328555.0,5406410.0,5483511.0,5560719.0,5637868.0,5714968.0,5792277.0,5869604.0,5947958.0,6026634.0,,
8,40.0,11.0,sato,17.0,12.0,+2 Laps,97278.0,180995.0,262642.0,343567.0,424817.0,505579.0,589156.0,669405.0,749511.0,829454.0,909416.0,989357.0,1069272.0,1149808.0,1230685.0,1311416.0,1391553.0,1472264.0,1554375.0,1634617.0,1714450.0,1792661.0,1870843.0,1970563.0,2051942.0,2130486.0,2208944.0,2287456.0,2365893.0,2444631.0,2523275.0,2601782.0,2680281.0,2758534.0,2837051.0,2914993.0,2993313.0,3072583.0,3151433.0,3229543.0,3307517.0,3385401.0,3463288.0,3541325.0,3619115.0,3697391.0,3775416.0,3853659.0,3931534.0,4009384.0,4086979.0,4164462.0,4242268.0,4320940.0,4401205.0,4481736.0,4577950.0,4658266.0,4738316.0,4816732.0,4895144.0,4973193.0,5051461.0,5129626.0,5208092.0,5286165.0,5364370.0,5442709.0,5523160.0,5601435.0,5679519.0,5757472.0,5834778.0,5911961.0,5989452.0,6068970.0,,
11,40.0,15.0,trulli,15.0,12.0,+2 Laps,98740.0,182987.0,265270.0,346223.0,426617.0,507222.0,588118.0,668296.0,748499.0,828323.0,908458.0,988480.0,1068575.0,1149197.0,1230193.0,1310575.0,1390996.0,1471693.0,1553412.0,1638567.0,1722246.0,1804077.0,1884858.0,1964360.0,2043249.0,2121651.0,2200150.0,2278141.0,2356169.0,2434238.0,2512412.0,2590464.0,2668478.0,2746168.0,2824331.0,2903002.0,2984553.0,3062542.0,3140196.0,3217768.0,3295288.0,3373058.0,3450628.0,3528292.0,3606704.0,3686194.0,3783739.0,3868093.0,3947184.0,4026370.0,4104390.0,4182341.0,4259836.0,4337719.0,4416923.0,4495843.0,4577969.0,4656381.0,4734625.0,4812720.0,4890813.0,4969466.0,5047694.0,5126547.0,5206307.0,5284202.0,5362295.0,5439913.0,5517742.0,5595274.0,5673007.0,5751120.0,5829425.0,5907640.0,5986105.0,6067463.0,,
15,40.0,19.0,davidson,18.0,12.0,+2 Laps,99204.0,183532.0,265922.0,346920.0,427280.0,507923.0,589837.0,670055.0,750161.0,830622.0,910659.0,990476.0,1070894.0,1151377.0,1231461.0,1312416.0,1392553.0,1474104.0,1554822.0,1639205.0,1722828.0,1804667.0,1885541.0,1965441.0,2044039.0,2122631.0,2200957.0,2279137.0,2357280.0,2435401.0,2513447.0,2591389.0,2669254.0,2747060.0,2826924.0,2912432.0,3016912.0,3102227.0,3181188.0,3260535.0,3338472.0,3415991.0,3493887.0,3571807.0,3649696.0,3728186.0,3806500.0,3884846.0,3963588.0,4042050.0,4121426.0,4200894.0,4279379.0,4358251.0,4435814.0,4513320.0,4590791.0,4668376.0,4745622.0,4824195.0,4901949.0,4979611.0,5056834.0,5134297.0,5211739.0,5289317.0,5370859.0,5449008.0,5526624.0,5603937.0,5681470.0,5758972.0,5836429.0,5913662.0,5990996.0,6069518.0,,
12,40.0,16.0,sutil,20.0,3.0,Accident,99860.0,184225.0,266645.0,348185.0,428925.0,509635.0,590769.0,671841.0,752720.0,833134.0,913255.0,993422.0,1073318.0,1153068.0,1233047.0,1313264.0,1393474.0,1475120.0,1555376.0,1640253.0,1723359.0,1806460.0,1886540.0,1966413.0,2045932.0,2124719.0,2205369.0,2284502.0,2363341.0,2441849.0,2520203.0,2599058.0,2677149.0,2754827.0,2832876.0,2911438.0,2989706.0,3067791.0,3145884.0,3223934.0,3302232.0,3380812.0,3460707.0,3558740.0,3641973.0,3721961.0,3802285.0,3883141.0,3962306.0,4041130.0,4120708.0,4199554.0,4278319.0,,,,,,,,,,,,,,,,,,,,,,,,,
22,40.0,27.0,albers,19.0,30.0,Driveshaft,100416.0,184852.0,267701.0,349289.0,430515.0,511520.0,592552.0,673787.0,755505.0,837329.0,918893.0,1000286.0,1082626.0,1164497.0,1246864.0,1331188.0,1411574.0,1491401.0,1570811.0,1651927.0,1731257.0,1810474.0,1890208.0,1988032.0,2069597.0,2148116.0,2226663.0,2305539.0,2383957.0,2462473.0,2542505.0,2623845.0,2706233.0,2785729.0,2866850.0,2945310.0,3025199.0,3103492.0,3183758.0,3264073.0,3349562.0,3427624.0,3505515.0,3583347.0,3661232.0,3739073.0,3817125.0,3895725.0,3973736.0,4053867.0,4153451.0,4237706.0,4316921.0,4397804.0,4476727.0,4555216.0,4635527.0,4716338.0,4795221.0,4873637.0,4952340.0,5033865.0,5115990.0,5193906.0,5271972.0,5350317.0,5428609.0,5506717.0,5584690.0,5662379.0,,,,,,,,
18,40.0,23.0,ralf_schumacher,16.0,12.0,+2 Laps,101290.0,185716.0,268519.0,350333.0,431459.0,512542.0,593840.0,674680.0,756395.0,837977.0,919779.0,1001134.0,1083056.0,1167233.0,1247431.0,1332174.0,1412428.0,1492560.0,1574637.0,1653423.0,1732572.0,1811720.0,1891195.0,1970677.0,2049350.0,2128243.0,2206912.0,2285735.0,2364537.0,2443004.0,2521422.0,2600149.0,2678532.0,2756305.0,2834254.0,2912415.0,2990458.0,3068751.0,3146969.0,3225082.0,3303316.0,3383030.0,3461489.0,3539831.0,3617101.0,3694680.0,3771911.0,3849878.0,3945390.0,4027795.0,4105866.0,4183771.0,4262960.0,4341719.0,4422005.0,4500230.0,4578893.0,4657615.0,4735863.0,4813914.0,4893883.0,4972081.0,5049940.0,5127553.0,5207256.0,5285289.0,5363370.0,5441169.0,5518741.0,5596419.0,5674096.0,5752077.0,5831582.0,5909709.0,5987716.0,6068382.0,,
