,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0,956,1,hamilton,131,1,1,Finished,75725,147550,219435.0,291209.0,362870.0,434563.0,505813.0,576993.0,648495.0,720006.0,791214.0,862663.0,934538.0,1006621.0,1078399.0,1149943.0,1221295.0,1292953.0,1364566.0,1435985.0,1510977.0,1601054.0,1671952.0,1742048.0,1812129.0,1882094.0,1983070.0,2111646.0,2236790.0,2354986.0,2458841.0,2530007.0,2600190.0,2669796.0,2739312.0,2808877.0,2878432.0,2947720.0,3016964.0,3085974.0,3155217.0,3224269.0,3293345.0,3362823.0,3432343.0,3501735.0,3571213.0,3640648.0,3709997.0,3779500.0,3848942.0,3917814.0,3986980.0,4059476.0,4147444.0,4216511.0,4285551.0,4354913.0,4423657.0,4492924.0,4563107.0,4633222.0,4702212.0,4770810.0,4839252.0,4907776.0,4976187.0,5045815.0,5115675.0,5185077.0,5258107.0
5,956,18,button,1,6,1,Finished,76389,148863,221417.0,293434.0,365398.0,437451.0,510411.0,583728.0,660886.0,751579.0,823520.0,895920.0,968085.0,1039920.0,1112251.0,1184813.0,1257722.0,1330493.0,1402901.0,1475143.0,1546448.0,1618495.0,1690425.0,1762583.0,1834183.0,1916887.0,2031831.0,2123987.0,2247923.0,2361827.0,2461599.0,2535154.0,2607287.0,2678976.0,2750816.0,2822492.0,2893999.0,2966089.0,3036971.0,3107809.0,3178919.0,3249836.0,3320705.0,3391484.0,3461836.0,3532438.0,3603394.0,3674677.0,3745684.0,3816720.0,3887911.0,3958365.0,4029074.0,4099823.0,4170204.0,4240581.0,4311103.0,4381465.0,4451822.0,4522111.0,4592540.0,4662664.0,4732957.0,4803112.0,4874106.0,4944449.0,5014645.0,5084815.0,5154940.0,5224941.0,5295813.0
3,956,8,raikkonen,6,3,1,Finished,77037,149581,221886.0,293910.0,365917.0,437837.0,509377.0,580797.0,652212.0,723489.0,795367.0,867058.0,938821.0,1010396.0,1081893.0,1153233.0,1224814.0,1296925.0,1368434.0,1440341.0,1511885.0,1587704.0,1677348.0,1748625.0,1819638.0,1890249.0,1992604.0,2117380.0,2242282.0,2358335.0,2460051.0,2532624.0,2604232.0,2675494.0,2746543.0,2817056.0,2887662.0,2958068.0,3028880.0,3099113.0,3169228.0,3239417.0,3309461.0,3379237.0,3449031.0,3519072.0,3589489.0,3659322.0,3729390.0,3799133.0,3869100.0,3938848.0,4009062.0,4078986.0,4149797.0,4219801.0,4289813.0,4359435.0,4429218.0,4499176.0,4568950.0,4638997.0,4708429.0,4778450.0,4847940.0,4916816.0,4985989.0,5055079.0,5124151.0,5193351.0,5264131.0
8,956,807,hulkenberg,10,19,23,Brakes,77447,150392,222857.0,294923.0,367309.0,441125.0,515093.0,591419.0,681395.0,753258.0,825093.0,897059.0,969857.0,1042029.0,1113993.0,1186047.0,1258478.0,1331413.0,1404060.0,1476839.0,1549896.0,1623482.0,1696806.0,1773219.0,1861983.0,1950622.0,2048766.0,2135918.0,2258457.0,2370560.0,2463871.0,2538368.0,2611783.0,2683916.0,2755326.0,2826682.0,2897918.0,2969197.0,3040750.0,3112483.0,3184107.0,3255984.0,3328379.0,3401136.0,3472393.0,3543322.0,3614385.0,3685999.0,3757725.0,3832288.0,3926780.0,3997423.0,4067732.0,4138266.0,4209031.0,4279859.0,4350846.0,4423045.0,4495252.0,4566487.0,4638100.0,4710279.0,4781637.0,4864491.0,,,,,,,
1,956,3,rosberg,131,4,1,Finished,78089,151086,223970.0,295651.0,367575.0,439254.0,510935.0,583010.0,655449.0,730646.0,820388.0,893622.0,964972.0,1035710.0,1105779.0,1176322.0,1247095.0,1317594.0,1387991.0,1457920.0,1527586.0,1597122.0,1666877.0,1737038.0,1807091.0,1877354.0,1973610.0,2108576.0,2234406.0,2354048.0,2458118.0,2528674.0,2598195.0,2667644.0,2737357.0,2806875.0,2876391.0,2945712.0,3014976.0,3084175.0,3153310.0,3222265.0,3291494.0,3361877.0,3431167.0,3500583.0,3569902.0,3639195.0,3708419.0,3777837.0,3847104.0,3916642.0,3985952.0,4055291.0,4128750.0,4215256.0,4284597.0,4353913.0,4423288.0,4492056.0,4561753.0,4631532.0,4700695.0,4769489.0,4838143.0,4906634.0,4975402.0,5045327.0,5115225.0,5184478.0,5274817.0
10,956,817,ricciardo,9,5,1,Finished,78488,152233,224864.0,296882.0,368608.0,441778.0,513776.0,585646.0,658247.0,730212.0,801795.0,873422.0,945080.0,1019856.0,1108294.0,1179712.0,1250517.0,1321575.0,1392517.0,1463334.0,1534122.0,1605164.0,1675893.0,1746658.0,1817253.0,1887736.0,1988131.0,2114594.0,2239724.0,2357070.0,2459665.0,2531645.0,2602976.0,2673871.0,2744523.0,2814850.0,2885179.0,2955875.0,3026278.0,3096557.0,3166732.0,3237150.0,3307359.0,3377541.0,3447774.0,3517893.0,3588083.0,3658041.0,3728013.0,3797923.0,3868043.0,3938334.0,4008289.0,4078323.0,4148837.0,4219066.0,4289139.0,4360759.0,4431165.0,4505267.0,4594197.0,4663769.0,4733559.0,4803477.0,4872310.0,4941080.0,5010542.0,5080205.0,5149243.0,5219229.0,5289088.0
16,956,830,max_verstappen,9,2,1,Finished,78793,152027,224452.0,296222.0,367994.0,439871.0,511509.0,583922.0,655902.0,727718.0,799137.0,870570.0,941968.0,1013300.0,1088148.0,1177526.0,1248237.0,1318814.0,1389333.0,1460177.0,1530611.0,1601610.0,1672504.0,1743269.0,1813844.0,1884199.0,1983965.0,2112913.0,2238292.0,2356386.0,2459330.0,2530980.0,2601747.0,2672302.0,2742631.0,2812857.0,2883027.0,2953145.0,3023187.0,3093103.0,3163047.0,3232897.0,3302642.0,3372477.0,3442361.0,3512045.0,3582062.0,3651869.0,3721616.0,3791306.0,3860958.0,3930664.0,4000781.0,4071254.0,4141593.0,4211872.0,4281543.0,4351565.0,4421752.0,4491592.0,4562696.0,4632850.0,4703587.0,4773910.0,4843574.0,4913803.0,4983628.0,5053506.0,5123124.0,5192933.0,5263826.0
6,956,20,vettel,6,21,27,Tyre,79198,152505,225323.0,297446.0,369240.0,441364.0,513001.0,584970.0,657989.0,729430.0,801070.0,872551.0,944088.0,1015672.0,1087151.0,1158770.0,1230246.0,1301847.0,1373422.0,1445226.0,1517054.0,1588992.0,1660745.0,1732590.0,1804209.0,1876139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,956,822,bottas,3,9,11,+1 Lap,79607,153128,226007.0,298610.0,371053.0,443701.0,516451.0,589437.0,665261.0,754433.0,826393.0,898315.0,970792.0,1043011.0,1115134.0,1187311.0,1259474.0,1332515.0,1404784.0,1477353.0,1549078.0,1621234.0,1693107.0,1765035.0,1836988.0,1915690.0,2015786.0,2118543.0,2243580.0,2359101.0,2460618.0,2533580.0,2605472.0,2677291.0,2749286.0,2821036.0,2892300.0,2963733.0,3034942.0,3106085.0,3177162.0,3247899.0,3318638.0,3389559.0,3460547.0,3531704.0,3602839.0,3673880.0,3744943.0,3816048.0,3890352.0,3978478.0,4048840.0,4119227.0,4189437.0,4260081.0,4331067.0,4402235.0,4473326.0,4544376.0,4615634.0,4686940.0,4758432.0,4829857.0,4901115.0,4972319.0,5043200.0,5114279.0,5186782.0,5259967.0,
18,956,832,sainz,5,8,1,Finished,80198,153701,226405.0,299131.0,371642.0,444095.0,516970.0,589939.0,666445.0,757639.0,830943.0,903699.0,976486.0,1050434.0,1122510.0,1194468.0,1266770.0,1338358.0,1410064.0,1481953.0,1554208.0,1626526.0,1698669.0,1770998.0,1843300.0,1926756.0,2024979.0,2121338.0,2259511.0,2371543.0,2464320.0,2539212.0,2612555.0,2684797.0,2756638.0,2827733.0,2898671.0,2969758.0,3041217.0,3112846.0,3184476.0,3256255.0,3328590.0,3400347.0,3471288.0,3542055.0,3613048.0,3684060.0,3754579.0,3824996.0,3895364.0,3965530.0,4035871.0,4106587.0,4176934.0,4247499.0,4318074.0,4388760.0,4459079.0,4529495.0,4599913.0,4670400.0,4740825.0,4812117.0,4882380.0,4952609.0,5022831.0,5092969.0,5163548.0,5234364.0,5305507.0
