,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
13,237,71,damon_hill,3,16,20,Spun off,96576,184631.0,272751.0,360390.0,449033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,237,55,alesi,22,2,1,Finished,97182,185777.0,274747.0,362802.0,451009.0,540262.0,628453.0,716479.0,804605.0,892389.0,980180.0,1067653.0,1155441.0,1243272.0,1331291.0,1418792.0,1506713.0,1594533.0,1682460.0,1770184.0,1857687.0,1945161.0,2032864.0,2120566.0,2208784.0,2296028.0,2383875.0,2471388.0,2559321.0,2646462.0,2754420.0,2845774.0,2933019.0,3020838.0,3108270.0,3196184.0,3283625.0,3371420.0,3459270.0,3547180.0,3634403.0,3721572.0,3808754.0,3896072.0,3983008.0,4070131.0,4157148.0,4243929.0,4330581.0,4417698.0,4505056.0,4592973.0,4681897.0
9,237,57,hakkinen,1,3,1,Finished,97441,186506.0,276231.0,391807.0,483210.0,571044.0,659486.0,747236.0,834959.0,922595.0,1010141.0,1097740.0,1185429.0,1274344.0,1363735.0,1452479.0,1541575.0,1631257.0,1719273.0,1807706.0,1896015.0,1984143.0,2072055.0,2160205.0,2247974.0,2337274.0,2424540.0,2512842.0,2599669.0,2686828.0,2774490.0,2861470.0,2969439.0,3060250.0,3147865.0,3235161.0,3322784.0,3410487.0,3498336.0,3586356.0,3674200.0,3762219.0,3850160.0,3937726.0,4025385.0,4114641.0,4202772.0,4290333.0,4377738.0,4465527.0,4553261.0,4641031.0,4730267.0
3,237,35,villeneuve,3,7,11,+1 Lap,97888,189489.0,279650.0,368418.0,460895.0,552158.0,642040.0,731545.0,820846.0,910102.0,1020230.0,1112420.0,1200882.0,1289344.0,1378466.0,1468057.0,1558154.0,1647746.0,1737451.0,1826986.0,1916399.0,2005458.0,2094075.0,2182710.0,2291190.0,2382570.0,2470524.0,2558718.0,2648766.0,2736893.0,2825245.0,2914368.0,3003131.0,3091282.0,3179777.0,3268047.0,3356070.0,3444498.0,3553007.0,3643354.0,3730381.0,3817411.0,3905248.0,3993196.0,4081060.0,4168661.0,4256429.0,4344189.0,4431647.0,4518954.0,4606206.0,4694701.0,
0,237,14,coulthard,1,20,20,Spun off,98080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,237,30,michael_schumacher,6,1,1,Finished,98484,188773.0,277544.0,367112.0,454950.0,543257.0,631270.0,718773.0,806669.0,894018.0,981494.0,1069031.0,1156576.0,1244163.0,1331907.0,1419570.0,1507280.0,1595084.0,1683074.0,1770970.0,1858565.0,1945837.0,2033371.0,2121124.0,2209237.0,2296525.0,2384321.0,2472001.0,2559835.0,2647085.0,2734302.0,2820693.0,2926178.0,3016172.0,3102574.0,3189188.0,3275737.0,3362910.0,3449829.0,3537298.0,3623820.0,3710415.0,3796844.0,3883245.0,3969948.0,4056539.0,4143820.0,4229938.0,4316164.0,4402274.0,4488518.0,4575721.0,4663632.0
15,237,77,berger,22,18,9,Hydraulics,98978,189847.0,280011.0,369134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,237,56,irvine,6,12,20,Spun off,99432,190078.0,280554.0,369867.0,460986.0,549426.0,638004.0,726185.0,814591.0,903532.0,991540.0,1079558.0,1167651.0,1255599.0,1343634.0,1431668.0,1519620.0,1607362.0,1695324.0,1783288.0,1871030.0,1958802.0,2046489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,237,65,herbert,15,9,5,Engine,100466,191398.0,283047.0,373701.0,463788.0,554098.0,644763.0,734916.0,824886.0,914516.0,1003928.0,1093562.0,1183366.0,1272796.0,1362104.0,1451523.0,1541061.0,1631116.0,1720998.0,1810430.0,1899791.0,1988735.0,2077459.0,2166364.0,2255229.0,2344167.0,2433504.0,2522779.0,2632728.0,2725079.0,2813704.0,2902382.0,2991152.0,3079907.0,3170600.0,3259302.0,3348393.0,3437191.0,3526052.0,3614902.0,3703667.0,3792388.0,3881214.0,3969825.0,4059112.0,4147672.0,4236076.0,4324399.0,4412799.0,4501022.0,4589260.0,,
18,237,84,brundle,17,4,1,Finished,101076,191456.0,282117.0,371851.0,461564.0,552634.0,643363.0,732861.0,822204.0,911348.0,1000445.0,1089373.0,1178193.0,1267050.0,1355794.0,1444271.0,1534410.0,1623206.0,1711897.0,1802370.0,1890986.0,1979659.0,2067851.0,2156445.0,2244774.0,2333067.0,2444241.0,2536675.0,2625729.0,2714420.0,2803468.0,2892568.0,2981195.0,3070026.0,3158648.0,3247030.0,3335946.0,3424628.0,3513517.0,3601912.0,3690478.0,3778892.0,3867273.0,3955703.0,4044035.0,4132390.0,4220455.0,4308436.0,4396590.0,4484481.0,4572312.0,4660240.0,4748849.0
