,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
1,353,2,heidfeld,15,9,1,Finished,199207,365620,551129,3487922,3649802,3809706,3970957,4129548,4290589,4449455,4607988,4766846,4926598,5083338,5240081,5398846,5559572,5685490,5813222.0,5960321.0,6085516.0,6234675.0,6391051.0,6518181.0,6641109.0,6762481.0,6880092.0,6996636.0,7114544.0,7231144.0,7352204.0,7479239.0,7602422.0,7760486.0,7880435.0,7997500.0,8113096.0,8226873.0,8340316.0,8454219.0,8568386.0,8681649.0,8795173.0,8908586.0,9022677.0,9138924.0,9255251.0,9370253.0,9486049.0,9600231.0,9714601.0,9829554.0,9946209.0,10063290.0,10180917.0
9,353,16,sutil,10,16,4,Collision,199978,366723,553618,3489126,3650413,3810359,3971748,4129922,4291387,4450217,4608593,4767574,4927417,5084140,5240565,5399407,5559826,5682791,5807359.0,5937515.0,6062624.0,6225593.0,6385896.0,6505128.0,6622828.0,6739923.0,6857040.0,6978687.0,7128656.0,7244631.0,7363004.0,7481318.0,7602935.0,7760858.0,7880855.0,7997777.0,8111163.0,8227904.0,8343334.0,8455935.0,8569578.0,8682252.0,8795624.0,8909003.0,9023139.0,9136449.0,,,,,,,,,
18,353,153,alguersuari,5,11,1,Finished,200877,367762,554421,3489952,3651105,3811052,3972919,4130715,4292249,4451469,4609716,4768656,4928453,5085188,5242124,5400324,5560761,5686668,5811428.0,5939872.0,6065709.0,6228817.0,6387899.0,6507346.0,6625638.0,6742824.0,6859563.0,6976291.0,7091657.0,7206999.0,7328925.0,7485636.0,7605183.0,7761769.0,7882346.0,7999507.0,8114475.0,8229001.0,8342127.0,8455192.0,8569333.0,8687063.0,8799025.0,8912047.0,9025479.0,9139828.0,9255813.0,9371213.0,9487162.0,9601495.0,9715701.0,9830524.0,9948744.0,10065339.0,10184956.0
17,353,67,buemi,5,20,4,Collision,201842,368841,555071,3490863,3651759,3812643,3973507,4131890,4293485,4451975,4610596,4769564,4929400,5086045,5242656,5400859,5560905,5687632,5817543.0,5972972.0,6097914.0,6238418.0,6393369.0,6517150.0,6639518.0,6757909.0,6874677.0,6992812.0,7111363.0,7228773.0,,,,,,,,,,,,,,,,,,,,,,,,,
14,353,24,liuzzi,10,6,1,Finished,203410,370192,556096,3492386,3652672,3813399,3974391,4133438,4294826,4453112,4611820,4770509,4930152,5087160,5243601,5401625,5561425,5686966,5810353.0,5938719.0,6064682.0,6227633.0,6386531.0,6506305.0,6623975.0,6741368.0,6858349.0,6975245.0,7092941.0,7207872.0,7329709.0,7476627.0,7599771.0,7759227.0,7878931.0,7995060.0,8108864.0,8222629.0,8336020.0,8448879.0,8561582.0,8673944.0,8785751.0,8899246.0,9010617.0,9122446.0,9235605.0,9349576.0,9463441.0,9576588.0,9690349.0,9806865.0,9920914.0,10037069.0,10154381.0
8,353,15,trulli,205,22,9,Hydraulics,206388,373730,563025,3494204,3655320,3817223,3976627,4135649,4299055,4456483,4614662,4773124,4933084,5090599,5247625,5404661,5563179,5711445,5837950.0,5963111.0,6093794.0,6242759.0,6395074.0,6536197.0,6795556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,353,10,glock,166,19,4,Collision,208398,375578,564841,3496378,3657354,3818903,3978383,4137345,4300723,4459190,4617158,4774820,4935119,5092279,5249938,5405647,5563594,5689153,5813691.0,5941077.0,6068517.0,6230830.0,6388706.0,6512111.0,6632609.0,6751792.0,6871661.0,6990864.0,7108966.0,7228233.0,7364467.0,,,,,,,,,,,,,,,,,,,,,,,,
21,353,808,petrov,4,18,3,Accident,209221,377251,569483,3497585,3659210,3820658,3980334,4139309,4302825,4461406,4619324,4777421,4937287,5093713,5251580,5407187,5563977,5689997,5816150.0,5948729.0,6096189.0,6236566.0,6392147.0,6516392.0,6638982.0,6757020.0,6873862.0,6992547.0,7109260.0,7224332.0,7345245.0,7470489.0,7595234.0,7756984.0,7875544.0,7991080.0,8105068.0,8218340.0,8331371.0,,,,,,,,,,,,,,,,
4,353,5,kovalainen,205,13,11,+1 Lap,211215,379630,574326,3498980,3660127,3821977,3982190,4140307,4304109,4463049,4620251,4778451,4938101,5094837,5252926,5408607,5564727,5691203,5818078.0,5945166.0,6070443.0,6232234.0,6389335.0,6512884.0,6633752.0,6752943.0,6872873.0,6992078.0,7117232.0,7235456.0,7365149.0,7511368.0,7630310.0,7763175.0,7883632.0,8002368.0,8121641.0,8243831.0,8373678.0,8493980.0,8610978.0,8726618.0,8841636.0,8957615.0,9073114.0,9192135.0,9310300.0,9431607.0,9549769.0,9670630.0,9787785.0,9906003.0,10032935.0,10167567.0,
22,353,810,grassi,166,21,3,Accident,211779,380418,575418,3501464,3663519,3824919,3985176,4143272,4306135,4466784,4622876,4781149,4942503,5098409,5256073,5411842,5571963,5716777,5843017.0,5971755.0,6097343.0,6237840.0,6393220.0,6519468.0,6642103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,353,29,yamamoto,164,15,12,+2 Laps,212439,382981,578953,3500015,3661506,3822527,3983208,4141007,4304645,4463826,4621110,4779282,4939098,5095908,5253434,5409239,5565418,5693910,5824353.0,5956653.0,6084836.0,6233417.0,6390556.0,6515544.0,6638883.0,6770960.0,6927846.0,7053059.0,7175380.0,7306552.0,7435457.0,7564588.0,7687269.0,7809228.0,7929356.0,8047669.0,8168222.0,8288021.0,8406698.0,8525627.0,8645733.0,8771428.0,8900490.0,9021487.0,9147925.0,9268740.0,9389299.0,9509402.0,9629068.0,9748522.0,9882871.0,10006442.0,10127837.0,,
