,0,1,2
0,1,131,1:11.767
1,830,9,1:12.113
2,822,131,1:12.129
3,842,9,1:12.385
4,8,51,1:12.519
5,154,210,1:12.769
6,832,1,1:12.632
7,815,211,1:12.776
8,807,4,1:12.766
9,844,6,1:12.229
10,841,51,1:12.786
11,825,210,1:12.789
12,817,4,1:12.799
13,826,5,1:13.135
14,840,211,1:13.256
15,846,1,1:13.333
16,848,5,1:13.461
17,847,3,1:14.721
18,9,3,1:14.839
19,20,6,3:00.00
