,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,156.0,30.0,michael_schumacher,2.0,1.0,Finished,0.0,0.0,0.0,0.0,823.0,1873.0,2531.0,3567.0,4320.0,5243.0,5910.0,6643.0,7411.0,8087.0,8513.0,9104.0,8929.0,9842.0,10483.0,10968.0,11763.0,12211.0,12436.0,12444.0,12533.0,12574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.0,2304.0,0.0,0.0,0.0,21656.0,26167.0,26106.0,25929.0,27154.0,28772.0,30529.0,21229.0,23302.0,25267.0,28074.0,6919.0,7936.0,8484.0,8921.0,9457.0,9155.0,8808.0,8724.0,8811.0,9670.0,9564.0,9247.0,9539.0,10016.0,10326.0,10474.0,10838.0,11037.0,11328.0,11881.0,12538.0,12892.0,12657.0,11046.0
1,156.0,31.0,montoya,18.0,9.0,Hydraulics,859.0,1260.0,2772.0,3643.0,4076.0,5225.0,6354.0,7272.0,7762.0,8540.0,9457.0,10254.0,10990.0,11577.0,12317.0,12846.0,12378.0,12453.0,12746.0,13085.0,13550.0,13665.0,13710.0,13291.0,13141.0,13528.0,883.0,916.0,795.0,707.0,697.0,1222.0,261.0,0.0,0.0,28687.0,31012.0,34051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,156.0,22.0,barrichello,15.0,5.0,Engine,1257.0,1403.0,946.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14129.0,17939.0,17875.0,18290.0,18795.0,19323.0,19592.0,19841.0,20838.0,18491.0,16617.0,17232.0,9523.0,9856.0,9664.0,8827.0,9976.0,10615.0,11055.0,0.0,0.0,0.0,0.0,3135.0,6136.0,5464.0,5081.0,4625.0,4060.0,3406.0,3307.0,3263.0,3084.0,2818.0,2239.0,2805.0,2917.0,3044.0,2888.0,2832.0,2988.0,5272.0,8963.0,12648.0,16944.0,,
3,156.0,23.0,ralf_schumacher,20.0,20.0,Spun off,1839.0,2435.0,3114.0,3946.0,4648.0,6017.0,7037.0,8205.0,8965.0,10053.0,11032.0,11665.0,12746.0,13290.0,13920.0,14372.0,14195.0,14481.0,14909.0,15003.0,15403.0,15152.0,15162.0,45717.0,49331.0,49602.0,38191.0,39777.0,41212.0,43092.0,45810.0,47909.0,49516.0,52993.0,55502.0,54988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,156.0,57.0,hakkinen,1.0,1.0,Finished,2677.0,3181.0,3923.0,4693.0,5244.0,6778.0,8022.0,9374.0,10476.0,11700.0,12834.0,13910.0,14944.0,15843.0,16831.0,17832.0,18158.0,19015.0,19913.0,20587.0,21523.0,22172.0,22922.0,23113.0,23055.0,23345.0,10785.0,10877.0,10783.0,10950.0,11415.0,11611.0,11583.0,11657.0,12545.0,10202.0,8344.0,8264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15882.0,20469.0,21306.0,22013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,156.0,14.0,coulthard,3.0,1.0,Finished,3136.0,4098.0,4759.0,5829.0,6146.0,7861.0,9171.0,10577.0,11991.0,13437.0,14779.0,15876.0,17472.0,18528.0,19716.0,20505.0,20774.0,21547.0,22557.0,23558.0,24606.0,25391.0,25982.0,26272.0,26490.0,26872.0,14652.0,15011.0,15029.0,15196.0,15569.0,15764.0,15688.0,15904.0,16640.0,14061.0,12563.0,12589.0,4254.0,4333.0,3670.0,3304.0,31755.0,35777.0,36676.0,25942.0,27468.0,29062.0,30989.0,10458.0,11532.0,11774.0,12333.0,12574.0,12394.0,11986.0,11961.0,12043.0,12420.0,12289.0,11861.0,12234.0,12281.0,12456.0,12555.0,13366.0,13374.0,13410.0,13647.0,13806.0,15372.0,14561.0,12043.0
6,156.0,55.0,alesi,7.0,11.0,+1 Lap,4524.0,7348.0,8813.0,9792.0,10346.0,12568.0,14349.0,16248.0,18211.0,20307.0,21577.0,22999.0,24652.0,26245.0,27746.0,28889.0,29375.0,30432.0,31609.0,32852.0,34154.0,35327.0,36490.0,37262.0,37883.0,39189.0,27407.0,28370.0,28926.0,29840.0,30877.0,31898.0,32867.0,34022.0,35698.0,34334.0,33716.0,34999.0,58880.0,64472.0,65016.0,65742.0,67454.0,69301.0,71491.0,61804.0,63922.0,65655.0,67605.0,46496.0,47307.0,47757.0,48516.0,49160.0,49148.0,48921.0,49138.0,49343.0,49665.0,49925.0,49969.0,51086.0,51269.0,51644.0,52139.0,52442.0,52986.0,53464.0,54174.0,54606.0,55250.0,56162.0,57423.0
7,156.0,2.0,heidfeld,6.0,1.0,Finished,4563.0,4703.0,5229.0,6269.0,6553.0,8331.0,9871.0,11029.0,12534.0,13877.0,15272.0,16397.0,17840.0,19019.0,20264.0,21198.0,21686.0,22317.0,23208.0,24128.0,25413.0,26223.0,26875.0,27148.0,27283.0,27785.0,41318.0,44860.0,44854.0,45208.0,46132.0,48247.0,49806.0,51452.0,53010.0,57438.0,60713.0,63030.0,56476.0,57672.0,57875.0,57929.0,58743.0,59685.0,60656.0,49882.0,51058.0,77672.0,82285.0,60357.0,60599.0,61095.0,61699.0,62413.0,63850.0,64349.0,65089.0,65619.0,66216.0,66655.0,67203.0,68239.0,68929.0,70080.0,70895.0,71641.0,72512.0,73118.0,73849.0,74164.0,74460.0,74282.0,72996.0
8,156.0,8.0,raikkonen,22.0,30.0,Driveshaft,4669.0,40192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,156.0,21.0,fisichella,8.0,11.0,+1 Lap,5308.0,8126.0,9322.0,10430.0,11083.0,13424.0,15543.0,18301.0,20577.0,23352.0,25944.0,28766.0,32581.0,36320.0,39731.0,42481.0,44351.0,46587.0,48736.0,50718.0,52769.0,54670.0,56481.0,57760.0,59113.0,61096.0,49885.0,51341.0,52344.0,53522.0,54830.0,56282.0,56996.0,57985.0,59746.0,58471.0,58941.0,59518.0,52086.0,52596.0,80180.0,85833.0,87529.0,89384.0,91232.0,82576.0,85108.0,87316.0,89788.0,69343.0,70776.0,72161.0,73790.0,75503.0,77654.0,78519.0,80418.0,81744.0,83088.0,84070.0,86585.0,89294.0,90245.0,91948.0,93235.0,94188.0,95234.0,96305.0,97867.0,98718.0,99720.0,99694.0,
