,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,193,14,coulthard,1,6,1,Finished,0,0,0,0,12752,12785,13153,15287,16422,17541,19196,21552,22260,22275.0,22911.0,24518.0,25747.0,26409.0,26772.0,27957.0,29848.0,32761.0,34797.0,34380.0,35763.0,36923.0,37874.0,40095.0,30623.0,34365.0,35802.0,38521.0,61271.0,62801.0,64196.0,66786.0,68815.0,70080.0,72950.0,75832.0,79010.0,80304.0,70624.0,72972.0,75579.0,77554.0,79090.0,80805.0,82103.0,82530.0,85255.0,87206.0,98462.0,79672.0,79816.0,79771.0,80841.0,80414.0,80302.0,79485.0,80651.0,79526.0,83024.0,83589.0,83811.0,91704.0,81781.0,83961.0,81086.0,80197.0,81681.0,79751.0
1,193,57,hakkinen,1,2,1,Finished,1731,4537,6189,5977,5409,6446,7714,8700,9774,10668,11299,12144,12562,12683.0,12643.0,12588.0,12595.0,11937.0,11337.0,10896.0,11932.0,12849.0,13174.0,11245.0,11418.0,11380.0,11680.0,11518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9444.0,13838.0,14765.0,15124.0,15513.0,17122.0,18347.0,18532.0,19088.0,20023.0,21261.0,2758.0,3721.0,4861.0,6287.0,7641.0,8573.0,9028.0,10165.0,9651.0,10028.0,12156.0,13085.0,14271.0,4390.0,11382.0,13266.0,16944.0,22626.0,22899.0
2,193,30,michael_schumacher,6,1,1,Finished,2014,2727,2139,655,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10030.0,10276.0,10481.0,11148.0,12469.0,12745.0,12761.0,13625.0,14055.0,13154.0,11487.0,12495.0,12978.0,11796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,193,49,frentzen,3,9,11,+1 Lap,3531,7683,10827,12625,13509,15292,17350,19946,22031,24080,25700,27514,29448,31136.0,32687.0,35000.0,36895.0,37889.0,38610.0,39649.0,40703.0,42699.0,44777.0,45661.0,47045.0,48638.0,49705.0,51100.0,40782.0,42429.0,43271.0,45370.0,48497.0,49778.0,50604.0,51970.0,52735.0,52931.0,103736.0,105989.0,108723.0,109806.0,102726.0,129570.0,132367.0,134446.0,136733.0,138855.0,142220.0,143447.0,145173.0,147508.0,150533.0,132269.0,134602.0,136801.0,138477.0,139995.0,141388.0,143069.0,144864.0,145885.0,148697.0,149025.0,156330.0,164783.0,152697.0,147344.0,145375.0,145990.0,161110.0,
4,193,56,irvine,6,3,1,Finished,4147,6762,8157,7343,6422,7101,8650,10302,11137,12346,13301,14555,15572,16466.0,16958.0,17506.0,18213.0,18301.0,18643.0,20117.0,20272.0,21280.0,22625.0,23226.0,25375.0,25833.0,25734.0,26235.0,16174.0,38144.0,39020.0,40866.0,41616.0,43828.0,44142.0,45723.0,46874.0,47041.0,46148.0,47019.0,48087.0,47660.0,36107.0,36651.0,38550.0,38522.0,42746.0,44137.0,44833.0,44955.0,45843.0,47203.0,49121.0,30435.0,32377.0,53561.0,54275.0,55167.0,56378.0,58109.0,60111.0,60242.0,61191.0,62883.0,65015.0,71653.0,61414.0,58353.0,57293.0,56598.0,57981.0,57745.0
5,193,35,villeneuve,3,17,4,Collision,5691,7908,9816,9805,9246,10576,12169,13878,15098,16400,17766,18707,19888,20641.0,21771.0,23446.0,24379.0,25444.0,25479.0,26876.0,28847.0,31825.0,33457.0,33306.0,34534.0,35835.0,36803.0,39529.0,30596.0,33784.0,35410.0,37789.0,40093.0,40878.0,41141.0,42487.0,43977.0,68884.0,71883.0,75135.0,78187.0,79623.0,69949.0,72300.0,75046.0,76999.0,78265.0,79967.0,81387.0,82021.0,84727.0,86661.0,,,,,,,,,,,,,,,,,,,,
6,193,55,alesi,15,5,1,Finished,6183,8400,11183,11014,9729,11015,12455,14498,15622,16760,18356,19436,20497,21207.0,22166.0,23897.0,24987.0,25881.0,26123.0,27322.0,29375.0,32156.0,34065.0,33692.0,35151.0,36437.0,38016.0,61186.0,51298.0,52821.0,54565.0,56791.0,58664.0,59927.0,61908.0,62894.0,64175.0,66823.0,65787.0,67067.0,67960.0,67468.0,58582.0,59418.0,59625.0,59736.0,59374.0,61357.0,61852.0,62638.0,83283.0,84049.0,85320.0,66101.0,68928.0,70667.0,73541.0,74874.0,75867.0,76262.0,77489.0,77935.0,82141.0,82206.0,82458.0,90764.0,81294.0,78162.0,76768.0,76760.0,79628.0,78286.0
7,193,25,wurz,22,4,1,Finished,6854,8958,11822,13105,13859,16074,17771,20466,23025,24538,26243,28201,29975,31494.0,33137.0,35473.0,37240.0,38219.0,39112.0,40359.0,41829.0,43415.0,45185.0,46132.0,47772.0,49089.0,50241.0,51578.0,41507.0,42839.0,44047.0,45648.0,48859.0,50023.0,50901.0,52404.0,53236.0,53227.0,50740.0,50798.0,74457.0,74411.0,64022.0,66190.0,69023.0,70845.0,70670.0,71569.0,72184.0,71507.0,72651.0,73834.0,74536.0,54787.0,54389.0,56643.0,57088.0,56866.0,56884.0,58845.0,60587.0,60687.0,61649.0,61154.0,61041.0,82503.0,72860.0,68221.0,66228.0,66032.0,67745.0,68135.0
8,193,71,damon_hill,17,8,11,+1 Lap,7424,9914,12922,13781,14444,16837,19006,21665,23698,25937,27930,30367,32395,34363.0,36145.0,38166.0,38786.0,39400.0,40294.0,41517.0,42916.0,44685.0,46809.0,48591.0,50479.0,51650.0,56929.0,59379.0,70195.0,72377.0,75678.0,79519.0,82001.0,83483.0,84723.0,86985.0,88769.0,91532.0,92388.0,94021.0,95999.0,96328.0,85186.0,86973.0,89058.0,97474.0,127174.0,127664.0,129473.0,129434.0,131304.0,135114.0,138013.0,120349.0,122590.0,124345.0,126078.0,129496.0,130880.0,133745.0,134677.0,134544.0,136782.0,135791.0,142322.0,151545.0,138328.0,131430.0,129628.0,129644.0,135098.0,
9,193,21,fisichella,22,7,1,Finished,7962,10640,13906,15196,14912,17629,19978,22428,24646,26750,28923,31192,33583,35020.0,36749.0,39606.0,41411.0,41702.0,42891.0,44155.0,44958.0,46318.0,47726.0,49042.0,52751.0,53638.0,55610.0,56327.0,45549.0,46595.0,46926.0,47563.0,50056.0,51275.0,51660.0,52981.0,54108.0,75550.0,75027.0,77307.0,80061.0,81114.0,71729.0,74397.0,77816.0,79456.0,80702.0,83140.0,83722.0,83727.0,85949.0,88239.0,90121.0,70649.0,71733.0,73669.0,74919.0,75916.0,76438.0,76812.0,78300.0,78251.0,82377.0,83052.0,83206.0,93062.0,94618.0,92965.0,89737.0,87508.0,88082.0,88438.0
