,0,1,2
0,14,1,1:25.852
1,30,6,1:26.251
2,57,1,1:26.632
3,56,6,1:26.780
4,23,17,1:26.827
5,49,3,1:26.876
6,35,3,1:26.941
7,25,22,1:27.198
8,71,17,1:27.483
9,21,22,1:27.836
10,55,15,1:27.839
11,65,15,1:28.016
12,68,25,1:28.811
13,22,24,1:29.249
14,44,20,1:29.320
15,15,20,1:29.352
16,63,21,1:29.617
17,64,21,1:29.617
18,75,18,1:30.054
19,74,18,1:30.158
20,73,25,1:30.437
21,76,24,1:31.178
