,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
15,193,65,herbert,15,18,4,Collision,101363,194381,287634,380289,472751,565614,658078,750559,843184,934906,1026730,1118303,1209699,1301377.0,1392363.0,1483552.0,1574511.0,1665593.0,1756650.0,1847352.0,1937864.0,2028591.0,2118992.0,2209805.0,2301431.0,2392061.0,2482671.0,2573290.0,2663232.0,2753089.0,2843086.0,2934370.0,3024588.0,3114923.0,3208164.0,3298256.0,3388164.0,3480402.0,3571145.0,3683544.0,3774274.0,3864741.0,3955377.0,4046184.0,4137007.0,4233043.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,193,22,barrichello,24,10,12,+2 Laps,102454,196161,289749,383310,476738,570623,663536,755894,849169,942150,1034682,1126843,1218872,1310797.0,1402853.0,1494814.0,1586671.0,1678018.0,1769948.0,1861421.0,1952440.0,2043549.0,2134443.0,2225342.0,2316382.0,2407094.0,2497750.0,2588536.0,2679459.0,2770950.0,2862416.0,2952909.0,3043467.0,3134252.0,3224710.0,3315118.0,3405561.0,3496582.0,3587086.0,3677605.0,3798653.0,3890615.0,3982836.0,4074790.0,4166945.0,4286767.0,4379774.0,4472354.0,4564153.0,4656494.0,4749479.0,4841325.0,4933166.0,5024538.0,5116368.0,5210142.0,5304287.0,5397530.0,5489520.0,5581477.0,5673983.0,5766847.0,5859826.0,5952332.0,6054779.0,6163914.0,6262768.0,6356081.0,6448504.0,6543354.0,,
4,193,23,ralf_schumacher,17,19,22,Suspension,103314,196684,290851,383910,477299,571191,665273,757065,849897,942766,1035580,1127862,1220136,1312042.0,1404031.0,1495773.0,1587314.0,1716662.0,1831942.0,1923805.0,2016094.0,2109857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,193,15,trulli,20,11,12,+2 Laps,104229,198145,292234,386309,480066,574284,669246,762472,856041,949505,1042996,1137439,1231055,1323905.0,1416959.0,1509427.0,1601596.0,1693560.0,1784754.0,1875874.0,1968090.0,2060039.0,2151265.0,2242291.0,2333167.0,2426584.0,2518081.0,2609066.0,2700333.0,2794100.0,2887001.0,2981959.0,3074221.0,3166433.0,3257833.0,3349022.0,3442316.0,3534669.0,3627768.0,3743895.0,3836422.0,3931455.0,4025240.0,4119535.0,4213739.0,4309658.0,4403271.0,4497516.0,4591085.0,4684488.0,4777133.0,4870353.0,4965265.0,5058068.0,5150081.0,5241607.0,5333553.0,5424932.0,5516317.0,5609258.0,5702831.0,5797254.0,5889208.0,5985381.0,6086897.0,6185312.0,6279378.0,6373663.0,6465516.0,6558378.0,,
16,193,68,takagi,25,12,12,+2 Laps,104707,199118,292586,387241,480786,575792,670131,763264,856466,951320,1044381,1138010,1231354,1324828.0,1417741.0,1510679.0,1602834.0,1695246.0,1787601.0,1880032.0,1972990.0,2065964.0,2159565.0,2252844.0,2345371.0,2439979.0,2532722.0,2625992.0,2717945.0,2809771.0,2901454.0,2993484.0,3086039.0,3178070.0,3270206.0,3362890.0,3454961.0,3547740.0,3665583.0,3757192.0,3848385.0,3939442.0,4031100.0,4125889.0,4220960.0,4313784.0,4408098.0,4500672.0,4593168.0,4687084.0,4779596.0,4874786.0,4967105.0,5058917.0,5150827.0,5261356.0,5357121.0,5450173.0,5543427.0,5635247.0,5727491.0,5821758.0,5913158.0,6013250.0,6117661.0,6217124.0,6315381.0,6409643.0,6504061.0,6615942.0,,
8,193,44,panis,20,15,5,Engine,105246,199621,293121,387527,481017,576876,670621,763920,857038,950572,1043547,1135915,1227263,1320490.0,1412052.0,1502808.0,1593686.0,1687731.0,1778125.0,1868182.0,1958090.0,2048043.0,2138374.0,2228931.0,2322300.0,2413922.0,2505442.0,2596751.0,2687900.0,2779078.0,2869432.0,2960124.0,3050545.0,3141013.0,3231599.0,3321699.0,3413631.0,3504175.0,3594207.0,3684491.0,3774835.0,3866179.0,3978908.0,4069457.0,4160312.0,4251224.0,4342433.0,4433113.0,4523236.0,4613662.0,4704356.0,4794594.0,4886317.0,4976461.0,5067707.0,5158451.0,5249746.0,5338947.0,5428424.0,5518607.0,5609772.0,5701142.0,5795409.0,5885998.0,5979862.0,,,,,,,
13,193,63,salo,21,20,6,Gearbox,106134,200809,294825,388752,482874,577092,671564,765747,860086,954209,1047527,1140046,1232954,1325992.0,1418776.0,1511510.0,1604195.0,1706657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,193,64,diniz,21,22,6,Gearbox,106616,201444,295853,389925,483562,582600,676619,769969,863784,957273,1050767,1144248,1238034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,193,74,tuero,18,16,20,Spun off,107957,203606,299877,394532,489082,583997,678858,773956,868457,962857,1057135,1151741,1245935,1340595.0,1434243.0,1527379.0,1620871.0,1715755.0,1808373.0,1900506.0,1994313.0,2086687.0,2178600.0,2272529.0,2365765.0,2457922.0,2548914.0,2640048.0,2731792.0,2824436.0,2918438.0,3011633.0,3103876.0,3195297.0,3291717.0,3440547.0,3533326.0,3626676.0,3720444.0,3813321.0,3906339.0,4000858.0,4094341.0,4187647.0,4280795.0,4373877.0,4466441.0,4560590.0,4653491.0,4746952.0,4839462.0,4932559.0,5028985.0,5124019.0,5217721.0,5310263.0,5404602.0,5496982.0,5589738.0,5681906.0,5777902.0,5870335.0,5963997.0,,,,,,,,,
21,193,76,magnussen,24,21,7,Transmission,108491,203875,299082,393118,486770,580600,674222,767225,861260,955097,1049526,1142842,1236552,1330165.0,1423412.0,1516220.0,1628562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,193,75,nakano,18,13,13,+3 Laps,109418,204807,300410,395447,490327,584778,679968,774886,869660,964987,1059096,1153223,1247345,1341499.0,1435025.0,1528981.0,1622939.0,1716625.0,1809608.0,1903081.0,1996134.0,2088808.0,2182686.0,2275335.0,2368145.0,2460012.0,2551632.0,2645641.0,2737931.0,2830982.0,2922983.0,3017859.0,3110189.0,3202877.0,3294720.0,3385888.0,3480707.0,3587300.0,3710985.0,3804110.0,3897747.0,3990217.0,4083012.0,4175851.0,4270219.0,4364858.0,4457613.0,4549966.0,4641994.0,4734867.0,4826867.0,4919264.0,5011063.0,5103655.0,5196309.0,5288548.0,5380563.0,5473012.0,5567851.0,5659896.0,5757647.0,5850862.0,5945548.0,6052377.0,6166450.0,6271217.0,6367488.0,6461464.0,6558218.0,,,
