,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,alesi,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,frentzen,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,8,8,7,6,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,coulthard,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,fisichella,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,7,8,7,6,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,villeneuve,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,11,10,10,9,8,7,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,hakkinen,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,4,3,1,1,3,4,4,14,14,12,12,12,12,12,11,11,11,9,9,9,9,9,9,9
6,michael_schumacher,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,5,4,2,2,1,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7,berger,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,6,5,3,3,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,irvine,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,7,6,6,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9,herbert,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,12,13,10,10,10,10,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,ralf_schumacher,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,9,9,11,11,11,11,11,10,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,trulli,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,15,15,15,13,13,13,13,13,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
12,magnussen,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,damon_hill,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,12,11,11,12,12,12,12,12,11,11,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0
14,barrichello,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,17,17,16,16,16,16,16,14,14,14,14,14,14,14,14,13,13,13,13,13,13,0
15,salo,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,nakano,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,15,14,14,14,14,14,14,14,14,14,14,14,13,13,12,14,14,14,14,14,13,13,11,11,11,11,11,12,12,12,11,11,11,11,11,11,11
17,morbidelli,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,16,15,15,15,15,15,15,15,15,15,15,15,14,14,14,15,16,15,15,15,15,15,13,13,13,13,13,13,13,13,12,12,12,12,12,12,0
18,diniz,19,19,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,verstappen,20,20,20,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,marques,21,21,21,21,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,17,17,17,17,17,16,15,15,15,15,15,15,15,14,14,14,14,0,0,0
