,0,1,2
0,1,131,1:21.135
1,3,131,1:21.613
2,20,6,1:21.972
3,8,6,1:22.065
4,822,3,1:22.388
5,817,9,1:22.389
6,830,9,1:22.411
7,815,10,1:22.814
8,807,10,1:22.836
9,821,210,1:22.856
10,13,3,1:22.967
11,154,210,1:23.092
12,4,1,1:23.273
13,836,209,1:23.315
14,18,1,1:23.399
15,832,5,1:23.496
16,826,5,1:23.825
17,831,15,1:23.956
18,828,15,1:24.087
19,835,4,1:24.230
20,825,4,1:24.436
