,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
11,850,22,barrichello,3,23,44,Oil leak,108624,210499,312204,412358,512408,612340,712306,811985,911780,1011983.0,1112564.0,1213048.0,1313276.0,1413336.0,1514035.0,1633629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,850,155,kobayashi,15,9,11,+1 Lap,109066,210899,310876,410380,509937,609393,708953,808305,907963,1007702.0,1108068.0,1209057.0,1308944.0,1408851.0,1509193.0,1608937.0,1709436.0,1809502.0,1909569.0,2013294.0,2128729.0,2226258.0,2325823.0,2424078.0,2522149.0,2620546.0,2718323.0,2816797.0,2915174.0,3013137.0,3112123.0,3210033.0,3307946.0,3405808.0,3504095.0,3602996.0,3701398.0,3799885.0,3898203.0,3997387.0,4095747.0,4194253.0,4292017.0,4390102.0,4488373.0,4587073.0,4685179.0,4785634.0,4901217.0,4997876.0,5095105.0,5192373.0,5289989.0,5387088.0,5484378.0,5581975.0,5679472.0,5777415.0,5874841.0,
19,850,813,maldonado,3,14,11,+1 Lap,109400,211718,312894,413377,513384,613394,713264,812993,912980,1013354.0,1113264.0,1213590.0,1314498.0,1415093.0,1517627.0,1635611.0,1733650.0,1831968.0,1930011.0,2027959.0,2126088.0,2225352.0,2326483.0,2425399.0,2523989.0,2622884.0,2721352.0,2819908.0,2918632.0,3017370.0,3116038.0,3215060.0,3314227.0,3413744.0,3515402.0,3631929.0,3730858.0,3829405.0,3929722.0,4029427.0,4129976.0,4228482.0,4326866.0,4427096.0,4525510.0,4623786.0,4721750.0,4819738.0,4917469.0,5015037.0,5112625.0,5213706.0,5312677.0,5410862.0,5508981.0,5607075.0,5705094.0,5802962.0,5901319.0,
15,850,153,alguersuari,5,12,11,+1 Lap,110674,212875,313927,414252,514870,615071,715084,814764,914713,1014708.0,1115351.0,1216673.0,1317331.0,1417676.0,1518104.0,1619033.0,1720267.0,1820705.0,1920702.0,2020991.0,2121230.0,2221504.0,2324243.0,2440741.0,2538627.0,2636485.0,2734007.0,2832352.0,2930417.0,3028441.0,3126244.0,3223784.0,3322062.0,3420258.0,3518884.0,3617396.0,3715290.0,3813769.0,3911948.0,4011136.0,4110462.0,4208567.0,4309361.0,4426047.0,4524301.0,4622158.0,4719804.0,4817243.0,4914802.0,5012307.0,5110196.0,5208519.0,5306611.0,5406155.0,5503603.0,5601509.0,5699329.0,5797156.0,5894571.0,
21,850,815,perez,15,11,11,+1 Lap,111174,213484,314636,414719,515359,615593,715741,827786,949666,1048487.0,1147037.0,1246622.0,1345877.0,1444668.0,1543180.0,1641693.0,1740024.0,1839090.0,1937513.0,2035714.0,2133933.0,2231863.0,2330201.0,2428532.0,2526874.0,2625221.0,2723520.0,2821627.0,2920048.0,3018463.0,3116908.0,3215979.0,3314698.0,3414424.0,3514661.0,3613461.0,3712347.0,3810905.0,3910222.0,4009124.0,4110460.0,4226564.0,4325010.0,4422727.0,4520183.0,4617968.0,4715652.0,4812860.0,4910303.0,5007485.0,5104551.0,5202103.0,5299136.0,5396930.0,5494426.0,5592158.0,5692793.0,5790613.0,5888511.0,
4,850,5,kovalainen,205,16,12,+2 Laps,112420,215051,316720,418132,520480,622394,724231,826287,927478,1028995.0,1130319.0,1231506.0,1332451.0,1433271.0,1534079.0,1636024.0,1738526.0,1839885.0,1940779.0,2041330.0,2142262.0,2242539.0,2342988.0,2443806.0,2545508.0,2648817.0,2767551.0,2866761.0,2967892.0,3067575.0,3169596.0,3270640.0,3371845.0,3471370.0,3571020.0,3670267.0,3769864.0,3869545.0,3968998.0,4070078.0,4171153.0,4270960.0,4370370.0,4469451.0,4568799.0,4668377.0,4767571.0,4868041.0,4969475.0,5071049.0,5189331.0,5291284.0,5391036.0,5490086.0,5589190.0,5690331.0,5789535.0,5890881.0,,
5,850,10,glock,166,17,13,+3 Laps,112974,216591,319594,422778,526300,628453,730594,832870,935579,1038120.0,1140756.0,1243232.0,1345687.0,1448352.0,1550208.0,1652309.0,1754461.0,1857093.0,1959123.0,2060961.0,2163074.0,2267268.0,2388023.0,2488596.0,2588739.0,2690090.0,2792123.0,2892636.0,2993235.0,3095277.0,3197498.0,3298063.0,3398511.0,3498802.0,3599123.0,3702438.0,3803883.0,3904384.0,4004658.0,4106571.0,4209311.0,4312802.0,4414112.0,4514708.0,4616382.0,4721291.0,4824197.0,4927751.0,5049716.0,5151191.0,5254390.0,5357853.0,5463485.0,5566364.0,5668958.0,5771813.0,5871795.0,,,
14,850,67,buemi,5,15,11,+1 Lap,113466,217087,318892,419424,519853,620013,720300,820257,920122,1031967.0,1154938.0,1255471.0,1355258.0,1455321.0,1555218.0,1654957.0,1755206.0,1855857.0,1954892.0,2054022.0,2152951.0,2251565.0,2350592.0,2450043.0,2548719.0,2648025.0,2747046.0,2846111.0,2945043.0,3044021.0,3142713.0,3242924.0,3342293.0,3441909.0,3541682.0,3645460.0,3763367.0,3862304.0,3960935.0,4059533.0,4157779.0,4256360.0,4357218.0,4456187.0,4555117.0,4654801.0,4753224.0,4851087.0,4949075.0,5047528.0,5145778.0,5244499.0,5343921.0,5442403.0,5540649.0,5638594.0,5736867.0,5834894.0,5932794.0,
12,850,24,liuzzi,164,21,10,Electrical,114147,218116,321137,424639,527054,629415,731499,833644,936382,1039038.0,1141801.0,1244139.0,1347023.0,1449611.0,1551880.0,1654285.0,1757633.0,1860060.0,1962472.0,2066906.0,2187920.0,2288770.0,2389672.0,2490427.0,2591145.0,2693234.0,2794238.0,2894921.0,2996574.0,3098839.0,3199578.0,3300384.0,3401375.0,3502426.0,3605126.0,3706521.0,3815080.0,,,,,,,,,,,,,,,,,,,,,,,
22,850,816,ambrosio,166,18,13,+3 Laps,115052,219380,323710,426338,529018,631455,733877,836603,939620,1042529.0,1145403.0,1249979.0,1353058.0,1456111.0,1558474.0,1660673.0,1762890.0,1865050.0,1966930.0,2068993.0,2171422.0,2274213.0,2379262.0,2484412.0,2605534.0,2708083.0,2808981.0,2909499.0,3010071.0,3113043.0,3214290.0,3318094.0,3418881.0,3520766.0,3622397.0,3723694.0,3824469.0,3925997.0,4027963.0,4130457.0,4234027.0,4335330.0,4436837.0,4537713.0,4638964.0,4741907.0,4842723.0,4943217.0,5046258.0,5172787.0,5275523.0,5376007.0,5477947.0,5579973.0,5682022.0,5782338.0,5882125.0,,,
23,850,817,ricciardo,164,19,13,+3 Laps,115155,220976,323992,426816,529389,631923,734267,836870,940062,1042993.0,1145721.0,1248373.0,1350432.0,1452793.0,1554945.0,1657439.0,1759583.0,1861810.0,1964151.0,2066885.0,2171781.0,2292505.0,2393958.0,2498205.0,2599358.0,2702041.0,2804678.0,2905914.0,3006912.0,3107537.0,3211172.0,3312064.0,3415507.0,3517112.0,3619566.0,3722035.0,3823099.0,3923904.0,4026955.0,4129541.0,4234378.0,4336830.0,4438032.0,4547940.0,4650730.0,4755030.0,4857570.0,4959608.0,5065374.0,5194276.0,5295897.0,5398061.0,5501294.0,5604196.0,5707032.0,5807695.0,5908184.0,,,
18,850,812,chandhok,205,20,14,+4 Laps,115754,221598,324752,427532,529995,632662,734912,837422,940741,1085277.0,1219002.0,1321095.0,1422507.0,1524151.0,1628429.0,1730837.0,1833897.0,1935860.0,2039712.0,2144399.0,2246107.0,2347796.0,2451504.0,2553077.0,2654674.0,2756511.0,2862547.0,2991703.0,3120913.0,3222371.0,3326035.0,3428265.0,3529338.0,3630540.0,3733380.0,3838297.0,3941730.0,4043102.0,4144284.0,4245194.0,4347945.0,4453109.0,4557774.0,4658632.0,4759231.0,4860392.0,4962227.0,5065130.0,5166329.0,5270245.0,5375211.0,5500201.0,5601016.0,5703589.0,5806506.0,5906941.0,,,,
1,850,2,heidfeld,4,24,4,Collision,115956,220015,321485,422126,521861,621803,721255,821010,920587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
