,0,1,2
0,822,131,1:18.348
1,1,131,1:17.968
2,830,9,1:18.650
3,815,9,1:18.845
4,832,6,1:18.813
5,839,214,1:18.586
6,846,1,1:18.481
7,844,6,1:18.769
8,842,213,1:19.052
9,20,117,1:18.970
10,847,3,1:19.109
11,841,51,1:19.216
12,4,214,1:19.456
13,852,213,1:19.463
14,8,51,1:19.748
15,817,1,1:19.839
16,840,117,1:19.913
17,849,3,1:20.285
18,854,210,1:20.452
19,853,210,1:20.912
