,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
3,340.0,4.0,alonso,4.0,1.0,Finished,118576.0,280436.0,437865.0,550738.0,670170.0,797740.0,929439.0,1038341.0,1145415.0,1252064.0,1358477.0,1463274.0,1568901.0,1673035.0,1779241.0,1885266.0,1990872.0,2098226.0,2219230.0,2351242.0,2469012.0,2588749.0,2705588.0,2821701.0,2966294.0,3081577.0,3193543.0,3305649.0,3416957.0,3526305.0,3636270.0,3746257.0,3857644.0,3968480.0,4079453.0,4190984.0,4302650.0,4418797.0,4548249.0,4657366.0,4766703.0,4875649.0,4983980.0,5091767.0,5199539.0,5307227.0,5414990.0,5523568.0,5632385.0,5742980.0,5853645.0,5965143.0,6077915.0,6188735.0,6300368.0,6414032.0
9,340.0,17.0,webber,8.0,1.0,Finished,119208.0,281451.0,440501.0,554836.0,669903.0,786914.0,916910.0,1024867.0,1132001.0,1239177.0,1346790.0,1452903.0,1556430.0,1659039.0,1762721.0,1867042.0,1971184.0,2078195.0,2198667.0,2332588.0,2445832.0,2578482.0,2698044.0,2816205.0,2966901.0,3084159.0,3197975.0,3310050.0,3422045.0,3534796.0,3647341.0,3759235.0,3871705.0,3984720.0,4103525.0,4233777.0,4342187.0,4452668.0,4560518.0,4668478.0,4776391.0,4885517.0,4995199.0,5104789.0,5214518.0,5324925.0,5435472.0,5546557.0,5658613.0,5770784.0,5883623.0,5996099.0,6109355.0,6224101.0,6339083.0,6454335.0
11,340.0,20.0,vettel,6.0,1.0,Finished,119841.0,290603.0,445869.0,558125.0,678766.0,808292.0,917166.0,1024485.0,1130425.0,1237127.0,1345839.0,1452337.0,1555489.0,1657847.0,1761668.0,1865393.0,1969573.0,2074813.0,2187112.0,2315499.0,2450087.0,2580776.0,2699748.0,2817985.0,2965940.0,3082010.0,3194647.0,3306225.0,3417873.0,3527650.0,3637215.0,3747257.0,3858467.0,3969203.0,4081100.0,4192682.0,4309763.0,4440763.0,4550865.0,4660372.0,4769719.0,4878413.0,4987317.0,5095812.0,5204575.0,5313748.0,5422485.0,5532361.0,5643194.0,5754566.0,5865816.0,5977958.0,6091705.0,6205873.0,6320119.0,6435473.0
2,340.0,3.0,rosberg,3.0,1.0,Finished,120905.0,286040.0,434166.0,545478.0,653561.0,759362.0,866055.0,973747.0,1081033.0,1187066.0,1294578.0,1399891.0,1503617.0,1606862.0,1710897.0,1815676.0,1919376.0,2023307.0,2138645.0,2263296.0,2396666.0,2519569.0,2642139.0,2805450.0,2962833.0,3074956.0,3184535.0,3294297.0,3403963.0,3513484.0,3622873.0,3733039.0,3843418.0,3954903.0,4067189.0,4179841.0,4292357.0,4411477.0,4542241.0,4650864.0,4759824.0,4869911.0,4979599.0,5088802.0,5197852.0,5305517.0,5413487.0,5521888.0,5631093.0,5741376.0,5852077.0,5963598.0,6074759.0,6186719.0,6299118.0,6411647.0
10,340.0,18.0,button,1.0,1.0,Finished,121689.0,287160.0,434621.0,546908.0,655201.0,761419.0,868911.0,977194.0,1083864.0,1190006.0,1297507.0,1402868.0,1506486.0,1609372.0,1713188.0,1818160.0,1922826.0,2027864.0,2137888.0,2258938.0,2392394.0,2512028.0,2640480.0,2803725.0,2962520.0,3073505.0,3183517.0,3293262.0,3402816.0,3511380.0,3620183.0,3730035.0,3840110.0,3950919.0,4061481.0,4172560.0,4285225.0,4403014.0,4533209.0,4641501.0,4749010.0,4858509.0,4965612.0,5072654.0,5179736.0,5287205.0,5395460.0,5504239.0,5613275.0,5724492.0,5839438.0,5950733.0,6062917.0,6175669.0,6288170.0,6402163.0
1,340.0,1.0,hamilton,2.0,1.0,Finished,122304.0,296278.0,443027.0,556985.0,678441.0,809739.0,918368.0,1025400.0,1131449.0,1237490.0,1344599.0,1447875.0,1549936.0,1653128.0,1758415.0,1863967.0,1967075.0,2071201.0,2186106.0,2314349.0,2446922.0,2579311.0,2698851.0,2816811.0,2965757.0,3079058.0,3189733.0,3298463.0,3408308.0,3517087.0,3625694.0,3734864.0,3844899.0,3955690.0,4067744.0,4180982.0,4298243.0,4429196.0,4536465.0,4644828.0,4752796.0,4861136.0,4968638.0,5076829.0,5184199.0,5292257.0,5401696.0,5511774.0,5623262.0,5733642.0,5844767.0,5955824.0,6066800.0,6178391.0,6290773.0,6403693.0
6,340.0,13.0,massa,9.0,1.0,Finished,122854.0,293494.0,441596.0,555425.0,671198.0,793093.0,923678.0,1033381.0,1140850.0,1248757.0,1356706.0,1461833.0,1567479.0,1672073.0,1777599.0,1883271.0,1988849.0,2096234.0,2220385.0,2359832.0,2477995.0,2597765.0,2711281.0,2826467.0,2967170.0,3084031.0,3197164.0,3309513.0,3421430.0,3534080.0,3645717.0,3757735.0,3870467.0,3983856.0,4097169.0,4210857.0,4325236.0,4444878.0,4575501.0,4684338.0,4793926.0,4903107.0,5012455.0,5123081.0,5234688.0,5343855.0,5452616.0,5562236.0,5672245.0,5782724.0,5893243.0,6004078.0,6119132.0,6231882.0,6345375.0,6459959.0
13,340.0,30.0,michael_schumacher,10.0,1.0,Finished,123853.0,296987.0,442547.0,560999.0,689102.0,797461.0,905271.0,1013013.0,1121167.0,1228271.0,1337203.0,1443440.0,1548541.0,1652839.0,1758029.0,1864796.0,1970855.0,2077544.0,2197393.0,2325953.0,2438377.0,2577241.0,2696761.0,2815195.0,2964956.0,3081350.0,3195196.0,3307066.0,3419151.0,3531688.0,3644452.0,3756437.0,3869722.0,3983255.0,4096776.0,4214802.0,4344208.0,4453274.0,4562531.0,4671121.0,4779913.0,4889075.0,4998773.0,5108621.0,5218830.0,5329350.0,5440113.0,5551895.0,5665122.0,5777370.0,5890159.0,6003260.0,6117217.0,6231065.0,6347438.0,6463912.0
5,340.0,9.0,kubica,5.0,1.0,Finished,126642.0,292264.0,435020.0,548527.0,656771.0,762707.0,870108.0,978094.0,1086353.0,1192688.0,1300732.0,1407198.0,1511454.0,1615084.0,1719101.0,1824284.0,1929005.0,2034318.0,2144348.0,2267132.0,2399109.0,2522706.0,2644154.0,2807535.0,2963717.0,3076443.0,3187283.0,3297737.0,3408464.0,3519212.0,3630939.0,3741424.0,3852591.0,3964041.0,4076109.0,4188540.0,4305849.0,4439613.0,4549747.0,4659372.0,4768489.0,4877461.0,4986662.0,5095142.0,5203786.0,5312601.0,5421539.0,5531394.0,5641945.0,5752768.0,5863802.0,5975516.0,6087126.0,6199007.0,6311518.0,6424376.0
17,340.0,808.0,petrov,7.0,1.0,Finished,128716.0,293422.0,436459.0,553549.0,665301.0,772574.0,881323.0,991120.0,1099539.0,1207063.0,1318405.0,1425303.0,1530837.0,1634638.0,1740793.0,1847529.0,1953767.0,2060236.0,2173770.0,2301670.0,2436275.0,2575537.0,2695418.0,2814483.0,2964273.0,3078620.0,3191978.0,3303218.0,3413508.0,3523423.0,3634164.0,3745241.0,3866655.0,3979297.0,4091538.0,4203881.0,4317349.0,4436782.0,4572981.0,4682511.0,4792397.0,4901278.0,5010972.0,5122622.0,5233590.0,5341720.0,5449180.0,5557071.0,5668960.0,5778324.0,5889453.0,5999646.0,6110075.0,6222782.0,6335952.0,6449763.0
14,340.0,37.0,rosa,20.0,39.0,Technical,130049.0,294379.0,436851.0,552969.0,664131.0,771870.0,881203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
