,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,168771.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1,169934.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2,171380.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,173509.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,174660.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,10,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,8,7,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
5,175984.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,9,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
6,176781.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,7,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
7,177886.0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,5,5,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10,10,10,9,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,6
8,179685.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,6,6,5,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,7,6,4,4,4,4,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,180105.0,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,8,8,12,10,10,10,10,9,9,9,9,9,9,9,9,9,10,11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8
10,180220.0,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,7,7,6,11,11,11,11,10,10,10,10,10,10,10,10,10,9,9,8,7,5,5,10,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7
11,181002.0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,16,15,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0
12,182350.0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,11,10,11,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
13,183650.0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,12,12,12,10,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0
14,184796.0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,15,14,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0
15,185296.0,16,16,18,18,18,16,16,16,16,16,16,16,16,16,16,18,18,18,17,17,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,0
16,185592.0,17,17,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
