,0,1,2
0,1,131,1:23.383
1,8,6,1:23.631
2,20,6,1:23.577
3,3,131,1:23.703
4,13,3,1:23.940
5,822,3,1:24.127
6,815,10,1:24.379
7,154,208,1:24.448
8,807,10,1:24.510
9,828,15,1:24.457
10,813,208,1:24.525
11,831,15,1:24.898
12,832,5,1:25.410
13,826,9,1:25.742
14,817,9,1:25.633
15,18,1,1:26.058
16,4,1,1:26.154
17,829,209,1:27.731
18,833,209,1:27.912
19,830,5,3:00.00
