,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1,938.0,1.0,hamilton,1.0,1.0,Finished,89689.0,177722.0,266073.0,354615.0,442680.0,530484.0,618264.0,706239.0,794098.0,882139.0,970239.0,1058412.0,1146527.0,1234650.0,1323151.0,1411670.0,1499909.0,1588226.0,1676370.0,1764678.0,1853053.0,1941507.0,2029637.0,2117759.0,2205936.0,2298643.0,2406694.0,2494490.0,2582118.0,2669797.0,2757341.0,2845031.0,2932681.0,3020030.0,3107155.0,3194045.0,3281930.0,3369340.0,3456895.0,3544455.0,3632033.0,3719510.0,3807130.0,3894712.0,3982305.0,4069737.0,4156970.0,4243642.0,4330678.0,4417663.0,4504713.0,4593206.0,4680688.0
7,938.0,20.0,vettel,2.0,1.0,Finished,91216.0,179827.0,268513.0,356863.0,445398.0,533716.0,622211.0,710831.0,799529.0,888127.0,976745.0,1065364.0,1154036.0,1242724.0,1331440.0,1420083.0,1508955.0,1597941.0,1686998.0,1776570.0,1865834.0,1954953.0,2044659.0,2134089.0,2228035.0,2336972.0,2425260.0,2512808.0,2600811.0,2688914.0,2776610.0,2864271.0,2952036.0,3039692.0,3127925.0,3215757.0,3303364.0,3391368.0,3478983.0,3566865.0,3654480.0,3741874.0,3829264.0,3916773.0,4004511.0,4091902.0,4179493.0,4266985.0,4354675.0,4442386.0,4529979.0,4617355.0,4705730.0
5,938.0,13.0,massa,3.0,1.0,Finished,92486.0,181627.0,270486.0,359462.0,448240.0,536984.0,625804.0,714545.0,803596.0,892709.0,981706.0,1070787.0,1160203.0,1249711.0,1339527.0,1429335.0,1519201.0,1609006.0,1703313.0,1812652.0,1901115.0,1989743.0,2078232.0,2166739.0,2255262.0,2343759.0,2432196.0,2520839.0,2609208.0,2697402.0,2785276.0,2873304.0,2961436.0,3049444.0,3137659.0,3225773.0,3313976.0,3402307.0,3490555.0,3579007.0,3667355.0,3755505.0,3843575.0,3931554.0,4019799.0,4108121.0,4196364.0,4285113.0,4373595.0,4461963.0,4550317.0,4638805.0,4728323.0
13,938.0,822.0,bottas,4.0,1.0,Finished,92983.0,182431.0,271473.0,360304.0,449377.0,538234.0,627124.0,716096.0,804984.0,893973.0,983339.0,1072316.0,1161473.0,1251989.0,1341450.0,1430969.0,1520524.0,1610149.0,1699979.0,1789897.0,1879778.0,1974282.0,2084277.0,2173111.0,2261511.0,2349929.0,2438442.0,2526800.0,2614962.0,2703141.0,2791310.0,2879531.0,2967712.0,3055857.0,3143884.0,3231963.0,3320065.0,3408234.0,3496337.0,3584475.0,3672770.0,3760770.0,3848595.0,3936321.0,4023978.0,4111760.0,4199356.0,4287218.0,4374743.0,4462520.0,4550885.0,4639239.0,4728684.0
11,938.0,815.0,perez,6.0,1.0,Finished,93852.0,184523.0,274405.0,363798.0,452809.0,541864.0,631412.0,720720.0,810156.0,899474.0,989058.0,1078438.0,1167824.0,1257381.0,1347086.0,1436684.0,1526244.0,1616026.0,1705630.0,1795969.0,1885862.0,1975812.0,2069989.0,2179338.0,2267650.0,2356374.0,2445256.0,2535571.0,2624561.0,2713177.0,2801950.0,2890569.0,2979111.0,3067748.0,3156888.0,3245470.0,3333966.0,3422744.0,3511583.0,3600343.0,3688718.0,3777092.0,3865340.0,3953631.0,4041949.0,4130089.0,4218387.0,4306809.0,4395075.0,4485059.0,4574619.0,4663634.0,4753471.0
2,938.0,3.0,rosberg,17.0,13.0,+3 Laps,94172.0,183321.0,272389.0,360847.0,449859.0,538728.0,627700.0,716975.0,806179.0,895131.0,983888.0,1072804.0,1161898.0,1252818.0,1342544.0,1432014.0,1521478.0,1615044.0,1722868.0,1811154.0,1899816.0,1988276.0,2076629.0,2164835.0,2252606.0,2340531.0,2429452.0,2517769.0,2605847.0,2693503.0,2781285.0,2869117.0,2957058.0,3044602.0,3132655.0,3220408.0,3308019.0,3395578.0,3483067.0,3570569.0,3657907.0,3745301.0,3832368.0,3919670.0,4007206.0,4094517.0,4181655.0,4268841.0,4356109.0,4443632.0,,,
8,938.0,154.0,grosjean,19.0,130.0,Collision damage,95106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,938.0,807.0,hulkenberg,7.0,11.0,+1 Lap,97658.0,187811.0,277454.0,367197.0,456695.0,546146.0,635707.0,725296.0,814923.0,904620.0,994394.0,1084112.0,1174010.0,1263819.0,1353729.0,1443654.0,1533545.0,1627800.0,1736674.0,1825955.0,1915550.0,2005128.0,2094689.0,2184423.0,2274014.0,2363325.0,2452805.0,2542088.0,2631446.0,2720649.0,2809614.0,2898756.0,2988630.0,3077835.0,3166846.0,3255759.0,3344767.0,3433940.0,3523035.0,3612155.0,3701267.0,3790339.0,3879284.0,3968350.0,4057391.0,4146574.0,4235806.0,4325000.0,4414120.0,4503272.0,4593064.0,4683505.0,
15,938.0,828.0,ericsson,9.0,11.0,+1 Lap,98004.0,188432.0,278421.0,368330.0,457996.0,547426.0,636894.0,726590.0,816220.0,906151.0,995970.0,1085720.0,1175398.0,1265049.0,1354830.0,1444620.0,1534433.0,1624288.0,1714211.0,1810054.0,1920173.0,2008689.0,2097777.0,2187001.0,2276165.0,2365133.0,2454072.0,2543189.0,2632152.0,2721719.0,2811587.0,2900798.0,2989758.0,3078914.0,3167942.0,3256984.0,3346010.0,3434693.0,3523775.0,3612738.0,3701878.0,3791130.0,3880143.0,3969255.0,4058079.0,4147253.0,4236437.0,4325773.0,4414813.0,4504122.0,4594333.0,4684250.0,
6,938.0,18.0,button,14.0,11.0,+1 Lap,98326.0,189832.0,281024.0,372237.0,463248.0,554668.0,647779.0,739681.0,831315.0,922969.0,1014116.0,1105247.0,1196392.0,1287654.0,1379361.0,1472010.0,1563441.0,1654541.0,1745571.0,1836530.0,1927560.0,2018682.0,2109497.0,2201087.0,2296031.0,2405894.0,2496879.0,2587180.0,2677924.0,2768011.0,2857970.0,2947924.0,3037690.0,3129569.0,3219609.0,3311500.0,3401799.0,3492512.0,3582994.0,3673682.0,3763696.0,3853718.0,3943597.0,4033442.0,4123465.0,4213431.0,4303453.0,4393367.0,4483452.0,4575188.0,4665321.0,4755105.0,
