,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,877,1,hamilton,1,21,10,Electrical,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,877,8,raikkonen,208,1,1,Finished,1408,898,1965,2398,2536,3075,3571,3839.0,873.0,772.0,896.0,760.0,801.0,806.0,1612.0,2330.0,2692.0,3093.0,3442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,877,813,maldonado,3,5,1,Finished,2753,1678,2813,3673,4212,4935,5450,5922.0,1793.0,1583.0,1783.0,1684.0,1593.0,1529.0,2620.0,3908.0,5050.0,6019.0,7190.0,4651.0,6477.0,8238.0,10614.0,13019.0,13955.0,15153.0,16353.0,18956.0,23536.0,43216.0,41797.0,23781.0,24933.0,26249.0,27458.0,28301.0,29782.0,32601.0,39992.0,12458.0,2707.0,2859.0,4668.0,5749.0,6513.0,7717.0,8296.0,8935.0,9368.0,10280.0,10970.0,11637.0,12262.0,13226.0,13007.0
3,877,4,alonso,6,2,1,Finished,3550,2354,3528,4497,5067,5665,6462,7525.0,5468.0,2113.0,2224.0,2320.0,2257.0,2427.0,4406.0,5524.0,6115.0,7041.0,8088.0,5326.0,5487.0,5793.0,6253.0,6741.0,6869.0,7259.0,7715.0,10641.0,29751.0,29655.0,26971.0,7425.0,7926.0,8316.0,8671.0,8826.0,9053.0,8724.0,9246.0,1586.0,587.0,954.0,1940.0,2563.0,3014.0,3248.0,3020.0,2828.0,2217.0,2029.0,1752.0,1485.0,1082.0,1250.0,852.0
4,877,17,webber,9,20,4,Collision,4247,3207,4252,5361,6014,6793,7512,8315.0,7357.0,2979.0,2856.0,3003.0,3189.0,2490.0,5092.0,6332.0,7001.0,7947.0,8623.0,5905.0,7046.0,9081.0,15990.0,17121.0,18209.0,19570.0,19739.0,20289.0,22506.0,24089.0,40114.0,20828.0,22103.0,23506.0,25343.0,26899.0,28774.0,,,,,,,,,,,,,,,,,,
5,877,18,button,1,4,1,Finished,4859,4155,5158,6175,7042,7838,8998,9805.0,10183.0,3940.0,3856.0,3945.0,3689.0,2961.0,5824.0,7358.0,8123.0,8896.0,9708.0,6761.0,7712.0,9787.0,11253.0,11803.0,11887.0,11935.0,11944.0,12447.0,13595.0,30751.0,27836.0,8375.0,8803.0,9148.0,9516.0,9706.0,9913.0,9847.0,15463.0,2237.0,1110.0,1608.0,2799.0,3637.0,3955.0,4522.0,4648.0,5015.0,5340.0,5415.0,5144.0,7053.0,7441.0,7806.0,7787.0
6,877,13,massa,6,7,1,Finished,5507,4995,6237,7482,8244,9037,10297,11295.0,11660.0,4456.0,4555.0,4668.0,4456.0,3705.0,6515.0,8722.0,9827.0,11077.0,12072.0,9408.0,10289.0,11424.0,13023.0,16327.0,17637.0,31158.0,50516.0,50776.0,50357.0,49962.0,47938.0,28980.0,30256.0,31466.0,32822.0,34125.0,35314.0,37199.0,46524.0,18579.0,4306.0,4434.0,6831.0,8429.0,9608.0,11271.0,12852.0,14071.0,15204.0,16871.0,17820.0,18960.0,20167.0,21730.0,22896.0
7,877,155,kobayashi,15,6,1,Finished,6436,5817,7403,10452,11780,13246,14545,16012.0,14603.0,6475.0,6136.0,7291.0,5847.0,5082.0,8114.0,10568.0,12162.0,14169.0,15940.0,13797.0,15333.0,16828.0,18216.0,20324.0,23492.0,42714.0,44835.0,46200.0,46076.0,46461.0,44656.0,25926.0,27188.0,28359.0,29434.0,30529.0,31804.0,34318.0,41960.0,14472.0,3444.0,3895.0,5958.0,7576.0,8815.0,10289.0,11641.0,13154.0,14070.0,15532.0,16170.0,17331.0,18571.0,19705.0,20076.0
8,877,815,perez,15,15,1,Finished,7803,6690,7890,8995,9467,10244,11323,12104.0,12819.0,5515.0,5325.0,5627.0,5097.0,4156.0,7120.0,9346.0,10616.0,11791.0,12944.0,10223.0,11063.0,12201.0,13658.0,14936.0,15558.0,16285.0,17284.0,19220.0,20279.0,22396.0,38439.0,19806.0,21368.0,23006.0,24872.0,26512.0,28312.0,53430.0,89846.0,42243.0,10018.0,9148.0,11103.0,14946.0,42092.0,43064.0,43746.0,45479.0,46070.0,47452.0,49025.0,50820.0,52651.0,53502.0,56768.0
9,877,30,michael_schumacher,131,11,1,Finished,8336,8010,9773,11526,13002,14521,15977,17489.0,15659.0,7910.0,7195.0,8331.0,7435.0,5441.0,8596.0,11221.0,12856.0,14908.0,18148.0,15708.0,17078.0,18528.0,19879.0,21752.0,24290.0,26415.0,29940.0,49126.0,48908.0,48792.0,46691.0,27905.0,29440.0,30721.0,32127.0,33415.0,34393.0,36359.0,44202.0,15654.0,4736.0,11551.0,13623.0,15477.0,16038.0,17621.0,19209.0,21922.0,22822.0,23841.0,24191.0,25066.0,25854.0,26882.0,28075.0
10,877,817,ricciardo,5,10,1,Finished,9041,8958,10948,12772,14517,16257,18052,19660.0,19805.0,8948.0,8606.0,9310.0,8558.0,6120.0,9564.0,12337.0,14195.0,16025.0,18856.0,16923.0,18897.0,20829.0,23959.0,25779.0,27438.0,31821.0,53706.0,55223.0,56027.0,57058.0,55603.0,37220.0,39454.0,42145.0,44398.0,45854.0,47782.0,54155.0,65357.0,22697.0,8116.0,7243.0,9797.0,13060.0,14003.0,15367.0,16530.0,17769.0,18932.0,20585.0,21621.0,22972.0,24382.0,26085.0,27463.0
11,877,3,rosberg,131,23,4,Collision,9303,35817,36580,37368,37948,39743,41822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,877,818,vergne,5,12,1,Finished,9380,9591,11687,13525,15575,17549,19558,21276.0,25255.0,14255.0,12914.0,13920.0,11943.0,7903.0,12031.0,15512.0,18246.0,20675.0,24050.0,23710.0,25225.0,26730.0,28307.0,29755.0,30935.0,32397.0,33517.0,34652.0,35354.0,36199.0,34883.0,16990.0,20432.0,40842.0,41926.0,43206.0,44358.0,47219.0,53968.0,20440.0,6468.0,5838.0,8469.0,12633.0,15245.0,17144.0,18618.0,21464.0,24541.0,26613.0,28198.0,29828.0,31448.0,33063.0,34906.0
13,877,10,glock,206,14,1,Finished,11249,14627,18240,22962,26086,29416,34033,38131.0,42780.0,16819.0,13764.0,14986.0,12605.0,8958.0,14371.0,18496.0,22031.0,26385.0,31251.0,31436.0,35093.0,38866.0,42165.0,45405.0,48576.0,51753.0,56889.0,78523.0,80094.0,81423.0,80781.0,63516.0,66215.0,68555.0,70828.0,73400.0,76524.0,88767.0,98227.0,52339.0,10749.0,10567.0,16201.0,19658.0,22545.0,25711.0,29252.0,33085.0,36481.0,40021.0,43321.0,46447.0,49834.0,52936.0,56473.0
14,877,5,kovalainen,207,13,1,Finished,11561,12221,14620,17285,19485,21866,24838,27350.0,30519.0,11534.0,10721.0,11976.0,9475.0,6745.0,10732.0,14022.0,16667.0,19297.0,23510.0,23124.0,26365.0,29785.0,33349.0,35919.0,38344.0,40837.0,43018.0,47039.0,70995.0,72318.0,71367.0,53869.0,56485.0,58683.0,61035.0,63384.0,65932.0,73837.0,81900.0,32203.0,8970.0,8741.0,13221.0,17394.0,20006.0,22983.0,25651.0,28579.0,31159.0,34014.0,36254.0,39180.0,42101.0,45695.0,47764.0
15,877,808,petrov,207,16,1,Finished,12189,15386,19040,23471,26745,30842,34505,39033.0,44186.0,17223.0,14621.0,15789.0,13399.0,9468.0,14925.0,19171.0,22803.0,28944.0,32858.0,32824.0,36151.0,39629.0,43451.0,47442.0,50957.0,54327.0,59618.0,82043.0,84347.0,86252.0,86389.0,69725.0,72886.0,75672.0,78901.0,81944.0,85303.0,99994.0,109797.0,61018.0,16155.0,11145.0,16822.0,20919.0,24354.0,27781.0,31215.0,34895.0,38564.0,42414.0,45907.0,50485.0,55400.0,59916.0,64595.0
16,877,819,pic,206,18,31,Retired,13054,15897,21024,24958,28600,32210,36146,39790.0,45407.0,18668.0,15619.0,16927.0,14030.0,10541.0,15854.0,22805.0,26934.0,30853.0,34724.0,34486.0,38052.0,41659.0,44948.0,48370.0,51902.0,56691.0,80108.0,82991.0,85389.0,87524.0,87714.0,70977.0,74001.0,76839.0,79998.0,83361.0,86738.0,102152.0,113595.0,65987.0,26040.0,,,,,,,,,,,,,,
17,877,39,karthikeyan,164,22,4,Collision,13736,18149,23046,27521,31408,35221,39748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,877,811,bruno_senna,3,8,1,Finished,14099,16261,19954,23945,27116,29749,32020,33717.0,36597.0,12813.0,11270.0,12825.0,10583.0,7179.0,11423.0,14811.0,17612.0,20002.0,22562.0,20565.0,22932.0,24704.0,26641.0,28256.0,29710.0,31140.0,31891.0,32610.0,32791.0,33350.0,31879.0,14618.0,37655.0,38429.0,38853.0,39412.0,40042.0,41010.0,49081.0,19101.0,5239.0,4938.0,7533.0,9040.0,10290.0,12089.0,13527.0,15094.0,15819.0,17604.0,18516.0,19585.0,20873.0,22478.0,23542.0
19,877,20,vettel,9,3,1,Finished,15132,16774,19433,21042,21731,22526,23190,23755.0,24895.0,9725.0,9578.0,10291.0,8229.0,12872.0,16606.0,19705.0,23075.0,23796.0,24531.0,21247.0,21695.0,22114.0,22199.0,22435.0,22613.0,22831.0,22679.0,22751.0,23149.0,23252.0,20597.0,1451.0,2086.0,2777.0,3630.0,4100.0,6350.0,24400.0,29875.0,3329.0,2212.0,2132.0,3388.0,4362.0,4478.0,5448.0,5539.0,5920.0,6224.0,6455.0,6128.0,5863.0,5698.0,5103.0,4163.0
20,877,37,rosa,164,17,1,Finished,22086,23390,27404,31750,35389,39416,43939,50598.0,55863.0,19338.0,16362.0,17865.0,15033.0,11610.0,19104.0,24758.0,29228.0,33411.0,37989.0,38463.0,42928.0,46860.0,50980.0,55016.0,58716.0,62573.0,66491.0,71739.0,95503.0,97589.0,97912.0,81282.0,85060.0,88535.0,91650.0,94862.0,98211.0,118381.0,129352.0,86511.0,41193.0,13209.0,18323.0,22600.0,27091.0,31219.0,34794.0,38745.0,42453.0,46918.0,51858.0,58176.0,62618.0,67834.0,71778.0
