,0,1,2
0,1,131,1:22.188
1,20,6,1:22.456
2,822,131,1:22.481
3,8,6,1:23.033
4,830,9,1:23.485
5,154,210,1:24.074
6,13,3,1:24.443
7,832,5,1:24.487
8,826,5,1:24.512
9,817,9,1:23.989
10,815,10,1:25.064
11,807,4,1:24.975
12,4,1,1:25.425
13,839,10,1:25.568
14,828,15,1:26.236
15,841,15,1:26.419
16,825,210,1:26.847
17,838,1,1:26.858
18,840,3,1:27.143
19,835,4,1:28.244
