,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,175,57,hakkinen,1,16,37,Throttle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,71715.0,101493.0,130925.0,164379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,175,14,coulthard,1,18,9,Hydraulics,693,1067,980,1016,1280,1210,1218,1246,1540,1077,1342,1025,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,175,56,irvine,6,1,1,Finished,3087,5323,7645,9422,10840,12808,13833,14984,16862,17692,18313,18317,17699,17132.0,18134.0,1250.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,175,49,frentzen,17,2,1,Finished,3835,6485,8918,11015,12349,14328,15406,16689,18409,19361,20163,20030,19757,19167.0,19130.0,1720.0,323.0,1291.0,1128.0,1587.0,1417.0,968.0,691.0,589.0,717.0,842.0,993.0,865.0,1108.0,1383.0,1830.0,1824.0,1555.0,2019.0,2805.0,3859.0,4257.0,4694.0,5176.0,5255.0,4510.0,4312.0,4713.0,5533.0,5671.0,6131.0,6517.0,5708.0,4793.0,4941.0,4914.0,4898.0,5171.0,4644.0,4176.0,3069.0,1026.0
4,175,23,ralf_schumacher,3,3,1,Finished,4681,7446,10093,12363,14073,15642,17010,17963,20124,21371,22448,22556,22423,22129.0,24066.0,2250.0,430.0,3940.0,5012.0,5138.0,5261.0,4716.0,1172.0,1139.0,1266.0,1993.0,2634.0,2810.0,2889.0,3304.0,3975.0,3673.0,27058.0,10609.0,6867.0,6644.0,6349.0,6406.0,6592.0,6809.0,6337.0,8088.0,9486.0,10139.0,10310.0,10528.0,10870.0,10018.0,9878.0,10250.0,9695.0,8769.0,8483.0,8265.0,7808.0,7414.0,7012.0
5,175,21,fisichella,22,4,1,Finished,5412,8354,11056,13528,15902,17993,19439,20411,22433,23618,24710,25415,25455,25938.0,26312.0,3042.0,608.0,58937.0,63418.0,64233.0,67282.0,70653.0,54216.0,10655.0,6802.0,9705.0,13461.0,16244.0,17507.0,19258.0,21693.0,24624.0,25063.0,3423.0,534.0,682.0,23751.0,27833.0,28899.0,29381.0,29508.0,30046.0,31073.0,31778.0,33882.0,34515.0,35435.0,34564.0,34005.0,33169.0,33210.0,33206.0,33636.0,33422.0,33700.0,33698.0,33418.0
6,175,35,villeneuve,16,19,65,Rear wing,5771,9761,12786,14850,17110,19635,21620,23142,25896,27071,28138,28269,28127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,175,15,trulli,20,14,4,Collision,6397,9067,12030,14363,16665,19211,20910,22188,24233,25304,26195,26882,27031,27087.0,26881.0,4560.0,710.0,2668.0,2988.0,3492.0,4201.0,24929.0,28508.0,9141.0,6415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,175,64,diniz,15,12,7,Transmission,6862,10432,13202,15207,17424,19829,21887,23630,26343,27478,28460,28904,28520,32030.0,53189.0,13431.0,2268.0,5629.0,7270.0,9522.0,11545.0,13568.0,2518.0,3341.0,2541.0,5472.0,8070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,175,41,zonta,16,9,6,Gearbox,7453,10863,15770,17699,19343,21709,23923,25689,29545,31569,33170,34279,33903,34508.0,68685.0,18937.0,4461.0,7950.0,10748.0,12257.0,14690.0,17863.0,4411.0,4478.0,3237.0,6636.0,10052.0,12871.0,15281.0,17098.0,48475.0,54608.0,57322.0,38998.0,37397.0,38979.0,41103.0,42851.0,44343.0,46422.0,49026.0,50458.0,53312.0,55207.0,57886.0,87304.0,94408.0,94394.0,,,,,,,,,
