,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,99,4,alonso,4,2,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3074.0,2377.0,2195.0,2615.0,3069.0,3044.0,4247.0,4994.0,5203.0,4999.0,0.0,0.0,0.0,0.0,11522.0,12252.0,12727.0,13232.0,14100.0,15528.0,16467.0,17618.0,18925.0,20327.0,21790.0,22211.0,7312.0,8269.0,9180.0,9467.0,9359.0,9606.0,10226.0,10799.0,10856.0,10695.0,10160.0,8329.0
1,99,30,michael_schumacher,6,1,1,Finished,854,1218,1183,1415,1507,1514,1511,1086,954,679,1626,19933,20437,20320,2874,3101.0,3764.0,3980.0,3885.0,3525.0,3226.0,2496.0,2135.0,1526.0,984.0,1014.0,720.0,724.0,1442.0,17003.0,15618.0,13339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11173.0,10594.0,10395.0,8744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,99,15,trulli,4,4,1,Finished,1943,2393,2760,3063,3792,4494,5425,5927,6147,6074,6489,7043,8355,25299,7193,6874.0,8061.0,9042.0,9484.0,9667.0,9610.0,9142.0,8785.0,8684.0,9378.0,9666.0,9289.0,10349.0,11031.0,11241.0,12214.0,28673.0,15940.0,16317.0,18360.0,21295.0,22728.0,23179.0,24846.0,26020.0,26810.0,27280.0,22526.0,22832.0,23147.0,22323.0,14523.0,15008.0,16514.0,34789.0,36124.0,37781.0,39423.0,40872.0,42476.0,44306.0,46005.0,46790.0,32120.0,33156.0,33766.0,33994.0,33772.0,34176.0,34546.0,35039.0,34985.0,34995.0,34469.0,32082.0
3,99,18,button,16,5,1,Finished,2625,3216,3855,4609,5404,6230,7002,7635,7990,7978,8046,8388,8719,8569,8620,8286.0,9482.0,10415.0,11015.0,11552.0,11703.0,11313.0,11019.0,10803.0,10853.0,11275.0,11016.0,11492.0,12635.0,13330.0,30208.0,29263.0,16985.0,18470.0,20185.0,22118.0,23752.0,24460.0,26245.0,27487.0,28453.0,28999.0,24685.0,25010.0,25110.0,24139.0,16011.0,16584.0,17115.0,17104.0,17713.0,19025.0,40324.0,41894.0,43604.0,45559.0,47595.0,48046.0,33161.0,34387.0,35283.0,35717.0,35691.0,35624.0,36039.0,36304.0,36237.0,36223.0,35680.0,32484.0
4,99,14,coulthard,1,6,1,Finished,3344,4022,4775,5787,6574,7389,8201,8999,9450,9503,9486,10724,28357,28175,11734,12228.0,13263.0,14920.0,15967.0,16478.0,16802.0,16637.0,16147.0,15908.0,15434.0,15395.0,15120.0,15181.0,15965.0,34744.0,34765.0,33969.0,22004.0,23229.0,24523.0,26979.0,28585.0,29602.0,31303.0,32578.0,33388.0,33772.0,29209.0,29446.0,29760.0,28834.0,21224.0,22879.0,42002.0,42627.0,43692.0,44885.0,46016.0,48461.0,50275.0,52079.0,53407.0,54192.0,39998.0,40874.0,41253.0,41211.0,40661.0,40511.0,40310.0,40063.0,39523.0,39241.0,39033.0,35520.0
5,99,31,montoya,3,8,1,Finished,3686,4939,6097,6961,8405,9678,11163,11912,12391,12389,12542,13988,15099,31668,13558,13599.0,14714.0,25354.0,26515.0,28242.0,30663.0,30887.0,30863.0,32048.0,32096.0,32255.0,32141.0,32112.0,32330.0,32275.0,33472.0,50435.0,37407.0,37615.0,38327.0,39107.0,39782.0,39772.0,41814.0,43000.0,43575.0,44098.0,39987.0,40518.0,41179.0,40555.0,32302.0,32338.0,33395.0,35007.0,54114.0,55458.0,56001.0,56692.0,57791.0,58960.0,60253.0,60225.0,44818.0,45378.0,46244.0,45900.0,45154.0,44987.0,44631.0,44842.0,44730.0,44963.0,45468.0,43419.0
6,99,8,raikkonen,1,7,1,Finished,4100,5452,6979,7939,8931,10044,11582,12787,13421,13583,14775,33697,35863,37012,20609,21511.0,23075.0,24716.0,25734.0,27410.0,28043.0,27775.0,27005.0,26217.0,25476.0,24642.0,23937.0,24349.0,42113.0,41019.0,40206.0,38999.0,26803.0,27354.0,28637.0,30048.0,32207.0,32464.0,33591.0,34588.0,35164.0,35258.0,30384.0,30521.0,30853.0,30037.0,22796.0,41510.0,43026.0,44258.0,45613.0,46897.0,48391.0,50309.0,51798.0,53763.0,55251.0,55587.0,40899.0,42051.0,42402.0,42464.0,41812.0,41566.0,41324.0,41131.0,40641.0,40086.0,39411.0,36230.0
7,99,11,sato,16,20,5,Engine,4862,6130,7860,10048,11581,12771,14208,15623,16559,17317,18321,19279,19811,19380,2894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,99,22,barrichello,6,3,1,Finished,5328,6899,8361,8958,9905,10971,12261,13364,14259,14491,14692,15301,35059,34488,17001,16778.0,17349.0,18046.0,18989.0,19304.0,19233.0,18535.0,17977.0,17532.0,16745.0,16390.0,16419.0,16219.0,16234.0,15929.0,15490.0,31766.0,19565.0,20555.0,22144.0,24127.0,25378.0,25809.0,27359.0,28517.0,29346.0,29820.0,25602.0,26181.0,26481.0,25505.0,17115.0,17433.0,17960.0,18013.0,19334.0,38499.0,39997.0,41535.0,43189.0,45111.0,46657.0,47363.0,32713.0,33795.0,34568.0,34962.0,34566.0,34816.0,35323.0,35565.0,35682.0,35664.0,34980.0,31622.0
9,99,17,webber,19,9,1,Finished,5794,7624,9072,10994,12526,13850,15035,16319,17493,19228,19935,20960,21525,21316,4711,23569.0,24185.0,25752.0,27048.0,28709.0,31083.0,32479.0,33270.0,33243.0,33177.0,33302.0,33383.0,33553.0,33588.0,33613.0,33884.0,33103.0,21633.0,39919.0,40875.0,41827.0,43011.0,44095.0,46137.0,48190.0,49853.0,50556.0,46375.0,47101.0,47819.0,47130.0,39217.0,39798.0,40632.0,41457.0,43106.0,61562.0,61543.0,62568.0,64079.0,65495.0,67780.0,68183.0,53545.0,54168.0,54824.0,55112.0,55019.0,55725.0,56088.0,56112.0,55888.0,55249.0,54960.0,52394.0
