,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,236,35,villeneuve,3,2,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2466.0,3225.0,2389.0,4484.0,4333.0,4215.0,4418.0,2864.0,3566.0,1805.0,1762.0,1448.0,1667.0,1188.0,808.0,0.0,0.0,0.0,939.0,549.0,871.0,945.0,1221.0,593.0,634.0,1170.0,2184.0,2119.0,3019.0,5602.0
1,236,30,michael_schumacher,6,1,1,Finished,883,1509,1188,1083,1439,1290,457,1069,1113,1393,1182,1637.0,1527.0,7917.0,1859.0,1194.0,1099.0,2257.0,2339.0,2930.0,3532.0,1709.0,2233.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.0,20636.0,14176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,236,14,coulthard,1,11,20,Spun off,1922,2432,3023,3742,4344,6030,5331,6157,6500,6880,7145,7523.0,7265.0,6736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4137.0,24337.0,23831.0,26294.0,28264.0,30585.0,32832.0,34491.0,36907.0,38810.0,34051.0,21365.0,22406.0,24022.0,25048.0,26154.0,,,,,,,
3,236,71,damon_hill,3,5,1,Finished,2554,3662,4193,5372,6225,7006,6657,7749,9114,9275,9620,10320.0,12621.0,18932.0,1353.0,9479.0,8751.0,12809.0,15856.0,17822.0,20165.0,19795.0,21664.0,21304.0,23620.0,24173.0,25088.0,27077.0,29491.0,29292.0,30410.0,24216.0,10973.0,19078.0,33368.0,33195.0,33011.0,32788.0,31955.0,31325.0,31755.0,30630.0,29676.0,29179.0
4,236,57,hakkinen,1,3,1,Finished,3480,4932,5818,6419,7642,8404,7986,8967,10055,11035,11604,12383.0,13249.0,16827.0,590.0,690.0,579.0,1817.0,1627.0,1744.0,1567.0,0.0,0.0,4649.0,22636.0,23011.0,24363.0,26710.0,27513.0,27068.0,27838.0,21884.0,8068.0,8332.0,9265.0,9642.0,10539.0,10745.0,11219.0,11935.0,13419.0,14560.0,14750.0,15710.0
5,236,77,berger,22,6,1,Finished,4110,5587,6452,6942,8068,8910,8533,9713,10669,11407,12174,13072.0,13896.0,17030.0,4765.0,4927.0,4539.0,9560.0,30850.0,31836.0,33266.0,31771.0,33368.0,31854.0,33973.0,34199.0,34235.0,34228.0,35084.0,35280.0,43996.0,51337.0,37762.0,37486.0,37396.0,36730.0,36409.0,35786.0,34860.0,34188.0,33546.0,32002.0,31158.0,29896.0
6,236,55,alesi,22,4,1,Finished,4879,6227,7200,7899,9273,9907,9346,10873,12807,14436,15461,16873.0,18117.0,24624.0,3831.0,2526.0,2224.0,5525.0,6208.0,6788.0,7418.0,5846.0,7148.0,5842.0,6477.0,6560.0,7174.0,7624.0,7838.0,13632.0,29428.0,23412.0,10309.0,11307.0,12137.0,12894.0,13657.0,14206.0,14684.0,15714.0,16523.0,17872.0,18801.0,19125.0
7,236,84,brundle,17,12,5,Engine,6244,8836,11182,13082,14935,16554,17107,19297,20503,22474,23993,26134.0,27868.0,35150.0,8320.0,7111.0,5804.0,10313.0,15473.0,17487.0,19689.0,19362.0,21321.0,21031.0,25640.0,27554.0,29968.0,31802.0,33402.0,34173.0,42280.0,54410.0,41269.0,84851.0,,,,,,,,,,
8,236,56,irvine,6,13,6,Gearbox,7313,10006,12217,14607,16796,19263,19927,21640,22891,24018,25394,27439.0,36459.0,63189.0,21954.0,6479.0,5137.0,9334.0,14440.0,16000.0,17908.0,17171.0,19749.0,19838.0,28594.0,48047.0,51373.0,55017.0,60111.0,,,,,,,,,,,,,,,
9,236,63,salo,25,7,1,Finished,9313,12713,15927,19165,21958,24355,25370,27775,29806,31842,33886,36354.0,38509.0,46696.0,17275.0,3960.0,3665.0,8789.0,10723.0,12890.0,15251.0,15602.0,17814.0,17470.0,19567.0,21350.0,23562.0,26253.0,29178.0,37504.0,55002.0,50037.0,38304.0,40293.0,42611.0,44976.0,47479.0,49784.0,51711.0,54444.0,56748.0,57991.0,58865.0,60754.0
10,236,79,katayama,25,8,1,Finished,10939,15893,20071,25370,29278,32942,34881,38553,41387,44379,46973,49849.0,52479.0,63470.0,29487.0,7944.0,6491.0,11003.0,15809.0,19828.0,23189.0,24744.0,28595.0,30305.0,33681.0,38247.0,41845.0,45149.0,54699.0,75002.0,78555.0,75012.0,64084.0,67517.0,71294.0,74838.0,78465.0,81614.0,84732.0,87861.0,91105.0,94075.0,96765.0,100227.0
11,236,64,diniz,27,15,10,Electrical,12415,19915,24321,28936,33236,37061,40355,44767,49003,53821,61203,66649.0,71071.0,79953.0,64495.0,17371.0,8344.0,14763.0,21819.0,27568.0,35614.0,49409.0,,,,,,,,,,,,,,,,,,,,,,
12,236,50,verstappen,29,16,3,Accident,12812,17567,20854,23671,26154,28155,28879,31351,33597,35976,48740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,236,73,rosset,29,9,11,+1 Lap,15901,21606,26721,31984,36931,41482,44685,49393,53541,58025,62189,67468.0,71854.0,90124.0,103946.0,27138.0,9919.0,15428.0,20571.0,25685.0,29544.0,31262.0,36152.0,37609.0,41247.0,45627.0,50165.0,54124.0,57726.0,67391.0,91611.0,88795.0,77847.0,81928.0,86505.0,90723.0,95179.0,100314.0,104933.0,109196.0,113724.0,117608.0,122081.0,
