,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,197607.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,199351.0,2,2,2,2,2,2,3,13,11,8,6,5,6,5,6,5,6,6,6,7,7,7,7,7,6,6,5,4,6,10,10,10,10,9,7,7,7,7,7,7,6,6,6,6,6,7,6,6,6,6,7,7,7,7,7,8,0
2,200526.0,3,3,3,3,3,3,4,5,15,17,16,15,13,10,10,10,9,9,9,9,9,9,9,10,9,9,8,7,9,8,8,8,8,10,15,13,12,12,10,10,10,9,9,9,8,8,8,8,8,9,9,9,9,9,9,9,0
3,201012.0,4,4,4,4,4,7,16,14,12,9,7,6,5,4,3,3,4,4,4,4,4,4,4,5,10,8,7,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4
4,201858.0,5,5,5,5,5,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5,203392.0,6,6,6,7,7,6,6,4,4,4,4,8,7,7,7,6,5,5,5,5,5,5,5,4,4,4,4,8,7,6,6,6,5,5,5,5,5,5,5,5,8,8,8,7,7,6,5,5,5,5,5,5,5,5,5,5,5
6,203994.0,7,7,7,6,6,5,5,3,3,3,3,3,2,6,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7,204706.0,8,8,8,8,8,8,7,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,205337.0,9,9,9,9,9,9,8,6,5,5,13,10,9,8,8,7,7,7,7,6,6,6,6,6,5,5,10,9,8,7,7,7,7,6,6,6,6,6,6,6,5,5,4,4,4,5,7,7,7,7,6,6,6,6,6,6,6
9,206102.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,241458.0,11,20,20,20,20,20,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,214151.0,12,18,19,19,19,19,18,17,16,14,12,12,11,14,17,17,16,16,16,16,16,15,15,14,14,13,12,13,13,11,11,11,11,12,13,14,15,17,17,16,16,15,16,16,16,16,15,15,15,15,14,14,14,14,14,16,0
12,207677.0,13,11,11,11,11,11,9,7,7,16,14,11,10,9,9,9,8,8,8,8,8,8,8,8,7,14,14,12,11,9,9,9,9,8,8,8,8,8,9,9,9,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,0
13,211550.0,14,13,13,13,13,13,11,10,8,7,9,17,15,13,12,13,12,12,13,13,13,13,13,13,13,12,13,14,14,17,16,15,15,15,14,12,13,13,12,12,12,16,15,15,15,15,14,14,14,14,13,13,13,13,13,13,0
14,210718.0,15,12,12,12,12,12,10,8,6,6,5,4,3,3,5,8,14,13,12,11,10,10,10,9,8,7,6,6,5,5,5,5,6,7,9,9,9,9,8,8,7,7,7,8,9,9,9,9,9,8,8,8,8,8,8,7,0
15,234520.0,16,19,18,18,18,18,17,18,17,15,15,14,12,11,14,15,17,17,17,17,17,17,17,17,16,16,16,16,15,13,13,13,13,13,12,16,16,15,15,15,15,14,14,14,14,13,13,13,13,13,15,16,16,16,16,15,0
16,212572.0,17,15,15,15,15,15,13,12,10,10,8,7,8,15,13,12,11,11,10,10,11,11,11,11,11,10,9,10,10,16,14,14,14,14,11,11,11,11,11,11,11,10,10,10,11,11,11,11,11,12,12,12,12,12,12,12,0
17,213796.0,18,17,17,17,17,17,15,16,14,13,11,13,17,17,16,16,15,15,15,15,15,16,16,16,15,15,15,15,17,15,15,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0
18,212127.0,19,14,14,14,14,14,12,11,9,11,17,16,14,12,11,11,10,10,11,12,12,12,12,12,12,11,11,11,12,12,17,16,16,16,16,15,14,14,13,13,13,12,12,13,13,14,16,16,16,16,16,15,15,15,15,14,0
19,212907.0,20,16,16,16,16,16,14,15,13,12,10,9,16,16,15,14,13,14,14,14,14,14,14,15,17,17,17,17,16,14,12,12,12,11,10,10,10,10,14,14,14,13,13,12,12,12,12,12,12,11,11,11,11,11,11,11,0
