,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
1,949,3,rosberg,131,1,1,Finished,99458,197607,295338,392821,490484,588238,686025.0,783833.0,882007.0,980304.0,1079131.0,1177947.0,1280500.0,1399834.0,1497267.0,1594328.0,1691427.0,1788622.0,1885645.0,1983407.0,2081099.0,2178569.0,2276057.0,2373506.0,2470994.0,2568870.0,2666819.0,2764843.0,2863104.0,2964728.0,3086059.0,3181969.0,3277756.0,3373408.0,3468869.0,3565101.0,3662135.0,3759147.0,3858217.0,3977172.0,4071654.0,4167231.0,4263009.0,4358224.0,4454030.0,4549754.0,4645506.0,4741723.0,4838003.0,4934197.0,5031461.0,5128182.0,5224814.0,5321333.0,5418235.0,5516595.0,5614696.0
3,949,13,massa,3,8,11,+1 Lap,101133,199351,298501,397775,497190,596813,699244.0,818233.0,917901.0,1017203.0,1116444.0,1216040.0,1317366.0,1417484.0,1518481.0,1618641.0,1719495.0,1819480.0,1919828.0,2021303.0,2121686.0,2222781.0,2323482.0,2424046.0,2524737.0,2626008.0,2727174.0,2827893.0,2931917.0,3050041.0,3147601.0,3245400.0,3344075.0,3444197.0,3542003.0,3640004.0,3738034.0,3836022.0,3934179.0,4032277.0,4130598.0,4228798.0,4327356.0,4425875.0,4524402.0,4624150.0,4723064.0,4821632.0,4920218.0,5018979.0,5118580.0,5217747.0,5317157.0,5416463.0,5516918.0,5618285.0,
10,949,822,bottas,3,9,11,+1 Lap,101950,200526,299588,398921,498441,598353,699632.0,804231.0,926543.0,1039669.0,1138576.0,1237879.0,1337526.0,1439411.0,1539185.0,1638892.0,1738463.0,1837836.0,1937313.0,2036621.0,2136205.0,2235762.0,2335642.0,2436943.0,2537361.0,2638299.0,2738613.0,2838771.0,2940171.0,3040516.0,3141008.0,3241442.0,3342366.0,3446995.0,3567240.0,3664596.0,3761673.0,3859143.0,3956456.0,4053812.0,4151601.0,4248934.0,4346163.0,4443409.0,4540856.0,4638330.0,4736265.0,4833841.0,4931659.0,5032446.0,5130665.0,5229067.0,5327406.0,5427214.0,5526061.0,5625236.0,
8,949,817,ricciardo,9,4,1,Finished,102560,201012,300244,399555,499069,602312,720214.0,819181.0,918440.0,1017884.0,1117129.0,1216512.0,1316226.0,1415828.0,1514787.0,1614040.0,1714034.0,1813814.0,1913536.0,2013295.0,2113095.0,2213340.0,2313668.0,2418411.0,2538251.0,2635495.0,2732625.0,2829135.0,2927306.0,3024746.0,3122447.0,3219896.0,3317578.0,3415245.0,3513058.0,3611172.0,3709511.0,3807853.0,3906576.0,4005331.0,4104613.0,4206390.0,4323532.0,4419596.0,4516061.0,4614201.0,4710586.0,4807159.0,4903733.0,5000008.0,5096452.0,5193098.0,5290057.0,5386484.0,5483259.0,5580485.0,5677190.0
2,949,8,raikkonen,6,2,1,Finished,103779,201858,300792,399854,499581,598727,697841.0,796836.0,895483.0,994464.0,1093378.0,1195514.0,1314295.0,1411109.0,1507870.0,1605133.0,1702629.0,1799942.0,1897603.0,1995335.0,2093431.0,2191471.0,2289287.0,2387307.0,2485655.0,2583949.0,2682294.0,2780758.0,2882090.0,2999589.0,3095128.0,3190692.0,3286075.0,3382011.0,3478294.0,3574761.0,3674237.0,3790505.0,3885663.0,3980978.0,4076465.0,4171919.0,4267539.0,4363887.0,4459854.0,4556126.0,4652116.0,4748431.0,4844597.0,4941218.0,5037606.0,5134157.0,5231112.0,5328631.0,5426314.0,5523359.0,5624978.0
5,949,154,grosjean,210,5,1,Finished,104134,203392,302310,402065,501495,601404,701571.0,802257.0,902671.0,1003231.0,1107159.0,1226745.0,1324030.0,1422022.0,1520018.0,1619110.0,1718478.0,1817150.0,1916121.0,2015489.0,2114863.0,2214128.0,2314209.0,2414357.0,2515405.0,2615018.0,2717927.0,2838873.0,2936635.0,3034026.0,3131626.0,3229651.0,3327409.0,3425007.0,3522732.0,3620490.0,3718821.0,3816466.0,3914483.0,4015928.0,4138891.0,4234986.0,4331221.0,4427753.0,4524717.0,4621556.0,4718505.0,4815491.0,4912397.0,5009711.0,5106922.0,5204136.0,5301687.0,5399614.0,5497433.0,5594985.0,5692995.0
0,949,1,hamilton,131,3,1,Finished,104787,203994,302780,400809,500081,599976,699893.0,798885.0,897983.0,997037.0,1096474.0,1196066.0,1299084.0,1417664.0,1515490.0,1614301.0,1711377.0,1809058.0,1906486.0,2004133.0,2101915.0,2199759.0,2297651.0,2395557.0,2493850.0,2592257.0,2690540.0,2791761.0,2908659.0,3003380.0,3098612.0,3194174.0,3289971.0,3386082.0,3482906.0,3579690.0,3676730.0,3774213.0,3872069.0,3970245.0,4072426.0,4188353.0,4283030.0,4377976.0,4473730.0,4569574.0,4665901.0,4761438.0,4856996.0,4954150.0,5051351.0,5148898.0,5247195.0,5345639.0,5444037.0,5542806.0,5644844.0
9,949,821,gutierrez,210,19,31,Retired,105365,204706,304048,403884,503697,603490,703451.0,811710.0,953345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,949,830,max_verstappen,5,6,1,Finished,106223,205337,304521,404578,504178,604457,704451.0,805686.0,906171.0,1009826.0,1130237.0,1228249.0,1326467.0,1424855.0,1523451.0,1622187.0,1720958.0,1820177.0,1920289.0,2019637.0,2119256.0,2218880.0,2318515.0,2418453.0,2518579.0,2621322.0,2741250.0,2839296.0,2937682.0,3035888.0,3134260.0,3232618.0,3331358.0,3430101.0,3528628.0,3627033.0,3725653.0,3824048.0,3922706.0,4021110.0,4119684.0,4218170.0,4316779.0,4415531.0,4514648.0,4616435.0,4733654.0,4829224.0,4924728.0,5020435.0,5116700.0,5212284.0,5308230.0,5404459.0,5500958.0,5598000.0,5695625.0
4,949,18,button,1,20,131,Power Unit,106579,206102,305529,405280,505175,605435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
