,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
13,147.0,44.0,panis,20.0,38.0,Steering,98042.0,184831.0,272081.0,358254.0,444291.0,530132.0,615257.0,700459.0,785330.0,870049.0,955929.0,1070328.0,1823929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,147.0,8.0,raikkonen,10.0,15.0,+5 Laps,98795.0,185677.0,272944.0,359332.0,445212.0,531020.0,616594.0,701458.0,786201.0,870969.0,956618.0,1043549.0,1126660.0,1209492.0,1611050.0,1705118.0,1791143.0,1874518.0,1958153.0,2042031.0,2126762.0,2212585.0,2296384.0,2382852.0,2468368.0,2552920.0,2638745.0,2724378.0,2809083.0,2891745.0,2974390.0,3056992.0,3141520.0,3225040.0,3307444.0,3389382.0,3472378.0,3554863.0,3637637.0,3721396.0,3803859.0,3888521.0,3971658.0,4055374.0,4137989.0,4220724.0,4306199.0,4390625.0,4476175.0,4562799.0,4649083.0,4735516.0,4820347.0,4904826.0,4989677.0,5074686.0,5160849.0,5267964.0,5353471.0,5434176.0,5515103.0,5596355.0,5677414.0,5759179.0,5841500.0,5923432.0,6005081.0,6087359.0,6168993.0,6251486.0,6332658.0,6413739.0,6497285.0,,,,,
14,147.0,49.0,frentzen,14.0,3.0,Accident,99404.0,186357.0,273942.0,360123.0,446563.0,531696.0,617773.0,702892.0,787632.0,871859.0,957614.0,1044192.0,1127815.0,1211743.0,1297324.0,1380394.0,1464217.0,1547601.0,1630340.0,1714033.0,1797077.0,1879762.0,1962372.0,2045065.0,2127718.0,2210182.0,2293936.0,2375333.0,2456893.0,2538588.0,2620396.0,2702087.0,2783250.0,2865187.0,2948278.0,3031085.0,3112912.0,3195330.0,3277972.0,3360363.0,3442257.0,3524457.0,3606624.0,3689764.0,3773118.0,3853928.0,3935221.0,4017203.0,4099124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,147.0,37.0,rosa,18.0,9.0,Hydraulics,100080.0,186827.0,274554.0,360823.0,447422.0,532491.0,618199.0,703286.0,788237.0,872952.0,958187.0,1044744.0,1129042.0,1212735.0,1298584.0,1382760.0,1466486.0,1549969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,147.0,18.0,button,7.0,11.0,+1 Lap,100791.0,187638.0,275841.0,362091.0,449091.0,534439.0,620232.0,705494.0,790394.0,875091.0,960198.0,1046273.0,1131273.0,1215918.0,1304253.0,1388707.0,1472918.0,1556987.0,1642030.0,1725758.0,1809555.0,1892840.0,1976062.0,2059284.0,2142117.0,2225185.0,2307861.0,2391091.0,2473544.0,2556500.0,2640469.0,2723821.0,2807660.0,2889947.0,2972532.0,3055298.0,3137408.0,3220121.0,3304351.0,3388438.0,3471129.0,3553739.0,3636653.0,3720106.0,3802545.0,3885618.0,3971027.0,4054336.0,4160053.0,4249966.0,4332435.0,4414606.0,4497400.0,4579987.0,4662456.0,4745539.0,4828082.0,4910360.0,4993066.0,5075951.0,5159503.0,5241580.0,5324391.0,5406699.0,5488279.0,5571015.0,5654353.0,5737416.0,5821457.0,5907788.0,5993907.0,6078326.0,6162594.0,6246159.0,6329688.0,6412781.0,6496971.0,
1,147.0,4.0,alonso,13.0,6.0,Gearbox,101557.0,188724.0,276338.0,362986.0,449578.0,535794.0,622233.0,707495.0,792717.0,877680.0,961808.0,1048856.0,1133637.0,1218361.0,1304824.0,1389949.0,1474228.0,1558496.0,1642952.0,1726926.0,1811106.0,1894900.0,1978668.0,2062578.0,2146256.0,2229607.0,2312744.0,2395700.0,2478839.0,2561828.0,2645998.0,2729089.0,2812219.0,2897160.0,2981683.0,3065568.0,3148573.0,3239871.0,3324854.0,3409204.0,3493081.0,3578389.0,3662846.0,3748162.0,3832183.0,3920845.0,4030053.0,4118859.0,4204233.0,4294498.0,4378401.0,4462195.0,4546015.0,4630160.0,,,,,,,,,,,,,,,,,,,,,,,,
21,147.0,59.0,bernoldi,9.0,12.0,+2 Laps,103624.0,189982.0,277930.0,364400.0,450838.0,537758.0,623694.0,709497.0,794716.0,879724.0,965603.0,1050944.0,1135786.0,1220586.0,1306819.0,1391842.0,1477397.0,1562414.0,1648140.0,1733199.0,1818195.0,1902782.0,1987215.0,2071233.0,2155364.0,2242497.0,2326422.0,2410367.0,2494074.0,2577985.0,2663977.0,2750656.0,2834187.0,2917764.0,3001420.0,3086943.0,3170954.0,3255126.0,3340513.0,3424388.0,3510133.0,3593235.0,3703003.0,3794048.0,3878796.0,3963740.0,4048833.0,4133646.0,4219811.0,4305091.0,4390143.0,4475799.0,4561247.0,4648031.0,4735138.0,4819892.0,4904274.0,4989263.0,5074216.0,5160417.0,5244786.0,5328752.0,5412734.0,5499521.0,5583942.0,5669729.0,5753770.0,5836831.0,5919757.0,6002853.0,6085537.0,6168013.0,6251025.0,6337114.0,6419167.0,6505166.0,,
20,147.0,58.0,marques,12.0,7.0,Transmission,105704.0,193063.0,283481.0,373758.0,461744.0,549180.0,637569.0,724950.0,812489.0,899921.0,987048.0,1073857.0,1163059.0,1249507.0,1339088.0,1426042.0,1513510.0,1599017.0,1684735.0,1769492.0,1856767.0,1943795.0,2036011.0,2121782.0,2207935.0,2295122.0,2380285.0,2466820.0,2552256.0,2637417.0,2722233.0,2810767.0,2895337.0,2981247.0,3068730.0,3154419.0,3241263.0,3326832.0,3413670.0,3500125.0,3587756.0,3675470.0,3763848.0,3876313.0,3970048.0,4058156.0,4144358.0,4234723.0,4324228.0,4410563.0,4500189.0,4586958.0,4673185.0,4760209.0,4846540.0,4936011.0,,,,,,,,,,,,,,,,,,,,,,
16,147.0,54.0,burti,17.0,6.0,Gearbox,106532.0,196488.0,311660.0,402120.0,488870.0,575270.0,661338.0,746754.0,832152.0,917214.0,1001848.0,1088438.0,1174981.0,1262548.0,1347454.0,1434452.0,1519661.0,1603867.0,1693190.0,1781520.0,1869599.0,1953969.0,2040012.0,2127411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,147.0,50.0,verstappen,8.0,11.0,+1 Lap,107025.0,193430.0,281341.0,365672.0,451265.0,538174.0,623816.0,708002.0,793195.0,878330.0,962667.0,1047288.0,1131731.0,1216381.0,1302928.0,1386433.0,1469852.0,1553049.0,1636112.0,1719113.0,1801699.0,1884094.0,1966715.0,2049119.0,2131961.0,2215022.0,2297608.0,2380830.0,2465333.0,2548538.0,2631800.0,2714523.0,2797176.0,2879810.0,2962257.0,3044857.0,3127910.0,3211020.0,3293717.0,3377235.0,3460267.0,3598115.0,3687842.0,3774381.0,3857975.0,3941627.0,4025273.0,4109098.0,4194905.0,4278795.0,4362509.0,4446149.0,4529463.0,4612728.0,4695828.0,4779900.0,4862249.0,4945308.0,5028915.0,5111931.0,5194379.0,5277335.0,5360392.0,5442774.0,5525089.0,5607461.0,5689509.0,5771977.0,5854659.0,5937978.0,6020818.0,6103686.0,6185788.0,6267520.0,6349765.0,6432610.0,6515060.0,
3,147.0,14.0,coulthard,5.0,11.0,+1 Lap,107510.0,194796.0,283664.0,368556.0,452461.0,538805.0,624396.0,709902.0,795035.0,880116.0,965830.0,1051162.0,1136379.0,1220840.0,1307203.0,1392236.0,1477738.0,1562705.0,1648433.0,1733554.0,1818550.0,1903055.0,1987544.0,2071624.0,2155621.0,2242749.0,2326775.0,2410675.0,2494442.0,2578295.0,2664245.0,2750914.0,2834566.0,2918111.0,3001659.0,3087210.0,3171213.0,3256032.0,3340884.0,3425322.0,3510471.0,3593556.0,3677310.0,3758656.0,3838909.0,3919238.0,3999509.0,4080640.0,4161216.0,4241825.0,4322931.0,4404324.0,4485948.0,4568610.0,4650717.0,4733738.0,4817611.0,4899860.0,4981845.0,5062396.0,5142375.0,5222769.0,5302762.0,5383379.0,5483721.0,5567118.0,5646735.0,5726159.0,5805843.0,5885646.0,5965961.0,6046769.0,6127287.0,6207782.0,6288434.0,6369587.0,6451433.0,
