,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
1,867,3,rosberg,131,6,1,Finished,118985,227368,335104,442280,549827,657092,764267,871329,978657,1086121,1193146,1300007,1407121,1514281,1621239,1728411,1836037,1944448,2053049,2175368,2286929,2393487,2499763,2606115,2712088,2818126,2924303.0,3043577.0,3173879.0,3292100.0,3439136.0,3596460.0,3741348.0,3851483.0,3959712.0,4066883.0,4172813.0,4278824.0,4384036.0,4488938.0,4594180.0,4699225.0,4804542.0,4909603.0,5014793.0,5133729.0,5243637.0,5348898.0,5452089.0,5554703.0,5657456.0,5760156.0,5862780.0,5964943.0,6067753.0,6172513.0,6277825.0
9,867,30,michael_schumacher,131,3,1,Finished,119626,228097,336748,443915,551531,658862,766147,873379,980901,1088264,1195634,1302843,1410301,1517856,1625532,1733830,1842253,1951130,2076377,2188300,2294305,2399786,2505184,2610496,2715910,2821097,2925968.0,3044841.0,3175455.0,3292754.0,3441463.0,3597896.0,3741343.0,3848729.0,3955307.0,4061570.0,4166393.0,4270629.0,4374902.0,4479336.0,4597833.0,4707036.0,4810135.0,4914208.0,5018304.0,5121670.0,5224977.0,5328647.0,5432712.0,5535944.0,5639284.0,5742861.0,5847883.0,5951895.0,6057765.0,6164814.0,6269288.0
7,867,18,button,1,8,1,Finished,120025,228853,336088,442892,550295,657664,765012,872360,979660,1100649,1211452,1317685,1424248,1531037,1637471,1743981,1849933,1956247,2065495,2174630,2280907,2387265,2493571,2599831,2706158,2825989,2936109.0,3059973.0,3190307.0,3303079.0,3446783.0,3602692.0,3743874.0,3851813.0,3958299.0,4064607.0,4170357.0,4276297.0,4381521.0,4487291.0,4592739.0,4697950.0,4802943.0,4908201.0,5013210.0,5118140.0,5223064.0,5327870.0,5434312.0,5539421.0,5644414.0,5749358.0,5854753.0,5960482.0,6066105.0,6173370.0,6281302.0
16,867,811,bruno_senna,3,10,1,Finished,120541,230503,338680,446113,553688,660721,768099,875639,982851,1090068,1197058,1304363,1411445,1518788,1627029,1734612,1842684,1951991,2062672,2240359,2352658,2459005,2565398,2680324,2791889,2898974,3014628.0,3145657.0,3278826.0,3432794.0,3544719.0,3659442.0,3771422.0,3877863.0,3984354.0,4090133.0,4195640.0,4300504.0,4405516.0,4510315.0,4615287.0,4720136.0,4824791.0,4928902.0,5033198.0,5137698.0,5243340.0,5348408.0,5453648.0,5557942.0,5662629.0,5767194.0,5872016.0,5976494.0,6081143.0,6186889.0,6292610.0
19,867,815,perez,15,9,1,Finished,120803,231201,338970,446544,554090,661200,768430,876189,983261,1105460,1215615,1320245,1425703,1532113,1638305,1744503,1850666,1956874,2065868,2175311,2281611,2388010,2494526,2601554,2724564,2834596,2939200.0,3060546.0,3190978.0,3304075.0,3447452.0,3603279.0,3744581.0,3852325.0,3959883.0,4065349.0,4170545.0,4276767.0,4381712.0,4487814.0,4592327.0,4696414.0,4799940.0,4903739.0,5007653.0,5112232.0,5216713.0,5321456.0,5426086.0,5531083.0,5636624.0,5742540.0,5850122.0,5957066.0,6064396.0,6172597.0,6284426.0
20,867,817,ricciardo,5,11,1,Finished,121419,231741,339632,447295,554796,662008,769112,876864,984146,1091364,1198465,1305527,1412738,1536703,1648570,1754206,1860614,1966557,2072467,2178894,2285021,2390800,2496621,2602340,2708686,2814798,2920805.0,3039568.0,3170009.0,3285998.0,3437298.0,3593568.0,3740155.0,3847194.0,3954815.0,4061087.0,4184289.0,4295293.0,4399792.0,4503922.0,4608321.0,4712301.0,4816234.0,4919908.0,5023900.0,5128857.0,5248075.0,5352990.0,5457393.0,5561397.0,5665892.0,5770456.0,5874737.0,5979018.0,6083490.0,6188484.0,6293690.0
6,867,17,webber,9,4,1,Finished,121958,232351,340467,448270,555673,663076,770124,877849,985112,1092503,1199573,1306753,1413823,1520778,1627764,1735316,1843337,1952560,2072247,2189011,2295432,2400828,2506008,2611414,2716686,2822333,2927791.0,3047157.0,3178267.0,3293650.0,3442326.0,3598632.0,3741654.0,3849528.0,3955860.0,4061936.0,4169167.0,4284416.0,4397585.0,4500302.0,4603343.0,4707663.0,4811104.0,4914940.0,5019158.0,5122653.0,5226092.0,5329453.0,5433398.0,5536992.0,5640222.0,5743480.0,5848356.0,5953077.0,6058257.0,6164991.0,6270277.0
3,867,5,kovalainen,207,14,1,Finished,122293,232753,341330,449051,557019,664800,772770,880618,989918,1098206,1206296,1330059,1442463,1550132,1656880,1763769,1870565,1977694,2084765,2192538,2299815,2406779,2515234,2622152,2729133,2836707,3004971.0,3139444.0,3277668.0,3429690.0,3544018.0,3658755.0,3769275.0,3876880.0,3985095.0,4092035.0,4198109.0,4304020.0,4409771.0,4515065.0,4620930.0,4726728.0,4832102.0,4937788.0,5043701.0,5150059.0,5256950.0,5363638.0,5470894.0,5578266.0,5686027.0,5794386.0,5903520.0,6012862.0,6124700.0,6237180.0,6351303.0
15,867,808,petrov,207,13,1,Finished,123017,233179,342102,450121,558181,665663,773408,881302,989441,1097251,1205053,1313439,1436481,1548013,1654266,1760767,1867168,1973791,2080269,2187989,2296333,2403294,2510113,2617739,2740776,2851979,2959048.0,3102158.0,3222609.0,3332790.0,3449633.0,3605356.0,3745531.0,3853829.0,3960736.0,4067436.0,4173747.0,4279636.0,4385335.0,4491064.0,4596985.0,4702639.0,4808180.0,4913952.0,5021840.0,5128364.0,5268712.0,5380161.0,5489171.0,5595020.0,5702300.0,5808151.0,5912465.0,6016718.0,6121518.0,6226454.0,6332520.0
21,867,818,vergne,5,23,4,Collision,123666,233803,343315,452083,560262,667992,775646,883442,991520,1099477,1207513,1315914,1425088,1534061,1642799,1751284,1875726,1988748,2095260,2201764,2307804,2413295,2519040,2624696,2730603,2837176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,867,37,rosa,164,17,11,+1 Lap,124395,234749,344139,453491,562724,671745,780871,890050,999492,1108928,1219057,1329013,1439555,1569379,1682812,1790310,1897757,2005239,2113201,2221393,2329257,2437224,2545148,2653825,2763030,2873271,2983257.0,3133172.0,3276102.0,3427666.0,3542932.0,3656991.0,3767482.0,3875046.0,3982247.0,4089046.0,4197269.0,4304866.0,4412189.0,4519043.0,4626041.0,4732962.0,4839998.0,4947662.0,5054844.0,5162205.0,5270472.0,5378869.0,5490152.0,5600177.0,5709925.0,5819711.0,5929474.0,6039808.0,6154370.0,6268435.0,
11,867,39,karthikeyan,164,18,11,+1 Lap,124997,235627,346088,455711,565225,675353,784742,895762,1005844,1115498,1225446,1335819,1446960,1559280,1687167,1804111,1912748,2021110,2129031,2236834,2346141,2454175,2562304,2670352,2778421,2886289,3002645.0,3127705.0,3294963.0,3441264.0,3562015.0,3670246.0,3777858.0,3885694.0,3992956.0,4099994.0,4206934.0,4313722.0,4430326.0,4544316.0,4650826.0,4757214.0,4863815.0,4970606.0,5077566.0,5184430.0,5291140.0,5398087.0,5504872.0,5612231.0,5719905.0,5827975.0,5938048.0,6047834.0,6162837.0,6277702.0,
