,0,1,2
0,57,1,1:26.362
1,14,1,1:26.384
2,30,6,1:26.538
3,56,6,1:26.993
4,35,16,1:27.313
5,22,24,1:27.409
6,49,17,1:27.613
7,71,17,1:27.708
8,23,3,1:27.770
9,70,3,1:28.142
10,44,20,1:28.205
11,65,24,1:28.246
12,55,15,1:28.253
13,15,20,1:28.403
14,64,15,1:28.599
15,21,22,1:28.750
16,25,22,1:28.765
17,37,21,1:29.293
18,63,16,1:29.451
19,68,21,1:29.656
20,48,18,1:30.035
21,69,18,1:30.945
