,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,59,4,alonso,4,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,17,webber,3,21,43,Exhaust,830,1266,1559,1682,1853,1922,1977,1897,2279,3559,4774,4789,4027,3763,2329,2856,3767,3972,3976,4141,3803,3324,2956,0,1096,3316,2954,2424,1815,1258,1124,1166,1142,1236,1961,2104,2532,1996,2035,976,2929,2367,2408,5222,6914,7385,8238.0,10379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,59,8,raikkonen,1,20,42,Heat shield fire,1244,510,564,571,447,468,548,532,509,744,905,624,490,526,536,522,1062,1101,663,607,504,20400,22347,19168,600,471,566,506,568,476,431,445,455,486,906,478,471,923,872,288,789,581,1213,1125,1338,1131,982.0,833.0,478.0,443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,59,31,montoya,1,2,1,Finished,1975,1990,2668,2744,2968,2970,3067,3076,3031,4201,5885,6185,5538,6022,4640,6552,7447,8201,8496,8099,27506,31045,31272,29521,10862,9975,9356,8583,7755,6010,4705,3408,2077,1855,3103,3172,4306,3984,4702,2751,5273,5897,6102,7514,10142,10321,10519.0,12332.0,19028.0,8867.0,10677.0,6369.0,10082.0,12164.0,13702.0,14240.0,14938.0,15489.0,15218.0,15437.0,16433.0,16600.0,16791.0,15813.0,14854.0,15187.0,15392.0,15600.0,15835.0,16246.0,16353.0,16078.0,16022.0,16810.0,16787.0,17014.0,16081.0,14567.0
4,59,22,barrichello,11,4,1,Finished,3694,4340,5847,7436,9547,11228,13699,15320,17085,19735,22959,25223,26453,28104,28512,30217,32835,35668,37834,39181,40248,42643,44792,44400,28330,29446,30284,30651,31327,31407,31601,31809,31619,31730,33575,34903,35736,35612,38489,37973,38205,41179,43636,46968,69841,74362,75863.0,80330.0,65816.0,18053.0,19819.0,13638.0,17163.0,20497.0,23944.0,27567.0,30930.0,34374.0,36351.0,38496.0,41038.0,42375.0,51448.0,55515.0,55783.0,55854.0,56188.0,56550.0,56604.0,56851.0,57032.0,56958.0,58012.0,58088.0,58271.0,58429.0,57124.0,53337.0
5,59,3,rosberg,3,19,3,Accident,4120,4817,6386,8097,10481,11946,14138,16054,17770,20309,23330,25653,26959,28690,29088,30736,33351,36210,38377,39764,40705,43061,66615,69163,52006,52522,53744,55283,56748,58870,60783,62809,63427,64471,68130,71224,73897,75276,81972,84800,85042,85274,85065,88794,91981,94377,95718.0,120981.0,147734.0,135445.0,130886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,59,14,coulthard,9,3,1,Finished,4410,5310,6840,8556,10837,12375,14476,16577,18266,20753,23849,26072,27544,29336,29641,31295,33798,36621,38965,40448,41349,43489,45909,44954,28788,30732,30832,31206,54109,57549,59778,60892,61603,62909,66698,69815,73029,74476,79177,82809,81985,82203,82706,84592,86038,87235,89829.0,95970.0,113443.0,60485.0,23922.0,15216.0,19765.0,23009.0,25878.0,29601.0,33695.0,37888.0,40404.0,42358.0,44007.0,47263.0,48737.0,48286.0,48017.0,48689.0,49777.0,50955.0,51805.0,52749.0,53457.0,53683.0,54587.0,55014.0,55202.0,55894.0,55785.0,52298.0
7,59,21,fisichella,4,6,1,Finished,5115,6111,7646,9159,11426,13215,15081,17134,18908,21426,24583,26720,28161,30085,30596,32104,34439,37069,39697,41568,42220,43940,46493,45503,29160,32150,53089,55819,57108,59041,61025,61634,62426,63679,67499,70542,73129,74719,77972,77841,76795,79348,80469,80419,83478,85288,87236.0,109612.0,141926.0,128887.0,123585.0,81780.0,82281.0,82378.0,81941.0,81841.0,81670.0,81330.0,81301.0,80506.0,79383.0,78570.0,78617.0,76794.0,74895.0,73779.0,73318.0,73064.0,72330.0,71179.0,70538.0,69650.0,71054.0,70872.0,70035.0,68659.0,66032.0,62072.0
8,59,15,trulli,7,17,9,Hydraulics,6856,8524,10635,12653,15006,17229,19232,20794,22458,25010,27807,30167,31386,33179,33763,35219,37250,39753,42674,44509,45475,46748,48720,47963,30877,34162,34863,34568,34127,32959,33081,33167,32650,32756,34351,35645,36570,36162,39118,38712,38757,41674,44165,47469,70643,77231,80483.0,82336.0,67691.0,19324.0,21653.0,14408.0,18771.0,21884.0,24855.0,28576.0,32467.0,37128.0,38423.0,39671.0,43054.0,46603.0,47588.0,46866.0,45857.0,46444.0,47714.0,48857.0,49251.0,50096.0,50967.0,51025.0,,,,,,
9,59,32,klien,9,18,7,Transmission,7874,9907,12297,14949,17586,19407,21431,24046,26027,29078,31726,34770,36200,37941,38751,41196,43821,46442,48609,50322,51660,53893,57308,56864,39679,39789,40489,43775,45498,46458,48117,48009,47885,47946,49408,50632,51314,50149,51832,50924,71220,73965,74597,80058,82901,84782,86682.0,91441.0,112945.0,59988.0,23150.0,14950.0,19430.0,22595.0,25516.0,29216.0,,,,,,,,,,,,,,,,,,,,,,
